user,senti_text_processed,sentimenal_res
Riga,". takes a look at the possible provocations during the may th protest action in riga, the courage of the riga city council, corruption and corruption prevention committee was appointed by the president of the rpp juris lukass. the police, however, averting possible confrontations and inciting public discord.","{'Negative': 0.25237274, 'Neutral': 0.7058027, 'Positive': 0.041824583}"
Riga,"to protect against fear, will place a temporary surveillance camera at the tactile freedom monument, today the deputies of the riga city council's security, corruption and corruption prevention committee were informed by rpp president juris lukass.","{'Negative': 0.1746046, 'Neutral': 0.7985087, 'Positive': 0.02688673}"
Riga,"bike patrols could very effectively control the use of phones at the steering wheel center, during traffic jams.according to my observations, /3 of the driver's nose is the screen.","{'Negative': 0.13181272, 'Neutral': 0.61383563, 'Positive': 0.2543516}"
Riga,resnuli,"{'Negative': 0.218791, 'Neutral': 0.6063558, 'Positive': 0.17485324}"
Riga,i think the bolt itself is there. it was before the game.,"{'Negative': 0.109305635, 'Neutral': 0.82389313, 'Positive': 0.06680118}"
Riga,"it's not the wheels that are to blame, but the driving culture and the ability to empathize... that's where i invested! before dropping, think twice!","{'Negative': 0.41897023, 'Neutral': 0.49025515, 'Positive': 0.0907746}"
Riga,"what will you do there if does not participate in any of these ""events"". everything ended that is capable of is driving around with wheels in the center and punishing wrongly parked delivery cars.","{'Negative': 0.6759022, 'Neutral': 0.30344585, 'Positive': 0.020651927}"
Riga,"it's a cool place, but no one caresand also seit, the principle, the rujina does not even stand (it is also possible to leave) and yards full of people who drive on the asphalt with a spot on the green, passers-by like a sugar bowl...","{'Negative': 0.27696496, 'Neutral': 0.49069962, 'Positive': 0.23233545}"
Riga,what do i want?,"{'Negative': 0.17613523, 'Neutral': 0.7648271, 'Positive': 0.059037667}"
Riga,technologies already,"{'Negative': 0.3303695, 'Neutral': 0.60066634, 'Positive': 0.06896425}"
Riga,make a seasonal timelapse,"{'Negative': 0.07357068, 'Neutral': 0.84634656, 'Positive': 0.0800827}"
Riga,and the mobile app can easily do it,"{'Negative': 0.006969994, 'Neutral': 0.15137452, 'Positive': 0.8416555}"
Riga,"can you please comment on riga's strategy for nudists on the beach? they have been too lazy to go to the nudist area for a long time. but this year, nudists already proudly court the beach near the beach area, which is the territory of riga and a public place.","{'Negative': 0.34502545, 'Neutral': 0.53515583, 'Positive': 0.11981868}"
Riga,what do you do with sadim who don't drive through the green zone only if teleport is invented?,"{'Negative': 0.29112303, 'Neutral': 0.68313086, 'Positive': 0.025746051}"
Riga,"who knows about a car that stands on the side of the street for a long time, there is not enough space to leave the car... or ?","{'Negative': 0.49839577, 'Neutral': 0.47793669, 'Positive': 0.023667566}"
Riga,guys!respect!,"{'Negative': 0.03851949, 'Neutral': 0.391011, 'Positive': 0.5704695}"
Riga,"again, it would be very important for and/or to finally start paying more attention to those driving in this lane. today, at three o'clock, the lane of zzelazava street between starka and vejava street was more filled with cars than the adjacent lane.","{'Negative': 0.26525885, 'Neutral': 0.5651554, 'Positive': 0.16958582}"
Riga,"riga's swimming areas are ready for the swimming season! glabeji in the summer season, the eight official swimming spots in riga, as well as near the resting place kisezer. the older riga beach will also use drones on a daily basis. more:","{'Negative': 0.005816053, 'Neutral': 0.6436722, 'Positive': 0.3505117}"
Riga,"riga is open! together with glabejie, we invite you to swim responsibly and use the city's official swimming areas. the inspection of lifeguard equipment also has the experience of swimming pools - kipsala beach castles. may everyone have a refreshing and most importantly - safe swimming!","{'Negative': 0.001836864, 'Neutral': 0.07183704, 'Positive': 0.9263261}"
Riga,"tell me, please, what is the meaning of ""summer cafes, which are allowed to smoke only in places specially designated for smoking"" in the smoking regulations? what does it bring? and is there also something for a separate non-smoking area?","{'Negative': 0.26763758, 'Neutral': 0.68340516, 'Positive': 0.048957206}"
Riga,won't be there because no. a sign!,"{'Negative': 0.56776994, 'Neutral': 0.37990457, 'Positive': 0.0523255}"
Riga,resnuli!,"{'Negative': 0.05286191, 'Neutral': 0.6994976, 'Positive': 0.24764049}"
Riga,i know that,"{'Negative': 0.32135484, 'Neutral': 0.5203554, 'Positive': 0.1582897}"
Riga,so close to them.,"{'Negative': 0.05654418, 'Neutral': 0.67903507, 'Positive': 0.2644207}"
Riga,"izi.if and are impotent, then only closer and on the sidewalk.but if you ask me, then the turning lane of stabu street between and p.m., who allows it .rules","{'Negative': 0.16974372, 'Neutral': 0.7860575, 'Positive': 0.044198826}"
Riga,will there ever be a reaction to this?,"{'Negative': 0.3574608, 'Neutral': 0.6239262, 'Positive': 0.018613055}"
Riga,"has no reason to go because everything is agreed with . mate... there is no victim in the camera, it probably doesn't matter.oh, and what's the trouble about?what happened is that we have been recovering from the repairs of deglava street for more than months already. or close to it.","{'Negative': 0.4557377, 'Neutral': 0.46885735, 'Positive': 0.075404994}"
Riga,"says that burning in parks is not allowed, but i'm not % convinced. what does say?","{'Negative': 0.5911553, 'Neutral': 0.38912424, 'Positive': 0.019720487}"
Riga,"oooo, bastards, hahah... fat unfortunates","{'Negative': 0.93253934, 'Neutral': 0.058088727, 'Positive': 0.009371914}"
Riga,"nichego, ie postaraisia.","{'Negative': 0.17847587, 'Neutral': 0.7074753, 'Positive': 0.11404882}"
Riga,i'm sorry i don't understand chinese language for year,"{'Negative': 0.9141796, 'Neutral': 0.07770155, 'Positive': 0.008118802}"
Riga,"etomu govnu v forme pokhui na tvoi problemy ilikakoi-to rosiiskii avto. oni zainteresovany poimet' tebia i tvoi kosheliok, a ne kakogo-to priezzhego rashkovanina. kotoryi vsio ravno nikogda ne zaplatit. eto tebe ne otvertet'sia, a rashkovaninu pokh.","{'Negative': 0.10599927, 'Neutral': 0.8474359, 'Positive': 0.046564803}"
Riga,or have you gone?,"{'Negative': 0.17889403, 'Neutral': 0.7425331, 'Positive': 0.0785729}"
Riga,"the police must have been busy with student kertisana, checking if someone had bought an energy drink or saltine. god forbid - beznicotina vape. and of course, when crews guarded half the monument. if this naked man is a distraction!!!!","{'Negative': 0.85558224, 'Neutral': 0.13471894, 'Positive': 0.009698854}"
Riga,for my money and the performance of my wishes. i would like to see you whenever possible.,"{'Negative': 0.0057063918, 'Neutral': 0.1566339, 'Positive': 0.8376598}"
Riga,so go get frosty and protect your warm clothes,"{'Negative': 0.02403571, 'Neutral': 0.55885476, 'Positive': 0.41710952}"
Riga,"i think that you have to wait minutes, it's too long to get to the city center, knowing that children and young people also go there. i understand - crews at the arena riga, because hockey, but don't forget that something is happening in other parts of the city as well.","{'Negative': 0.48614967, 'Neutral': 0.44853663, 'Positive': 0.06531369}"
Riga,liquidate that store!!!!!,"{'Negative': 0.8486863, 'Neutral': 0.1348447, 'Positive': 0.01646897}"
Riga,it's me wanna talk about it?,"{'Negative': 0.015933119, 'Neutral': 0.73548514, 'Positive': 0.24858172}"
Riga,"aha, there is a sign that video processing is done, but then it is not done. thanks for the info.","{'Negative': 0.36101893, 'Neutral': 0.55987316, 'Positive': 0.079107925}"
Riga,ok thanks. is it possible to make such a mistake if there is no real development?,"{'Negative': 0.3634929, 'Neutral': 0.5593997, 'Positive': 0.077107325}"
Riga,"i walk along .janvara street, i see a naked man lying. i call , i say what's the matter. wait less than minutes for the crew? the second one came, he took his things and left naked. it's a common practice here, to let people walk around naked, not to blindfold them?","{'Negative': 0.5888465, 'Neutral': 0.3922058, 'Positive': 0.01894766}"
Riga,called ?,"{'Negative': 0.22511292, 'Neutral': 0.610521, 'Positive': 0.16436608}"
Riga,"is already doing the usual info campaigns, and why don't you tell me - i'm preparing parking spaces for the riga, well, it's a good idea not to use them unless necessary, plus the message that riga is quieter, friendlier, greener, etc., and it's no longer necessary to stop where don't worry, something like that.","{'Negative': 0.08182008, 'Neutral': 0.42132357, 'Positive': 0.4968563}"
Riga,thank you for making the city gay and bike friendly.,"{'Negative': 0.019370604, 'Neutral': 0.13412394, 'Positive': 0.8465054}"
Riga,products have already been delivered to stores.,"{'Negative': 0.03841298, 'Neutral': 0.8025278, 'Positive': 0.15905923}"
Riga,"you may not know, but the principle is probably the shop's responsibility to communicate it to its customers.i can't find it now, but there was a funny incident when someone parked on the sidewalk of caka street, meters away from the parking space. ""rda apgerbi"" was written on the bus.","{'Negative': 0.27522388, 'Neutral': 0.61795497, 'Positive': 0.10682117}"
Riga,"this truth could be even easier than stretching across the sidewalk, i also have work experience with t pallets. the problem could be that informational campaigns are needed - they put signs and the idea that everything is done with it. i believe that the driver does not even know that there is such a stop.","{'Negative': 0.3518764, 'Neutral': 0.4781723, 'Positive': 0.1699513}"
Riga,"judging by the double line of the road and the pukupots placed on the sidewalk, the area of the store is intended from the side of the yard, i simply do not see any other legal possibilities for the existence of the store.","{'Negative': 0.63261783, 'Neutral': 0.34302735, 'Positive': 0.024354877}"
Riga,those passports and the management of the company have an idea about it.,"{'Negative': 0.08669225, 'Neutral': 0.87814385, 'Positive': 0.035163943}"
Riga,everyday paradise private territory riga brivibas . (just as i wrote the card e-mail last year and i know the application) (i just called - no penalties are possible) (a solution with discarded wheels town?),"{'Negative': 0.08013493, 'Neutral': 0.76843005, 'Positive': 0.15143502}"
Riga,why can't you deliver?,"{'Negative': 0.82285345, 'Neutral': 0.16791688, 'Positive': 0.009229787}"
Riga,not only selfish. veloegoista del millions. you will never be able to deliver bulk goods to millions of customers.,"{'Negative': 0.85786957, 'Neutral': 0.12948088, 'Positive': 0.012649625}"
Riga,parking space just around the corner.,"{'Negative': 0.0147074275, 'Neutral': 0.71603847, 'Positive': 0.26925415}"
Riga,"that's right, it's also an annual paid parking space, every box is unloaded, placed, delivered, recarried, one selfish person can't deliver the goods to customers","{'Negative': 0.5391933, 'Neutral': 0.3954022, 'Positive': 0.06540455}"
Riga,it's easier on the back. jane's hands.,"{'Negative': 0.043560408, 'Neutral': 0.4804922, 'Positive': 0.47594744}"
Riga,"because carts haven't been invented in latvia yet, only peacocks.","{'Negative': 0.50649345, 'Neutral': 0.4669998, 'Positive': 0.026506765}"
Riga,"yes, and i carried kg of sausages and gala soferits on my back.","{'Negative': 0.06090861, 'Neutral': 0.80896384, 'Positive': 0.1301276}"
Riga,behind the corner post there are parking spaces.,"{'Negative': 0.067245185, 'Neutral': 0.8468005, 'Positive': 0.08595436}"
Riga,have you tried to put yourself in the place of the guy who makes deliveries for companies. where do you leave the car?,"{'Negative': 0.28754777, 'Neutral': 0.6821489, 'Positive': 0.030303359}"
Riga,for your money,"{'Negative': 0.259824, 'Neutral': 0.6528997, 'Positive': 0.08727627}"
Riga,"and where would the person who delivers the goods be?!? the delivery of the parcel is an important aspect. it doesn't work on the sidewalk, there is a traffic jam on the -lane road for a kilometer, then eliminate one more store. already that street is rented out countless times.","{'Negative': 0.7723726, 'Neutral': 0.20308824, 'Positive': 0.024539173}"
Riga,"if your head is cluttered with stuff, then putting flowers also seems cluttered. it is better to stand in riga's western street, or to torture the trees in stupid wooden boxes.","{'Negative': 0.71723753, 'Neutral': 0.24529368, 'Positive': 0.03746877}"
Riga,"then say that the police academy should not have been abolished? that i am pamping too much, which shames the police, because there is a job that they are not ready for either morally, ethically, or by nature?!","{'Negative': 0.9363414, 'Neutral': 0.06046912, 'Positive': 0.0031894254}"
Riga,and where are the riga left?,"{'Negative': 0.30389282, 'Neutral': 0.67099357, 'Positive': 0.025113622}"
Riga,"using the case - mr. mayor, isn't it time to remove the boulder? or does the capital's management believe in moscow's unselfish friendship and hope to win over a paid friendship park in riga?","{'Negative': 0.09621248, 'Neutral': 0.8161568, 'Positive': 0.087630756}"
Riga,stakis - poop guard,"{'Negative': 0.30290863, 'Neutral': 0.6345335, 'Positive': 0.06255783}"
Riga,center's bike patrol has no shortage of work and is always called where it is most needed,"{'Negative': 0.034363963, 'Neutral': 0.4946042, 'Positive': 0.4710318}"
Riga,"didn't even check the data with anyone. and now the best. that the state police patrol left, the tollerist decided to go and explain things to the tesla driver. cyclists were riding around the time they were called spirited. engage in conflict resolution. name by name /3","{'Negative': 0.25155598, 'Neutral': 0.615563, 'Positive': 0.13288105}"
Riga,". when and for what money has a surveillance camera been installed for the occupiers' quarry in berg? it wasn't there all the time, but right before the may parade.","{'Negative': 0.32908866, 'Neutral': 0.6450562, 'Positive': 0.025855204}"
Riga,then throw a stone. this machine is a real hindrance to operational transport.,"{'Negative': 0.9198848, 'Neutral': 0.07512173, 'Positive': 0.0049933987}"
Riga,it's not riga (can't you see? ) and apparently it's not forbidden to park there.,"{'Negative': 0.10410612, 'Neutral': 0.67875004, 'Positive': 0.21714382}"
Riga,is using the app!,"{'Negative': 0.008709943, 'Neutral': 0.54645073, 'Positive': 0.4448393}"
Riga,is littering the park. the flowers bloomed after a couple of days - who will pick them? you can't put flowers on the sidewalk either.,"{'Negative': 0.61837, 'Neutral': 0.31584564, 'Positive': 0.06578432}"
Riga,sosezon times.,"{'Negative': 0.24594487, 'Neutral': 0.61380255, 'Positive': 0.14025258}"
Riga,i saw one bike patrol from my village yesterday,"{'Negative': 0.037652332, 'Neutral': 0.8837136, 'Positive': 0.07863407}"
Riga,i see bike patrol mezaparka. they forbade those who smoked. it's a dream job!,"{'Negative': 0.20416994, 'Neutral': 0.49300903, 'Positive': 0.30282107}"
Riga,"csn parkers make others park csn.then ""the last owner of kurzeme"" : do you often see famous bike patrols on the street?","{'Negative': 0.24337512, 'Neutral': 0.697465, 'Positive': 0.059159927}"
Riga,"parish! and drive on the roads shared by vehicles, then it is said that it is allowed? no helmets, no insurance, no technical inspections?! can it be done with a motorcycle?","{'Negative': 0.5537332, 'Neutral': 0.40260696, 'Positive': 0.043659847}"
Riga,can you be sure that andrejsala is to blame because it's quieter than quiet here?,"{'Negative': 0.4213343, 'Neutral': 0.5464268, 'Positive': 0.032238916}"
Riga,"i respect all those who fell asleep in the apartments of export street. vilandes street, that wash from yours andrejsala. the quiet center, unfortunately, is not so quiet anymore. i think so about seit's living power and influence . probably never, but can we influence something?","{'Negative': 0.25113004, 'Neutral': 0.5936171, 'Positive': 0.15525283}"
Riga,"jampampins is your fater, who calls the minors in the stands during the game as scumbags.","{'Negative': 0.94833314, 'Neutral': 0.04845396, 'Positive': 0.003212886}"
Riga,when is the idea of punishing cyclists and scooter drivers if they ride on the bike lane in the opposite direction???,"{'Negative': 0.60541755, 'Neutral': 0.3773021, 'Positive': 0.017280329}"
Riga,i.e. a person younger than is forbidden to ride a bike?,"{'Negative': 0.35803637, 'Neutral': 0.61735857, 'Positive': 0.024605034}"
Riga,do you ever watch video tutorials and believe in electric scooters?,"{'Negative': 0.06382439, 'Neutral': 0.81948394, 'Positive': 0.11669168}"
Riga,it looks like it!,"{'Negative': 0.020204522, 'Neutral': 0.22496168, 'Positive': 0.7548338}"
Riga,"oh yeah, jerusalem street... i never understand why it can't be one-way and let people park on the road. the sidewalk is barely wide there, if you want to drive over it, it's better to go on the road.","{'Negative': 0.6496616, 'Neutral': 0.29459742, 'Positive': 0.055741023}"
Riga,"doesn't care about oak (because the salary can be increased just like that, you don't need to work better), but rpp's reaction to suzibam. no one gets hurt - no problems.","{'Negative': 0.22745681, 'Neutral': 0.55732465, 'Positive': 0.21521854}"
Riga,just now crew completely calmly passed a long car parked on the sidewalk and didn't even warn the drivers that they shouldn't have parked the car anyway.pedestrians are forced to walk on the road.linda ozola's team has coordinated the police perfectly.,"{'Negative': 0.18111043, 'Neutral': 0.50038093, 'Positive': 0.3185086}"
Riga,vsp picture that line is a break. is there a problem that there is a car?,"{'Negative': 0.36660072, 'Neutral': 0.60086423, 'Positive': 0.032535}"
Riga,"no. garage private house has no public infrastructure. however, there is a public parking lot that can be used by everyone. stop hanging around here.","{'Negative': 0.23840675, 'Neutral': 0.5672427, 'Positive': 0.19435053}"
Riga,maybe you will also ask to pay for a private garage?,"{'Negative': 0.0911162, 'Neutral': 0.87918675, 'Positive': 0.029697081}"
Riga,"do you pay for bike lanes and bike racks? mom's fee for the baby carriage on the ramp? parking is an infrastructure, not a service. it has been paid for by taxes.","{'Negative': 0.555204, 'Neutral': 0.40519688, 'Positive': 0.039599195}"
Riga,"there is a fee for the services, but is there a fee for greens?","{'Negative': 0.18955444, 'Neutral': 0.7886423, 'Positive': 0.021803329}"
Riga,i completely agreed! it's such a simple thing to solve!,"{'Negative': 0.00836065, 'Neutral': 0.079119496, 'Positive': 0.9125199}"
