user,senti_text_processed,sentimenal_res
Copenhagen,"we can be found on horseback, but our four-legged staff is not quite full, so we are looking for new residents for the stables at amager. if you are a horse owner and think it could be your horse, read more in the press release here","{'Negative': 0.13955116, 'Neutral': 0.7512299, 'Positive': 0.10921895}"
Copenhagen,the arrested person will be produced in a constitutional hearing today. another man has already been charged in the case,"{'Negative': 0.18853197, 'Neutral': 0.7765181, 'Positive': 0.034949947}"
Copenhagen,"last night our colleagues in stopped a car in which the passenger was wanted for a robbery in frederiksberg in december. here, two perpetrators forced a man to transfer money via mobilepay, after which they stole his phone","{'Negative': 0.720953, 'Neutral': 0.2667388, 'Positive': 0.012308265}"
Copenhagen,"a -year-old and a -year-old were arrested last night in vesterbro during an action against ""white buddies"". both men are produced in a constitutional hearing today.","{'Negative': 0.43648556, 'Neutral': 0.54592085, 'Positive': 0.017593605}"
Copenhagen,"in connection with the effort against the organized hash trade in pusher street in christiania, we arrested men yesterday for selling. it is about a -year-old, a -year-old and a -year-old. they are all produced in constitutional hearings today.","{'Negative': 0.6022506, 'Neutral': 0.38318583, 'Positive': 0.014563613}"
Copenhagen,two men aged and have today been remanded in custody for days charged with attempted murder. the two men were arrested shortly after the stabbing,"{'Negative': 0.70652306, 'Neutral': 0.2868293, 'Positive': 0.006647606}"
Copenhagen,two people have been stabbed. one is seriously injured and one is slightly injured. two people have been arrested.,"{'Negative': 0.8766294, 'Neutral': 0.1174665, 'Positive': 0.0059040184}"
Copenhagen,we are massively present at christiania following a report of a stabbing. we are in the process of investigating the circumstances and will update this channel when we can tell more.,"{'Negative': 0.25608394, 'Neutral': 0.6971731, 'Positive': 0.046742916}"
Copenhagen,": the six young people who were arrested yesterday and charged with a stabbing in a supermarket on january , have today been presentedthe six young people who were arrested yesterday and charged with a stabbing in a supermarket on january have today been brought before a constitutional hearing and remanded in custody. five of them until april , while one of them was imprisoned until april","{'Negative': 0.54447544, 'Neutral': 0.4401149, 'Positive': 0.01540968}"
Copenhagen,"we have recently been extra present at the airport following a report that a person had been seen with a weapon. however, it turned out to be a false alarm, and the effort has therefore been called off","{'Negative': 0.36927798, 'Neutral': 0.57721376, 'Positive': 0.053508293}"
Copenhagen,"we are preparing a major police operation aimed at debtors to the enforcement court. therefore, we strongly encourage you to settle, otherwise you risk being arrested","{'Negative': 0.1949494, 'Neutral': 0.6817881, 'Positive': 0.123262525}"
Copenhagen,the missing person vladyslav from earlier today has been found again. thank you for your help.,"{'Negative': 0.0025958477, 'Neutral': 0.07157183, 'Positive': 0.9258323}"
Copenhagen,"in a coordinated action, we have today arrested six young people who are accused of a stabbing in a supermarket in nrrebro","{'Negative': 0.4373428, 'Neutral': 0.54206866, 'Positive': 0.02058856}"
Copenhagen,we are canceling a previous request for a -year-old girl from tonight. she was found safe and sound. thanks for the help.,"{'Negative': 0.019568883, 'Neutral': 0.27108118, 'Positive': 0.70934993}"
Copenhagen,we are currently massively present in and around trnby torv in connection with the fact that two groups have been fighting. we are investigating the circumstances. several young people taken. no injuries sustained.,"{'Negative': 0.31491148, 'Neutral': 0.61976635, 'Positive': 0.065322205}"
Copenhagen,we have arrested a -year-old man who is charged with gross vat fraud for more than dkk million. he is produced in a constitutional hearing later today,"{'Negative': 0.5941617, 'Neutral': 0.38875493, 'Positive': 0.0170834}"
Copenhagen,the previously wanted woman has been found safe and sound. thanks to everyone who helped lead. media and others please delete any photos.,"{'Negative': 0.0177039, 'Neutral': 0.21264955, 'Positive': 0.7696466}"
Copenhagen,the -year-old has been remanded in custody for days,"{'Negative': 0.2574215, 'Neutral': 0.7221451, 'Positive': 0.020433359}"
Copenhagen,the two accused have been remanded in custody for days,"{'Negative': 0.2917447, 'Neutral': 0.6912205, 'Positive': 0.01703474}"
Copenhagen,"the victim ran after the perpetrator, and during the kilometer and a half long escape, the latter threw the watch away. along the way, they ran past a police patrol, which also looked for the perpetrator and arrested him. a dog patrol subsequently found the stolen watch","{'Negative': 0.26798707, 'Neutral': 0.6769813, 'Positive': 0.055031728}"
Copenhagen,"a -year-old moroccan man is produced today in a constitutional hearing. he is charged with having robbed a watch from a man in indre by last night. the perpetrator asked for fire and wanted to thank the victim by shaking his hand, but instead he tore the watch from his hand","{'Negative': 0.80287874, 'Neutral': 0.18882786, 'Positive': 0.008293457}"
Copenhagen,"shortly afterwards, the men tried to unzip passers-by's bags in two cases, but without succeeding in stealing anything. the two men, both years old, were arrested and will be produced today in a constitutional hearing","{'Negative': 0.67147106, 'Neutral': 0.3138112, 'Positive': 0.014717711}"
Copenhagen,"on thursday afternoon, we carried out a targeted effort against trick thieves. here, our colleagues observed two men who purposefully walked around the area around istedgade and vesterbrogade while showing interest in people's bags","{'Negative': 0.4373385, 'Neutral': 0.5353929, 'Positive': 0.02726864}"
Copenhagen,"the man, whom we called for around pm, has been found safe and sound. thanks for the help! media and others please delete the photo of the in question","{'Negative': 0.01933421, 'Neutral': 0.27282196, 'Positive': 0.70784384}"
Copenhagen,the previously wanted martine has been found safe and sound. thanks to everyone who helped lead. media and others please delete any photos.,"{'Negative': 0.018919151, 'Neutral': 0.23666276, 'Positive': 0.7444181}"
Copenhagen,"as part of the investigation into a stabbing, we are appealing for witnesses who saw two men riding an electric bicycle in the area of sigurdsgade, titangade, skjolds plads and sifs plads on saturday february at around","{'Negative': 0.14275922, 'Neutral': 0.82444394, 'Positive': 0.03279692}"
Copenhagen,a -year-old man is already in custody in the case. he was remanded in custody for days on friday,"{'Negative': 0.11992089, 'Neutral': 0.8402301, 'Positive': 0.03984902}"
Copenhagen,"it is a -year-old woman and a -year-old man. the woman was arrested in nordvest and the man in kastrup. they are produced in constitutional hearings at , and the prosecution will request closed doors","{'Negative': 0.26522335, 'Neutral': 0.7028481, 'Positive': 0.031928565}"
Copenhagen,"after further investigation into the case of the explosion at magleby torv, we arrested two people yesterday who are accused of having contributed to the explosion, which took place on the night of monday march","{'Negative': 0.5999379, 'Neutral': 0.3904674, 'Positive': 0.009594644}"
Copenhagen,the investigation led to suspicion and charges for a further cases of theft. the man was today remanded in custody for a provisional days.,"{'Negative': 0.53710955, 'Neutral': 0.4501282, 'Positive': 0.01276227}"
Copenhagen,"on saturday evening, the theft group was on the street in the area by rdhuspladsen. here they noticed a romanian man exhibiting suspicious behavior. upon inquiry, it turned out that he had just stolen an iphone from a restaurant. he admits to the theft.","{'Negative': 0.6939593, 'Neutral': 0.29250872, 'Positive': 0.013532008}"
Copenhagen,"the men, aged and , were brought before a constitutional hearing earlier today, where they received an immediate sentence of days in prison, as well as an entry ban for years","{'Negative': 0.42155752, 'Neutral': 0.5632447, 'Positive': 0.015197781}"
Copenhagen,yesterday our watchful theft team saw two men steal a phone from a young woman who was queuing at a disco. the woman did not discover the theft. we arrested the two men and the woman got her phone back,"{'Negative': 0.6370566, 'Neutral': 0.33652878, 'Positive': 0.02641466}"
Copenhagen,"control visits were also made to seven kiosks in nrrebro and sterbro, where we found approx. packs of swedish tobacco surrogates (nicotine pouches). in five of the kiosks, a marketing ban was issued against this, and in two of the places restrictions were also imposed","{'Negative': 0.4219572, 'Neutral': 0.5595015, 'Positive': 0.018541232}"
Copenhagen,"in two kiosks in amager and valby, a total of almost pills were seized, including dolol, alprazolam, morphine and viagra, and almost dkk . in addition, we found almost cans of snuff and approx. disposable e-cigarettes. three people have been charged","{'Negative': 0.69995683, 'Neutral': 0.28267848, 'Positive': 0.01736475}"
Copenhagen,"in the effort against the illegal sale of prescription medicine and tobacco products, in collaboration with , we have had a number of control actions against several copenhagen kiosks in recent days","{'Negative': 0.23121814, 'Neutral': 0.73744136, 'Positive': 0.03134047}"
Copenhagen,"yesterday afternoon we made a targeted traffic effort on nrrebrogade from nrrebro st. to flledvej. fines were handed out. cyclists ran a red light, four had no lights on their bikes, six cyclists used a phone while driving, and two vehicles drove in the bus lane","{'Negative': 0.46789503, 'Neutral': 0.46980643, 'Positive': 0.062298577}"
Copenhagen,"the -year-old will be produced in a constitutional hearing today. he is already charged in another case of more than shop thefts, mainly committed in and","{'Negative': 0.5769604, 'Neutral': 0.40526396, 'Positive': 0.01777568}"
Copenhagen,last night we received reports of break-ins and broken windows in three restaurants on falkoner all in frederiksberg. one of the patrols that arrived at the scene was soon after able to arrest a -year-old man who is suspected of being behind the break-ins,"{'Negative': 0.51093644, 'Neutral': 0.47255751, 'Positive': 0.016506022}"
Copenhagen,"after an intensive investigation, we have arrested a -year-old man who is suspected of being behind an explosion in dragr on the night of monday. the constitutional hearing will take place shortly","{'Negative': 0.3191538, 'Neutral': 0.64498925, 'Positive': 0.03585697}"
Copenhagen,"in connection with today's arrests, three addresses in amager were searched. here, among other things, an amount of cash, a bicycle workshop and several bicycles were found, which are probably also stolen. the two arrested will be produced in a constitutional hearing tomorrow","{'Negative': 0.552473, 'Neutral': 0.41926453, 'Positive': 0.028262494}"
Copenhagen,"in october, the two people were sentenced to treatment and deported for six years for similar theft and theft of around bicycles. the judgment was appealed to the eastern high court. we issued this press release about the judgment from october","{'Negative': 0.5552719, 'Neutral': 0.42891872, 'Positive': 0.015809363}"
Copenhagen,"after a targeted investigation, we have today arrested a -year-old man and a -year-old woman, who are charged with matters relating to the theft and theft of bicycles. they were arrested in amager, where most of the bikes have been stolen","{'Negative': 0.55108684, 'Neutral': 0.4278488, 'Positive': 0.02106441}"
Copenhagen,"we leave peter bangs vej st. shortly, and train traffic has resumed. the deceased has been identified with great certainty, but the next of kin have not yet been notified","{'Negative': 0.106788635, 'Neutral': 0.8126093, 'Positive': 0.08060202}"
Copenhagen,"the visitation zone, which has been established in parts of nrrebro and in the northwest since february, expires today at and will not be extended. during the period, there have been no incidents in the visitation zone where weapons have been used. we have seized knives in the zone in the same period","{'Negative': 0.17111821, 'Neutral': 0.7680806, 'Positive': 0.060801256}"
Copenhagen,"we are present on peter bangs vej st., where a person has been hit. the person has passed away, but has not yet been identified. train operations have been stopped on the line in connection with the work of the police and the rescue team, and the time horizon is currently unknown","{'Negative': 0.52300364, 'Neutral': 0.45739272, 'Positive': 0.019603629}"
Copenhagen,"beware of fake text messages from the ""police""scammers are currently sending out a text message pretending to be from the police telling you to pay a fine.the text message leads to a website similar to that of the police, where fraudsters try to get your personal information.","{'Negative': 0.83152103, 'Neutral': 0.15913278, 'Positive': 0.009346234}"
Copenhagen,"it does not immediately indicate that the fire was arson, but this must now be investigated further. sundholmsvej has been closed in connection with our presence, but it is now open to traffic again","{'Negative': 0.2740963, 'Neutral': 0.67143345, 'Positive': 0.054470327}"
Copenhagen,"we are currently present on sundholmsvej in amager, where there is smoke from a building. the fire has been extinguished and two people have been taken for treatment for smoke and fire injuries. the cause of the fire has not been determined at this time","{'Negative': 0.41917378, 'Neutral': 0.5460358, 'Positive': 0.034790374}"
Copenhagen,also read how -year-old sonja was defrauded:,"{'Negative': 0.5884459, 'Neutral': 0.40160704, 'Positive': 0.0099471}"
Copenhagen,"the elderly are increasingly exposed to telephone fraud, where they are, for example, persuaded to hand over money or personal bank details. deputy police inspector peter hholt warned yesterday in : call is clear hang up!","{'Negative': 0.733939, 'Neutral': 0.24727309, 'Positive': 0.01878797}"
Copenhagen,"we have had a good chat with several citizens at magleby torv. we pack up the mobile police station at , and then we return in the time period -18, when people have had time off from work. we encourage anyone who is unsafe or who has seen something to contact us","{'Negative': 0.017735545, 'Neutral': 0.22633848, 'Positive': 0.755926}"
Copenhagen,"we like to hear from witnesses, so come by and have a chat with our officers at the mobile police station or call us on -1-4","{'Negative': 0.03835176, 'Neutral': 0.70019615, 'Positive': 0.2614521}"
Copenhagen,"we have now finished the technical investigations on site. they show that it was a deliberate explosion. at present, we cannot say more about the background to the explosion, but the investigation continues","{'Negative': 0.45076492, 'Neutral': 0.5168856, 'Positive': 0.032349512}"
Copenhagen,we are present with the mobile police station in dragr in the car park at magleby torv today from :00 a.m. this is in continuation of the fact that tonight at received a report about an explosion in a shop at the square,"{'Negative': 0.14431114, 'Neutral': 0.8028028, 'Positive': 0.052886035}"
Copenhagen,"we check, among other things, that there are free fire doors, manage the alcohol licence, that they close on time and that there is not too much street space. we do this both for the sake of the safety of the nightlife guests and for the sake of the neighbors","{'Negative': 0.04748168, 'Neutral': 0.5577148, 'Positive': 0.39480346}"
Copenhagen,"when you meet us in the nightlife, we are usually in uniform, but we also have efforts that can be harder to spot, as they often take place in civilian clothes. we supervise that bars, clubs and discotheques comply with the rules","{'Negative': 0.22192627, 'Neutral': 0.6641137, 'Positive': 0.11395999}"
Copenhagen,the fifth suspect in the case had his arrest maintained for another x hours at the constitutional hearing today,"{'Negative': 0.17560118, 'Neutral': 0.80331266, 'Positive': 0.021086069}"
Copenhagen,last night we arrested a fifth suspect in the cases relating to robberies against three taxis and two kiosks. the arrested person will be produced later today in a constitutional hearing,"{'Negative': 0.19994085, 'Neutral': 0.7709716, 'Positive': 0.029087575}"
Copenhagen,the four people we arrested yesterday have today been remanded in custody for weeks,"{'Negative': 0.40790978, 'Neutral': 0.57717633, 'Positive': 0.014913832}"
Copenhagen,"the -year-old driver, who yesterday would not stop for the police, has today been remanded in custody until march. we would still like to hear from witnesses who saw the driving process before he was stopped at the intersection at jagtvej/falkoner all","{'Negative': 0.27628395, 'Neutral': 0.6673725, 'Positive': 0.05634353}"
Copenhagen,"we subsequently found the -year-old driver at his residence in amager, where we impounded the car","{'Negative': 0.13822386, 'Neutral': 0.8070326, 'Positive': 0.054743595}"
Copenhagen,"yesterday, a motorist was measured to be driving km/h during roadworks in the trnby tunnel, where the speed limit has been reduced to km/h. it is crazy driving when the speed limit is more than % and over km/h","{'Negative': 0.38187918, 'Neutral': 0.50027394, 'Positive': 0.11784688}"
Copenhagen,"the -year-old man, who was arrested yesterday and charged with the theft, has been sentenced at today's constitutional hearing to an immediate prison sentence for days and deported with an entry ban for six years","{'Negative': 0.5380103, 'Neutral': 0.4503887, 'Positive': 0.011601008}"
Copenhagen,"in connection with a stabbing at a private party on the night of last saturday in valby, where four young people were hit, we charged a -year-old boy yesterday. the investigation into the case continues, and if there are witnesses that we have not yet spoken to, they are welcome to contact us on -1-4","{'Negative': 0.24141522, 'Neutral': 0.6948246, 'Positive': 0.0637602}"
Copenhagen,the car was spotted at the airport and shortly afterwards we arrested a -year-old chilean man in one of the terminals. he is produced in a constitutional hearing today,"{'Negative': 0.3622449, 'Neutral': 0.6056201, 'Positive': 0.032135006}"
Copenhagen,"on february, a foreign tourist had his bag full of valuables stolen when he checked into a hotel at copenhagen airport. the perpetrator drove away from the scene in a swedish-registered car, which yesterday once again drove into denmark from sweden","{'Negative': 0.6594054, 'Neutral': 0.32350332, 'Positive': 0.017091248}"
Copenhagen,"update: the driver was found in possession of grams of cocaine, which is why the suspect will be produced tomorrow. furthermore, the vehicle will be confiscated, cf. the rules on reckless driving. we would like to hear from witnesses to the driving process, and encourage you to call .","{'Negative': 0.51293176, 'Neutral': 0.44724393, 'Positive': 0.039824292}"
Copenhagen,we are massively present at the intersection jagtvej/falkonr all in connection with a vehicle that would not stop for the police. no injuries and person has been arrested. traffic will be affected on site. we have no further for now.,"{'Negative': 0.27927637, 'Neutral': 0.5941331, 'Positive': 0.12659055}"
Copenhagen,"in a coordinated action, we have today arrested four people who are suspected of being behind robberies against three taxis and two kiosks. the arrested will be produced in a constitutional hearing on friday","{'Negative': 0.34016794, 'Neutral': 0.6328985, 'Positive': 0.026933594}"
Copenhagen,"last night, a walking patrol focused on the behavior of cyclists on nrrebrogade. cyclists were fined, mainly because they ran a red light, talked on a mobile phone or did not have legally required lights on their bike","{'Negative': 0.6651613, 'Neutral': 0.31028366, 'Positive': 0.02455502}"
Copenhagen,"a short time ago, we were present at citizen services at frederiksberg town hall, where a man behaved threateningly. we received a notification at and a few minutes later a patrol arrived at the scene and was able to arrest a -year-old man","{'Negative': 0.75563526, 'Neutral': 0.23472197, 'Positive': 0.009642778}"
Copenhagen,a -year-old man was remanded in custody for days late yesterday afternoon. he is charged with counts of fraud in connection with the collection and sale of merchandise for the benefit of ukraine,"{'Negative': 0.6458078, 'Neutral': 0.343273, 'Positive': 0.010919172}"
Copenhagen,we are currently receiving a number of inquiries from citizens because they receive emails pretending to come from us or europol. the citizens are accused of having committed a serious crime. these emails are fraud and should simply be deleted,"{'Negative': 0.92147684, 'Neutral': 0.07415524, 'Positive': 0.004367922}"
Copenhagen,do you know ? here we continuously provide information about some of the many cases that are led by the prosecutors here in copenhagen police,"{'Negative': 0.03584105, 'Neutral': 0.88428634, 'Positive': 0.079872645}"
Copenhagen,"during a laser check on the night of sunday on amager boulevard, a -year-old man was measured to be driving km/h in a km/h zone. since the speed limit was over %, it was crazy driving, and the driver's license was therefore revoked and the car impounded","{'Negative': 0.6019743, 'Neutral': 0.3604174, 'Positive': 0.0376083}"
Copenhagen,"three residents arrested two suspected bicycle thieves in a basement in kastrup on saturday evening. one, a -year-old boy, tried in vain to break free by using pepper spray and knuckle bars he had brought with him against the one resident. the boy is now i.a. charged with violence and weapon possession","{'Negative': 0.84332865, 'Neutral': 0.15092634, 'Positive': 0.0057448866}"
Copenhagen,"a -year-old male pedestrian is seriously injured after he on friday at on borups all was hit by a car.there are no signs that the driver of the car was under the influence of alcohol or drugs, or was otherwise driving recklessly. nothing further.","{'Negative': 0.8875611, 'Neutral': 0.104127765, 'Positive': 0.008311107}"
Copenhagen,woman previously reported missing from bispebjerg hospital found safe.,"{'Negative': 0.034096714, 'Neutral': 0.80303174, 'Positive': 0.16287151}"
Copenhagen,kristianiagade on sterbro is closed to traffic due to demonstrations on the occasion of the anniversary of the ukraine war. we expect to reopen the road around .,"{'Negative': 0.31654435, 'Neutral': 0.63066906, 'Positive': 0.052786615}"
Copenhagen,"during a traffic operation in valby yesterday, we stopped a -year-old man in a car. he was found in possession of hashish and doping agents, and during a search of his residence, evidence was found of the transfer of up to kg of hashish","{'Negative': 0.51905835, 'Neutral': 0.46430564, 'Positive': 0.01663601}"
Copenhagen,"the investigation into the case continues and there are accomplices that we are still looking for. for the sake of the further investigation, we currently have no further information about the case","{'Negative': 0.1767061, 'Neutral': 0.793228, 'Positive': 0.030065948}"
Copenhagen,"in the attack on october, a -year-old man was beaten with a bat and threatened into a car, after which he was forced to withdraw cash at various atms. on october, a -year-old woman was assaulted and robbed of her valuables","{'Negative': 0.8753704, 'Neutral': 0.120628655, 'Positive': 0.0040009553}"
Copenhagen,a -year-old man has today been remanded in custody for days after a constitutional hearing behind closed doors. he is charged with two street robberies that took place in nrrebro on and october . the accused man was arrested yesterday at an address in ishj,"{'Negative': 0.39225373, 'Neutral': 0.59495825, 'Positive': 0.012787995}"
Copenhagen,"of the drivers also had their driving license suspended, and drivers drove so fast that they received a conditional suspension of their driving licence. the road work is expected to last another week","{'Negative': 0.56420845, 'Neutral': 0.4052749, 'Positive': 0.030516682}"
Copenhagen,"there is currently reduced speed in both directions in the trnby tunnel on the resund motorway due to roadworks, which include takes place in the evening and night hours. over the past days, we have issued fines to motorists who have driven too fast on the stretch","{'Negative': 0.38857493, 'Neutral': 0.5377143, 'Positive': 0.07371081}"
Copenhagen,"this morning we were present at kgs. nytorv metro station, where a lifeless person had been found. it is a -year-old man who has passed away. there is no immediate indication that this is a criminal relationship. the next of kin have not been informed","{'Negative': 0.6869574, 'Neutral': 0.29444954, 'Positive': 0.018593045}"
Copenhagen,at vesterbro last night we arrested a -year-old croatian citizen who was charged with violating an existing entry ban that expires in . the -year-old man was remanded in custody for days after a constitutional hearing today with a view to deportation prosecutor,"{'Negative': 0.4468086, 'Neutral': 0.5391676, 'Positive': 0.014023741}"
Copenhagen,it has been decided to extend the visitation zone that was established on february in parts of nrrebro and in the northwest after several stabbings. the zone now applies until march .,"{'Negative': 0.12835982, 'Neutral': 0.8354198, 'Positive': 0.036220398}"
Copenhagen,we are now finished on the resund motorway and traffic is moving normally again,"{'Negative': 0.010405362, 'Neutral': 0.37743333, 'Positive': 0.6121613}"
Copenhagen,there is now a lane open in the direction of zealand on the resund motorway. traffic moves very slowly.,"{'Negative': 0.2715726, 'Neutral': 0.633873, 'Positive': 0.09455441}"
Copenhagen,there has been a serious traffic accident on the resund motorway in the direction of zealand at the trnby exit and is closed. motorists must drive from the motorway and use exit,"{'Negative': 0.64051783, 'Neutral': 0.336086, 'Positive': 0.023396134}"
