user,senti_text_processed,sentimenal_res
London,detective superintendent teresa russell received assistant commissioners commendation for her role as our principal bronze for the multi-agency response team (pmart) for the covid-19 pandemic. she took on the operation debriefing role and implemented tactical recommendations.,"{'Negative': 0.005436032, 'Neutral': 0.27590686, 'Positive': 0.71865714}"
London,"a man will appear in court tomorrow charged with counts of stealing bags from pubs and bars in the city of london. christopher antoine, was arrested on thursday march.","{'Negative': 0.6019246, 'Neutral': 0.3861516, 'Positive': 0.011923787}"
London,"join female officers for a walk and talk in the city of london.its a great opportunity for women to talk about safety concerns, so that the city remains a safe place for people to work, live and visit.","{'Negative': 0.0028893617, 'Neutral': 0.08957678, 'Positive': 0.9075339}"
London,cycle responders from and regularly deploy jointly in the .two volunteers were out last night to support the public in the,"{'Negative': 0.0035887826, 'Neutral': 0.553843, 'Positive': 0.44256824}"
London,very sorry to hear that rory. if you would like to formally complain please visit,"{'Negative': 0.55378544, 'Neutral': 0.41397792, 'Positive': 0.03223656}"
London,"everyone should be able to go out without worrying about their drinks getting spiked. whilst it is rare in the city, it could happen, so its important to be vigilant.if you believe your drink has been spiked, its important to report this to the police &amp; seek medical attention","{'Negative': 0.4662267, 'Neutral': 0.46741065, 'Positive': 0.06636255}"
London,this morning invited us to talk to the students during the morning assemblywe talked about the role of a police officer and what our job involves; we also answered a variety of brilliant questions too!197cp,"{'Negative': 0.0019965558, 'Neutral': 0.064664684, 'Positive': 0.93333876}"
London,"anyone can fall victim to a scam ignore anyone pretending to be hmrc via whatsapp. hmrc does not contact customers via whatsapp. do not respond, its a scam. report here","{'Negative': 0.93490314, 'Neutral': 0.061241295, 'Positive': 0.0038556112}"
London,can you spot the warning signs of fraud?,"{'Negative': 0.43700925, 'Neutral': 0.5443693, 'Positive': 0.01862151}"
London,operation henhouse: hundreds of arrests and millions in assets seized in month tackling fraud.read the full story here,"{'Negative': 0.41037, 'Neutral': 0.5482195, 'Positive': 0.041410536}"
London,"operation henhouse sees serial fraudsters outfoxed, with over m in assets seized and arrests as apart of nationwide crackdown on fraud.find out how we helped to co-ordinate the nationwide operation with over forces across the uk","{'Negative': 0.38052076, 'Neutral': 0.55647093, 'Positive': 0.06300835}"
London,stopped due to its condition and the driver has failed a roadside drugs test for cannabis. driver arrested by,"{'Negative': 0.8319186, 'Neutral': 0.16059858, 'Positive': 0.007482895}"
London,"we, along with our key partners, are warning prospective hajj pilgrims to be vigilant against fraud as they begin booking trips to mecca for june .read our tips to avoid hajj-related fraud here","{'Negative': 0.3359343, 'Neutral': 0.61600775, 'Positive': 0.048057944}"
London,": we carefully consider suspects' mental health when making our charging decisions. the use of the checklist in this case helpedwe carefully consider suspects' mental health when making our charging decisions. the use of the checklist in this case helped the prosecutor review the case in a timely way, which is in the interest of both complainant and suspect.","{'Negative': 0.07565169, 'Neutral': 0.6540894, 'Positive': 0.2702589}"
London,have you switched on -step verification?it costs nothing but could cost your business everything if you dont. get your tailored cyber action plan for more free advice. ://,"{'Negative': 0.5226926, 'Neutral': 0.40135956, 'Positive': 0.075947754}"
London,were the first force in the country to have used a new mental health checklist when interviewing a suspect. the checklist helps us to secure the best outcomes for those with mental health related concerns whilst obtaining positive outcomes for the victims,"{'Negative': 0.014229669, 'Neutral': 0.33827746, 'Positive': 0.6474929}"
London,the road reopened at .,"{'Negative': 0.015363116, 'Neutral': 0.8120019, 'Positive': 0.17263503}"
London,please send it to media.police.uk,"{'Negative': 0.20251484, 'Neutral': 0.74478996, 'Positive': 0.05269526}"
London,road closure cannon street is closed to traffic in both directions while officers deal with a road traffic collision. please avoid the area,"{'Negative': 0.55869746, 'Neutral': 0.41941702, 'Positive': 0.021885527}"
London,"remember when using the gym to: lock up your personal belongings using a secure lock report anyone suspicious or loitering if you suspect an item of property has been stolen, alert your gym manager immediately and report to the police","{'Negative': 0.42737654, 'Neutral': 0.54857576, 'Positive': 0.024047663}"
London,"you might be motivated to start the week by hitting the gym but be mindful of your personal belongings.pc jade morgan, pc david parker and special constable marcello monaco, have been out &amp; about visiting gyms &amp; giving advice on how to protect clients and themselves from theft.","{'Negative': 0.024872907, 'Neutral': 0.6129361, 'Positive': 0.36219102}"
London,"whatever you're going through, no matter how large or small, are there to listen, hours a day, days a year.to find out more about the support that samaritans offer visit -","{'Negative': 0.008531776, 'Neutral': 0.420565, 'Positive': 0.5709032}"
London,we know the city is a safe place but there may be a particular area where you feel or felt unsafe? perhaps there could be cctv on street where you have felt uneasy? you can anonymously report on the tool to help improve public safety.,"{'Negative': 0.1657871, 'Neutral': 0.6828657, 'Positive': 0.15134726}"
London,"if you missed chief superintendent rob atkinson mbe talk to about our work with stopping uninsured drivers, then you can catch it here","{'Negative': 0.11049882, 'Neutral': 0.7462468, 'Positive': 0.14325444}"
London,thursday is the new friday and our licensing unit was out in the pubs and clubs giving advice. here is pc russ pengelly talking about a bag gadget we supply to people to help keep bags safe,"{'Negative': 0.012210542, 'Neutral': 0.73787504, 'Positive': 0.24991441}"
London,"it was great to engage with londoners and visitors from all over the world, offering advice on crime prevention and to be on hand to help with their queries and problems. officers talked to members of the public on liverpool street and cheapside","{'Negative': 0.0046398733, 'Neutral': 0.05659405, 'Positive': 0.93876606}"
London,we seized a number of vehicles as part of our operations today. estimates collisions caused by uninsured and hit-and-run drivers cost the economy nearly billion,"{'Negative': 0.75444674, 'Neutral': 0.2265615, 'Positive': 0.018991748}"
London,dog handler pc colin nash tell us about his and police dog elvis role at todays work on bridge,"{'Negative': 0.010166328, 'Neutral': 0.92492855, 'Positive': 0.06490515}"
London,chief superintendent rob atkin mbe explains our work today with stopping uninsured drivers on bridge. watch him tonight on from pm,"{'Negative': 0.021176, 'Neutral': 0.8343299, 'Positive': 0.14449406}"
London,partnership working is vital to prevent crime. we visited a range of businesses talking about issues affecting them and providing solutions to combat crime as part of safer business action day,"{'Negative': 0.013274075, 'Neutral': 0.3134868, 'Positive': 0.6732391}"
London,city of london police commander umer khan and inspector daniel longhurst talk about safer action business day and also highlight the importance of community engagement,"{'Negative': 0.0050669294, 'Neutral': 0.51976264, 'Positive': 0.47517043}"
London,"recent data shows phone snatches are happening more on tuesdays, wednesdays and thursdays lining up to post pandemic working patterns. help us reduce this crime by making phone calls quick on the street, not walking &amp; texting and looking out for mopeds.","{'Negative': 0.439439, 'Neutral': 0.46833482, 'Positive': 0.09222623}"
London,"tomorrow well be charting our activities during safer action business day using the hashtag . our co-ordinated operation will show how we are keeping businesses, workers and visitors safe from crime.","{'Negative': 0.0022121842, 'Neutral': 0.23690945, 'Positive': 0.7608784}"
London,"not only do you put others at risk by using a mobile phone while driving, but you could also face: six points on your licence fine losing your licence if you passed within the last two years","{'Negative': 0.9469326, 'Neutral': 0.05022412, 'Positive': 0.0028432629}"
London,"over tickets/summons, several arrests and number of vehicle seizures were made as part of our road policing unit supporting the national police chiefs council (npcc) mobile phone enforcement campaign. excellent work!","{'Negative': 0.0113643715, 'Neutral': 0.11770029, 'Positive': 0.8709353}"
London,a new emergency alerts service to safeguard and protect lives across the has been launched.emergency alerts will revolutionise our ability to warn and inform people who are in immediate danger by sending alerts direct to mobile phones when there is a risk to life,"{'Negative': 0.069223545, 'Neutral': 0.4996706, 'Positive': 0.4311059}"
London,a city of london police custody sergeant and his wife are embarking on a hour walk to raise money for a family friend in canada who has been diagnosed with cancer. best of luck!,"{'Negative': 0.040314775, 'Neutral': 0.3978835, 'Positive': 0.5618017}"
London,"the code word will alert trained staff and they will be able to support and assist you, this might be by helping you leave through another exit, reuniting you with a friend, calling security, police or a taxi.","{'Negative': 0.0067250095, 'Neutral': 0.5186246, 'Positive': 0.4746504}"
London,"we want to make sure that safer and better places are created for people to enjoy.if youre out in a social venue and feel unsafe, vulnerable, or threatened, you can discreetly ask venue staff for help by asking them for angela.","{'Negative': 0.08225435, 'Neutral': 0.51654667, 'Positive': 0.401199}"
London,helping our prospective riders with a lesson in basic anatomy. cp,"{'Negative': 0.00558946, 'Neutral': 0.52883774, 'Positive': 0.46557283}"
London,"emergency services have come together to test their response to a series of attacks across the country.this multi-agency exercise is part of our continual work to ensure we are prepared for any type of attack, should the worst happen. read more","{'Negative': 0.22515649, 'Neutral': 0.6899603, 'Positive': 0.084883116}"
London,could you please report this here:,"{'Negative': 0.23503174, 'Neutral': 0.73031837, 'Positive': 0.034649797}"
London,response group on patrol spotted this vehicle. driver was found to have provisional licence only. driver reported for offence,"{'Negative': 0.42632276, 'Neutral': 0.5368419, 'Positive': 0.03683531}"
London,this is all part of op wellington but we need a tagline. let us know whether if should be:,"{'Negative': 0.057484176, 'Neutral': 0.8657782, 'Positive': 0.07673757}"
London,"sergeant husband (right), our prevention work is vital in reducing the opportunities criminals have. if businesses have clear security plans, good cctv &amp; educate staff on tailgating it makes a big difference. burglars take the easiest route. help us make it difficult for them.","{'Negative': 0.1310018, 'Neutral': 0.48137096, 'Positive': 0.38762724}"
London,"tailgating is one of the main tactics criminals use to get into businesses &amp; commit crime. thats when someone follows a staff member into a property, gaining access without the use of a pass. top tips:check whos behind youshould they be there?stop and ask for id","{'Negative': 0.7660689, 'Neutral': 0.22260325, 'Positive': 0.01132793}"
London,"were serious about disrupting, detecting and preventing business burglary in the city. sergeant mark husband and pc alfie bingham went out and about talking to people about how they can keep their businesses, staff and customers safe from crime","{'Negative': 0.12843679, 'Neutral': 0.7568297, 'Positive': 0.11473346}"
London,&amp; covered the taskings today. lots of crime prevention advice given to the lunch time crowd in and around a busy raising cp651,"{'Negative': 0.012402874, 'Neutral': 0.5427018, 'Positive': 0.44489533}"
London,the rider of this motorcycle was stopped riding in excess of twice the speed limit. checks showed that his insurnace had expired and no licence was held. ^323,"{'Negative': 0.56704444, 'Neutral': 0.40271986, 'Positive': 0.030235736}"
London,"licensing engagement officer beverley organised a great event today for our licensed premises. prevent (ct)thefts (mo and offenders) vulnerability training (sbn)anti drink spiking well attended, showing the commitment from premises to ensure a safe night out^insphay","{'Negative': 0.0030387633, 'Neutral': 0.041254565, 'Positive': 0.95570666}"
London,"we welcome deputy chief constable maggie blyths report. in the city of london, we are prioritising and policing violence against women and girls and being open about any case of police perpetrated activity. read more here","{'Negative': 0.010961828, 'Neutral': 0.22603504, 'Positive': 0.7630032}"
London,if you lie to the police don't give details of a disqualified driver !true identity confirmed = no driving licence and no insurance.driver reported for both offences and vehicle seized /887,"{'Negative': 0.87287974, 'Neutral': 0.1194228, 'Positive': 0.0076975003}"
London,"appeal officers are appealing for the publics help to identify a man, following a robbery outside langham hall, fleet place, on july at pmanyone with information can call the city of london police on , quoting .","{'Negative': 0.0833377, 'Neutral': 0.85859317, 'Positive': 0.058069132}"
London,"not only do you put others at risk by using a mobile phone while driving, but you could also face: points on your licence fine losing your licence if you passed within the last years","{'Negative': 0.936997, 'Neutral': 0.05982554, 'Positive': 0.0031774512}"
London,"weve successfully returned more than phones over the past month to victims of phone theft. friday evenings are a peak time for phone theft. please be extra vigilant of your surroundings when using your phone. if you have been a victim of theft, please report it to police.","{'Negative': 0.19096148, 'Neutral': 0.49056652, 'Positive': 0.31847206}"
London,&amp; were covering todays tasking areas in raising awareness cp651,"{'Negative': 0.008527766, 'Neutral': 0.84939003, 'Positive': 0.14208218}"
London,"million. thats how much money was lost last year to .our charity is working with &amp; to raise awareness of the warning signs, because when you know how to spot it, you can help protect those at risk. learn more:","{'Negative': 0.2492246, 'Neutral': 0.5788058, 'Positive': 0.17196961}"
London,today marks the th anniversary of a car bomb exploding outside the old bailey in . this helmet belonged to one of the two city of london police officers who were injured in the blast. in total people were injured.,"{'Negative': 0.81272733, 'Neutral': 0.17877232, 'Positive': 0.008500333}"
London,"ultimately, diversity in policing is not only important for promoting equity and inclusion, but also helps to create safer and more resilient communities. - sarah dobinson","{'Negative': 0.0054589403, 'Neutral': 0.17212068, 'Positive': 0.82242036}"
London,"chief inspector sarah dobinson (left), said "" is a reminder of the progress that has been made towards gender equality &amp; all the work that stills needs to be done.","{'Negative': 0.03550486, 'Neutral': 0.624473, 'Positive': 0.34002215}"
London,"it's clear that women feel more comfortable having women officers out in the night time economy. as well as achieving greater representation as a force, it's also important that we do this within specialist roles. its time to widen the lens. caroline hay","{'Negative': 0.017140904, 'Neutral': 0.35139266, 'Positive': 0.63146645}"
London,"licensing inspector caroline hay (left), said is a chance to celebrate women in our force and its vital for women in leadership roles to inspire others in the city of london police.","{'Negative': 0.0027236915, 'Neutral': 0.12365448, 'Positive': 0.8736219}"
London,"officers &amp; staff at the city of london police are embracing , calling for positive change to pave the way towards womens equality.some of our female officers told us why diversity and visibility can make a difference...","{'Negative': 0.0025192585, 'Neutral': 0.12291247, 'Positive': 0.8745683}"
London,": in this organisation, men's and women's median hourly pay is equal.in this organisation, men's and women's median hourly pay is equal.","{'Negative': 0.039269738, 'Neutral': 0.462794, 'Positive': 0.49793634}"
London,"its and this years theme is embrace equity, celebrating the achievements of women. angela mclaren explains why its important for us to put our arms around","{'Negative': 0.0030770928, 'Neutral': 0.18825775, 'Positive': 0.80866516}"
London,"another busy shift for with motorists dealt with for use of their mobile phone also, another vehicle seizure from one of our bikers. insurance company cancelled due to fraudulent documents provided to themvehicle seized and driver reported for offence ^165","{'Negative': 0.7270727, 'Neutral': 0.25699744, 'Positive': 0.015929896}"
London,"retired pd jar jar binks sadly passed away this week, he served with us loyally from -2019 as an explosive search dog, an amazing strong dog who had a wonderful retirement with his handler. farewell mr binks thank you for your service ^777","{'Negative': 0.026976328, 'Neutral': 0.14997071, 'Positive': 0.82305294}"
London,please report a road traffic incident here,"{'Negative': 0.600244, 'Neutral': 0.3866767, 'Positive': 0.013079326}"
London,"ifed has secured its first serious crime prevention order against a serial fraudster who was jailed in .hamid sediqi will be subject to several restrictions following his release from prison, to prevent him from committing further offences.more","{'Negative': 0.505348, 'Neutral': 0.4677236, 'Positive': 0.026928384}"
London,four people have been arrested during a series of raids executed by pipcu and as part of a crackdown on the supply of illegal streaming services. read more,"{'Negative': 0.47558692, 'Neutral': 0.50572246, 'Positive': 0.018690659}"
London,missing | we are continuing to appeal for help in finding -year-old rabar qader from rabar was last seen on wed jan and extensive enquiries have been carried out since. have you seen or know where he is? dm or,"{'Negative': 0.084211014, 'Neutral': 0.8705589, 'Positive': 0.045230076}"
London,"its important to get regular eye tests if youre getting behind the wheel, otherwise you might be putting yourself and others at risk. our eyesight deteriorates gradually, often without us being aware: remember to wear glasses or contact lenses when required.","{'Negative': 0.7533216, 'Neutral': 0.22204581, 'Positive': 0.024632618}"
London,"sergeant dan green from the city of london police, talked about today's successful operation with","{'Negative': 0.0032917366, 'Neutral': 0.24131632, 'Positive': 0.75539196}"
London,a successful operation between the city of london police &amp; resulted in three arrests linked to stolen phones in the capital. it's a warning to organised gangs involved in phone thefts that the net is closing in. officers are now looking at returning phones to victims,"{'Negative': 0.07566241, 'Neutral': 0.5010989, 'Positive': 0.42323866}"
London,has a book ever saved your life? thats exactly what happened to special constable mitchell on rd may . his special constable official handbook that he was carrying in his inside coat pocket protected him from shrapnel from a wwii bomb,"{'Negative': 0.13864395, 'Neutral': 0.6026268, 'Positive': 0.2587292}"
London,"our police horses and dogs were also very happy to meet members of the public. the operation was also a great opportunity to be visible, engage with members of the public and offer reassurance.","{'Negative': 0.001354084, 'Neutral': 0.018359518, 'Positive': 0.9802864}"
London,"nine women approached our welfare tent, who were then supported by our team of officers and volunteers from the .the women were given time and space to talk and offered assistance with transports home with our community officers.","{'Negative': 0.0041771424, 'Neutral': 0.53844804, 'Positive': 0.45737475}"
London,"tfl also assisted city officers on buses on bishopsgate, to ensure that people were safe and free from harassment on their travels.","{'Negative': 0.022472996, 'Neutral': 0.53748643, 'Positive': 0.44004056}"
London,"working with transport for london, the city of london topped vehiclesissued tickets for traffic offences","{'Negative': 0.3361302, 'Neutral': 0.633924, 'Positive': 0.029945748}"
London,thank you to all our officers and volunteers who supported and helped safeguard city revellers in the night time economy and helped people get home safely.,"{'Negative': 0.0024611491, 'Neutral': 0.041758955, 'Positive': 0.9557799}"
London,today we remember the people who died and who were injured at the tube crash in . police officers from city of london police worked alongside blue-light colleagues in the rescue operation.,"{'Negative': 0.38740423, 'Neutral': 0.54257554, 'Positive': 0.07002023}"
London,"if you follow us, we'll send you a dm","{'Negative': 0.004436827, 'Neutral': 0.6358086, 'Positive': 0.3597546}"
London,"city police are supporting the npcc mobile phone and campaign running today until the th of march. will be conducting patrols on motorcycles and unmarked fleet, targeting those who put others at risk ^165cp","{'Negative': 0.050759193, 'Neutral': 0.6748951, 'Positive': 0.27434573}"
London,reopenedtower bridge has now reopened. thank you for your patience.,"{'Negative': 0.002551328, 'Neutral': 0.06861202, 'Positive': 0.92883664}"
London,tower bridge is closed in both directions for traffic and pedestrians will be directed to one side of the bridge. this is whilst our officers deal with an incident; please find alternative routes.,"{'Negative': 0.3514766, 'Neutral': 0.6022688, 'Positive': 0.046254516}"
London,"our officers continue to assist members of the public within the square mile, trying to ensure people enjoy the city nightlife and that everyone gets home safely","{'Negative': 0.0031167502, 'Neutral': 0.11495116, 'Positive': 0.8819321}"
London,you will see our dedicated team of officers and volunteers out and about in the city assisting revellers and safeguarding the night-time economy.,"{'Negative': 0.0029249298, 'Neutral': 0.22445965, 'Positive': 0.77261543}"
London,"we will pause, where operationally possible, at today in tribute to the people of , who continue their courageous fight for freedom a year on from russias full-scale invasion","{'Negative': 0.13599351, 'Neutral': 0.6445636, 'Positive': 0.21944286}"
London,"if youre planning a friday night out in the city, the last thing you might think about is how youre getting home.our officers and volunteers will be out and about, acting as guardian angels, to offer advice and try to make sure you get home as safely as possible.","{'Negative': 0.034636118, 'Neutral': 0.6019182, 'Positive': 0.36344567}"
London,"in collaboration with , we're pleased to launch the next cyber innovation challenge.its a partnership between financial and professional services and technology firms to fight back against evolving digital threats.","{'Negative': 0.0011610625, 'Neutral': 0.061753847, 'Positive': 0.93708515}"
London,these two could spend hours doing this &amp;,"{'Negative': 0.020484475, 'Neutral': 0.39749748, 'Positive': 0.5820181}"
London,very sorry to hear this. could you let us know where this happened so that we can best direct you?,"{'Negative': 0.4216465, 'Neutral': 0.53982514, 'Positive': 0.03852836}"
London,"how to help prevent a mobile phone theftif you need to call or use your phone on the street: make it quick, to minimise the chance of you becoming distracted and a thief spotting your phone look out for anyone on a bike or a moped near youdont text while youre walking","{'Negative': 0.35982645, 'Neutral': 0.55045253, 'Positive': 0.08972098}"
London,"pc andy jacks and pc phil shuttleworth delivered a crime prevention presentation to employees of in . as the slide says, how would you be affected if your phone was lost or stolen today?","{'Negative': 0.2520171, 'Neutral': 0.711206, 'Positive': 0.036776874}"
London,reopened tower bridge has now reopened. thank you for your patience.,"{'Negative': 0.0025310507, 'Neutral': 0.06796824, 'Positive': 0.9295007}"
London,tower bridge is closed in both directions for both pedestrians and traffic whilst our officers deal with an incident; please find alternative routes. thank you for your patience.,"{'Negative': 0.17726055, 'Neutral': 0.6624822, 'Positive': 0.16025722}"
London,"officers also seized two large knives, cash, drugs and designer trainers. this shows how those involved in fraud are often involved in other criminality.","{'Negative': 0.80457973, 'Neutral': 0.18531312, 'Positive': 0.010107197}"
London,"excellent teamwork in the fight against courier fraud. our officers worked with nersou to arrest a suspect in the city of london on suspicion of courier fraud, money laundering and possession of drugs with intent to supply.","{'Negative': 0.08096466, 'Neutral': 0.49607426, 'Positive': 0.42296103}"
London,a contracts manager who changed bank account details on his companys payroll system and then submitted fictious overtime claims has been jailed.hoover yasno moreno tried to pocket almost to pay for a house purchase in colombia.read more,"{'Negative': 0.7893152, 'Neutral': 0.2007013, 'Positive': 0.009983461}"
London,"appeal officers are appealing for the publics help to identify a man following an assault at be at one on the junction of old broad street and wormwood street on nov .anyone with information can contact city of london police on , quoting","{'Negative': 0.13975093, 'Neutral': 0.81242466, 'Positive': 0.047824416}"
London,"we're again receiving reports of a fraudulent email posing as npcc, with a summons to court. it also has &amp; logos. we would never send an email of this nature. if you receive an email like this, report it to or your local force.","{'Negative': 0.8523584, 'Neutral': 0.13835274, 'Positive': 0.009288864}"
London,fraud has today been included in the strategic policing requirement for the first time. as the national lead force for fraud we have long advocated for fraud be a national priority.read more from assistant commissioner pete o'doherty,"{'Negative': 0.29415128, 'Neutral': 0.6174915, 'Positive': 0.08835734}"
London,"it doesn't look right to me. if you need to contact us, please come via our website.","{'Negative': 0.82598525, 'Neutral': 0.16457485, 'Positive': 0.009439824}"
London,"spot the signs of a counterfeit product: check the quality and labels of an item only buy from reputable sellers and use sites you know if an offer looks too good to be true, it probably is.","{'Negative': 0.37851825, 'Neutral': 0.56537205, 'Positive': 0.056109667}"
London,"some counterfeit products can look so genuine that customers may not realize they are fake, as officers from found during two warrants this week.","{'Negative': 0.5043163, 'Neutral': 0.4479777, 'Positive': 0.047706038}"
London,"come along to the next reframe the night campaign event on friday february. it has a traffic theme and will be providing safety information in front of the royal exchange (bank junction) under the statue of the duke of wellington, pm to midnight","{'Negative': 0.010574901, 'Neutral': 0.8205582, 'Positive': 0.16886695}"
London,could you please try again?,"{'Negative': 0.03786859, 'Neutral': 0.82285786, 'Positive': 0.13927346}"
London,our neighbourhood police team doing great work outside liverpool street today providing free bike marking and crime prevention advice.,"{'Negative': 0.0022218535, 'Neutral': 0.035591587, 'Positive': 0.9621866}"
London,hi. our colleagues at the met have passed this over - could you please dm us your contact details? thank you.,"{'Negative': 0.0047480217, 'Neutral': 0.5560959, 'Positive': 0.4391561}"
London,"greetings from vietnam! our digital forensic investigator recently delivered a week of training to the ministry of public security in vietnam and the department of foreign affairs in hanoi, in partnership with .","{'Negative': 0.0022222383, 'Neutral': 0.34706455, 'Positive': 0.6507132}"
London,our will be offering free bike security marking on monday th and tuesday th february at liverpool street bike racks between :30 - :30.come down and meet your local team and get some general crime prevention advise.,"{'Negative': 0.00758204, 'Neutral': 0.6633658, 'Positive': 0.3290522}"
London,the were in manchester today for a search around spam messages sent to trick victims into clicking on malicious links and giving their personal information. items including a sim farm were found and one person was arrested on suspicion of conspiracy to defraud.,"{'Negative': 0.6956013, 'Neutral': 0.2952488, 'Positive': 0.009149857}"
London,"another busy day for ifed! yesterday, officers seized around in cash during a warrant executed in relation to a suspected , who they believe was incepting fraudulent motor insurance policies.","{'Negative': 0.4094862, 'Neutral': 0.5485553, 'Positive': 0.041958436}"
London,reopened tower bridge has now reopened. thank you for your patience.,"{'Negative': 0.0025310507, 'Neutral': 0.06796824, 'Positive': 0.9295007}"
London,road closure tower bridge is currently closed to traffic and pedestrians in both directions. please use alternative routes.,"{'Negative': 0.39159593, 'Neutral': 0.57441396, 'Positive': 0.03399012}"
London,"today is over people reported their email or social media accounts hacked last year.if you are offered step verification to protect your email or social media accounts, always use it.","{'Negative': 0.29427567, 'Neutral': 0.6321152, 'Positive': 0.073609106}"
London,"have bike marking events coming up on monday and tuesday next week between :30 and :30am. head down to liverpool st station, old broad street side for free bike marking.","{'Negative': 0.011010094, 'Neutral': 0.8808496, 'Positive': 0.1081403}"
London,new research shows that and its partners stopped million of uk advertising revenue from funding illegal streaming websites in . read more,"{'Negative': 0.08479548, 'Neutral': 0.7244319, 'Positive': 0.19077268}"
London,"come and meet us! we are recruiting crime reviewers for the national fraud intelligence bureau, and will be at the today to answer your questions about the role. catch us from am to pm!find out more","{'Negative': 0.01127601, 'Neutral': 0.7410959, 'Positive': 0.24762812}"
London,"we're aware of an email circulating, posing as npcc, with a summons to court. it also has &amp; logos.the email is fraudulent. we would never send an email of this nature.if you receive an email like this, report to or your local force.","{'Negative': 0.84755015, 'Neutral': 0.14145622, 'Positive': 0.010993613}"
London,jaileda relentless fraudster who uses numerous pseudonyms and was previously banned from being a director of any company has been jailed for nine years for a million investment fraud.read more,"{'Negative': 0.9100292, 'Neutral': 0.08476462, 'Positive': 0.005206278}"
London,reopened millennium bridge has now reopened. thank you for your patience.,"{'Negative': 0.0028635764, 'Neutral': 0.071568236, 'Positive': 0.9255682}"
London,bridge closure millennium bridge is currently closed due to an ongoing incident. please use alternative routes.,"{'Negative': 0.6176636, 'Neutral': 0.36668557, 'Positive': 0.015650826}"
London,": we are still trying to identify this male. please share far and wide to help us, thanks are still trying to identify this male. please share far and wide to help us, thanks","{'Negative': 0.05216829, 'Neutral': 0.6338076, 'Positive': 0.31402412}"
London,road reopened farringdon street has now reopened. thank you for your patience.,"{'Negative': 0.0032841032, 'Neutral': 0.10678148, 'Positive': 0.8899344}"
London,road closure farringdon street is closed to traffic in both directions between charterhouse street and ludgate circus while officers deal with a road traffic collision. please avoid the area,"{'Negative': 0.5611693, 'Neutral': 0.4180232, 'Positive': 0.02080752}"
London,"we will miss you, but wish you luck in your new role.","{'Negative': 0.017745834, 'Neutral': 0.18668239, 'Positive': 0.79557174}"
London,our former detective chief inspector gary robinson was on defenders uk this morning to discuss the unit's work in identifying and targeting a criminal responsible for sending out scam text messages. watch from mins and mins in &gt;,"{'Negative': 0.17200585, 'Neutral': 0.7825668, 'Positive': 0.045427363}"
London,our and anti-piracy agency web capio have seized domains that illegally hosted copyrighted content by youtube supergroup the sidemen.read more,"{'Negative': 0.57329273, 'Neutral': 0.4087439, 'Positive': 0.017963374}"
London,"welfare dog rufus popped into bishopsgate station, bringing cuddles and smiles to our staff and officers.","{'Negative': 0.002102502, 'Neutral': 0.104991324, 'Positive': 0.8929062}"
London,"met someone online who's asking you for money? stop and think as it could protect you and your cash.criminals are experts at impersonating people. they spend hours researching you for their scams, especially when committing romance fraud.","{'Negative': 0.82940215, 'Neutral': 0.15925625, 'Positive': 0.011341675}"
