user,senti_text_processed,sentimenal_res
Vienna,"as mentioned, we are still not accepting ads via social media. in this case, a legal review must first be carried out to clarify whether a complaint will be made.","{'Negative': 0.69296074, 'Neutral': 0.29781684, 'Positive': 0.009222349}"
Vienna,"since the actions mostly take place at neuralgic traffic points in the early morning traffic, our colleagues have to ensure that it can flow freely again.","{'Negative': 0.014512476, 'Neutral': 0.544708, 'Positive': 0.44077948}"
Vienna,"the facts must first be checked by the competent authority and then a decision will be made as to whether a complaint should be filed. therefore: no, nothing has changed, but we will forward the whole thing to the responsible body for verification.","{'Negative': 0.17975396, 'Neutral': 0.7814403, 'Positive': 0.03880578}"
Vienna,you can send us an email with the picture and the facts to polizei-info-wien.gv.at so that we can investigate or check it.,"{'Negative': 0.045623347, 'Neutral': 0.91511077, 'Positive': 0.039265893}"
Vienna,"our colleagues are on the road as part of the patrol service. if you have a specific perception on site, it is best to contact our colleagues directly via .","{'Negative': 0.02680248, 'Neutral': 0.80885404, 'Positive': 0.16434346}"
Vienna,could you send us the picture with license plate via dm?,"{'Negative': 0.028925326, 'Neutral': 0.91251075, 'Positive': 0.058564004}"
Vienna,gladly!,"{'Negative': 0.005186435, 'Neutral': 0.15346846, 'Positive': 0.84134513}"
Vienna,"the w stands for vienna and the numbers for the date, so you can easily find the tweets regarding the blockades under the respective .","{'Negative': 0.021306999, 'Neutral': 0.8252152, 'Positive': 0.15347779}"
Vienna,our colleagues from the uniformed bicycle service &amp; of the state traffic department carried out a traffic focus in the city area yesterday. the result was the following balance sheet:71 alcohol pre-tests82 board mandates72 ads releases:,"{'Negative': 0.0401681, 'Neutral': 0.8581208, 'Positive': 0.10171108}"
Vienna,"if you have any questions about the working hours of the last generation, please contact them.","{'Negative': 0.08391672, 'Neutral': 0.8863414, 'Positive': 0.02974188}"
Vienna,thank you,"{'Negative': 0.012034841, 'Neutral': 0.19366597, 'Positive': 0.7942992}"
Vienna,traffic is flowing again.,"{'Negative': 0.014731079, 'Neutral': 0.4319529, 'Positive': 0.55331606}"
Vienna,there is an improperly announced meeting at near the . this will result in traffic delays. our colleagues are already on site.,"{'Negative': 0.7429914, 'Neutral': 0.23807971, 'Positive': 0.018928885}"
Vienna,under the following link you will find various registration offices.,"{'Negative': 0.032629997, 'Neutral': 0.92633057, 'Positive': 0.041039392}"
Vienna,"we are now quite practiced at it, usually everything is free again after about half an hour. however, a certain procedure must be followed so that everything can be carried out in full compliance with the law.","{'Negative': 0.02623196, 'Neutral': 0.5328157, 'Positive': 0.44095236}"
Vienna,"this is mainly about securing the official act, as the atmosphere on site is often heated.","{'Negative': 0.18320398, 'Neutral': 0.7162401, 'Positive': 0.10055588}"
Vienna,"ah, the was faster.","{'Negative': 0.04589192, 'Neutral': 0.6098638, 'Positive': 0.34424427}"
Vienna,"detention and jvas exist in germany, not here.","{'Negative': 0.36406648, 'Neutral': 0.60586125, 'Positive': 0.03007233}"
Vienna,there is no evidence of third-party fault.,"{'Negative': 0.3787921, 'Neutral': 0.5969948, 'Positive': 0.024213133}"
Vienna,"if you can't formulate a question without insults, don't expect an answer. - we wish you a nice window day!","{'Negative': 0.19059423, 'Neutral': 0.3964051, 'Positive': 0.41300073}"
Vienna,is there anything constructive? or can we already wish them a nice window day?,"{'Negative': 0.029109674, 'Neutral': 0.3779334, 'Positive': 0.5929569}"
Vienna,here you will find the assembly law.,"{'Negative': 0.078491285, 'Neutral': 0.8664539, 'Positive': 0.055054832}"
Vienna,"spontaneous, unreported gatherings also enjoy the protection of the fundamental right to freedom of assembly. whether there are reasons for dissolution must be checked on a case-by-case basis.","{'Negative': 0.088512614, 'Neutral': 0.81758386, 'Positive': 0.09390349}"
Vienna,there are meetings on the right in the area of the that are not displayed properly.we are already there.,"{'Negative': 0.5991806, 'Neutral': 0.37079838, 'Positive': 0.030021092}"
Vienna,"if you observe criminally relevant activities on the internet, you can contact the appropriate reporting office using the link below. steps will then be taken by colleagues.","{'Negative': 0.103053294, 'Neutral': 0.8507072, 'Positive': 0.046239607}"
Vienna,"basically yes, because the residence permit also entitles you to travel for up to days within a period of days in the schengen area. under the link below you will find faqs on this topic. .","{'Negative': 0.026453143, 'Neutral': 0.8161262, 'Positive': 0.15742067}"
Vienna,"when in doubt, it is never wrong to dial the emergency number.","{'Negative': 0.046319947, 'Neutral': 0.6185604, 'Positive': 0.33511963}"
Vienna,"after a fire in a garage on , current investigations indicate arson. an unknown person is said to have set fire to an e-bike charging station. releases","{'Negative': 0.7067835, 'Neutral': 0.28365612, 'Positive': 0.009560472}"
Vienna,under the link below you should find all the information you need. .,"{'Negative': 0.020697528, 'Neutral': 0.70262057, 'Positive': 0.27668193}"
Vienna,the account has already been suspended by twitter and the issue has been forwarded for review.,"{'Negative': 0.51210564, 'Neutral': 0.47150132, 'Positive': 0.016393038}"
Vienna,it's an honor!,"{'Negative': 0.0018923878, 'Neutral': 0.026618551, 'Positive': 0.9714891}"
Vienna,thanks! you say so it's a holiday and it's still early.,"{'Negative': 0.012237146, 'Neutral': 0.17763576, 'Positive': 0.81012714}"
Vienna,you want to know whether the authorities are already investigating? the answer is that we have already been made aware of this profile several times by various twitter users and the matter has been forwarded for further assessment.,"{'Negative': 0.082402244, 'Neutral': 0.855708, 'Positive': 0.061889753}"
Vienna,"we cannot accept ads through our social media accounts. under the link below, you will find various reporting points on the subject of ""cybercrime"".","{'Negative': 0.73411435, 'Neutral': 0.2521712, 'Positive': 0.013714423}"
Vienna,"we cannot accept ads through our social media accounts. under the link below, you will find various reporting points on the subject of ""cybercrime"".","{'Negative': 0.73411435, 'Neutral': 0.2521712, 'Positive': 0.013714423}"
Vienna,"the next time you feel disturbed by the noise, please call our colleagues on .","{'Negative': 0.5461878, 'Neutral': 0.43015254, 'Positive': 0.023659678}"
Vienna,"we cannot accept ads through our social media accounts. under the link below, you will find various reporting points on the subject of ""cybercrime"".","{'Negative': 0.73411435, 'Neutral': 0.2521712, 'Positive': 0.013714423}"
Vienna,you can of course inform your colleagues on in such a case. then a radio car will take care of the situation.,"{'Negative': 0.04759375, 'Neutral': 0.8368013, 'Positive': 0.11560499}"
Vienna,"kante we cannot accept ads through our social media accounts. under the link below, you will find various reporting points on the subject of ""cybercrime"".","{'Negative': 0.7146393, 'Neutral': 0.27258205, 'Positive': 0.012778573}"
Vienna,"we cannot accept ads through our social media accounts. under the link below, you will find various reporting points on the subject of ""cybercrime"".","{'Negative': 0.73411435, 'Neutral': 0.2521712, 'Positive': 0.013714423}"
Vienna,that's changing so quickly. thanks for the feedback regarding our colleagues.,"{'Negative': 0.00481404, 'Neutral': 0.09751566, 'Positive': 0.8976703}"
Vienna,"ensuring freedom of assembly is a very central task of the police in a democracy. even if it might be uncomfortable, tedious or annoying. we also learn that in training.","{'Negative': 0.2231757, 'Neutral': 0.59433764, 'Positive': 0.18248664}"
Vienna,"gladly, we didn't take it that way either. it's actually very complex.","{'Negative': 0.16438957, 'Neutral': 0.5915931, 'Positive': 0.24401732}"
Vienna,fahrradwien we already have the plan and will be coming soon!,"{'Negative': 0.0027259625, 'Neutral': 0.43677014, 'Positive': 0.56050384}"
Vienna,"the dsn is assigned to the bmi. please send detailed questions to . if there are more police officers with special equipment in the city, we will continue to explain &amp; to warn. we also continuously evaluate our measures in communication.","{'Negative': 0.054233503, 'Neutral': 0.8726764, 'Positive': 0.073090054}"
Vienna,"if you push your bike you are considered a pedestrian. - from practice, however, we can say that it is better not to give in to the temptation in the first place and better not to take the bike with you.","{'Negative': 0.23773609, 'Neutral': 0.6212069, 'Positive': 0.14105709}"
Vienna,you are obviously alluding to the dsn's protection of the constitution. this is the responsibility of the,"{'Negative': 0.39451715, 'Neutral': 0.5611222, 'Positive': 0.0443607}"
Vienna,the dsn is the responsibility of,"{'Negative': 0.19477193, 'Neutral': 0.7553896, 'Positive': 0.049838502}"
Vienna,"since detaching a person stuck on a car will probably cause damage, there is also a risk of criminal charges in this case, but then because of property damage.","{'Negative': 0.8364404, 'Neutral': 0.15706675, 'Positive': 0.0064929486}"
Vienna,all information intended for the public can be found by clicking on the link.,"{'Negative': 0.0136090955, 'Neutral': 0.8059075, 'Positive': 0.18048343}"
Vienna,"while two suspects tried to break into a car in , they were observed by our egs colleagues. a short time later, the two men were arrested. releases","{'Negative': 0.3696059, 'Neutral': 0.5975523, 'Positive': 0.03284177}"
Vienna,better to only touch down at the finish.,"{'Negative': 0.07115321, 'Neutral': 0.76413095, 'Positive': 0.16471587}"
Vienna,"no, it was briefly blocked during the course of the operation.","{'Negative': 0.23109847, 'Neutral': 0.74456906, 'Positive': 0.024332458}"
Vienna,"yes, these actions count as a gathering.","{'Negative': 0.013623733, 'Neutral': 0.6849614, 'Positive': 0.30141485}"
Vienna,you can find all the important information on this at the following link:,"{'Negative': 0.011602685, 'Neutral': 0.569146, 'Positive': 0.41925135}"
Vienna,we would have little objection to a barbecue in the courtyard of the rossauer barracks.,"{'Negative': 0.06752991, 'Neutral': 0.8008199, 'Positive': 0.13165015}"
Vienna,"we're not legislators, so it's also irrelevant whether we're for or against something.","{'Negative': 0.52823186, 'Neutral': 0.45155823, 'Positive': 0.020209907}"
Vienna,"yes, exactly, we alternate regularly.","{'Negative': 0.070103355, 'Neutral': 0.7809977, 'Positive': 0.148899}"
Vienna,"yes, the trams are running again.","{'Negative': 0.02152151, 'Neutral': 0.49143362, 'Positive': 0.48704487}"
Vienna,"yes exactly, we need ""permission"" for this, since the assembly must be properly dissolved beforehand. announcements, a reasonable time to leave the rally independently &amp; the notice of enforcement are mandatory here.","{'Negative': 0.1756484, 'Neutral': 0.7338832, 'Positive': 0.090468384}"
Vienna,"the problem is not our interpretation, but that of anonymous twitter accounts that, far from any facts, constantly want to explain to us how we have to work.","{'Negative': 0.7287311, 'Neutral': 0.25895423, 'Positive': 0.012314642}"
Vienna,"yes, but on a sunny summer's day there's no meeting broken up and people carried away either. there are also no journalists or supporters moving back and forth between the tracks.","{'Negative': 0.11008618, 'Neutral': 0.55884445, 'Positive': 0.33106935}"
Vienna,"in the meantime, the traffic measures in the area of the ring road have been lifted again. this also applies to the local bike paths and public transport. information","{'Negative': 0.01057053, 'Neutral': 0.6806531, 'Positive': 0.30877638}"
Vienna,because it was too confusing and dangerous in the course of the official act. the trams are now running again.,"{'Negative': 0.82307553, 'Neutral': 0.1648208, 'Positive': 0.012103666}"
Vienna,"look, we've been explaining this for two weeks now: meetings that are not properly reported must also be checked for reasons under the meetings act before they are dissolved.","{'Negative': 0.4736261, 'Neutral': 0.5086852, 'Positive': 0.017688666}"
Vienna,"apart from the fact that it's the title of a children's book. - oh emil, we don't even know where to start with the explanation.","{'Negative': 0.5752188, 'Neutral': 0.36618465, 'Positive': 0.05859651}"
Vienna,the assembly is being dissolved under the provisions of the assembly act.,"{'Negative': 0.30855858, 'Neutral': 0.6763745, 'Positive': 0.015066931}"
Vienna,"there is currently an improperly displayed meeting in the area of the heldentor on the burgring.traffic disruption:ringstrae, at the heldentorthe bike path there is also affected. however, cyclists can give way on site.","{'Negative': 0.6104464, 'Neutral': 0.36044908, 'Positive': 0.029104566}"
Vienna,oh emil...,"{'Negative': 0.24958459, 'Neutral': 0.66677177, 'Positive': 0.08364365}"
Vienna,"if you only get objects out of the vehicle as described in this case, it is not punishable.","{'Negative': 0.29014128, 'Neutral': 0.65021646, 'Positive': 0.059642237}"
Vienna,at about :00 a.m. all lanes were free again.,"{'Negative': 0.0047760154, 'Neutral': 0.45425057, 'Positive': 0.54097337}"
Vienna,because the dissolution of an incorrectly displayed meeting cannot simply happen.,"{'Negative': 0.7916679, 'Neutral': 0.2009606, 'Positive': 0.007371468}"
Vienna,it's better to ask more often - it doesn't hurt either.,"{'Negative': 0.041145638, 'Neutral': 0.43580133, 'Positive': 0.523053}"
Vienna,"hans ""chris"" andersen? - unfortunately, we cannot follow you.","{'Negative': 0.9245963, 'Neutral': 0.071631655, 'Positive': 0.0037720252}"
Vienna,perfect!,"{'Negative': 0.013986912, 'Neutral': 0.09204329, 'Positive': 0.8939697}"
Vienna,we are satisfied with our legal intervention.,"{'Negative': 0.012550175, 'Neutral': 0.33012205, 'Positive': 0.6573278}"
Vienna,"but if you've dialed recently, that's real and from us.","{'Negative': 0.013145219, 'Neutral': 0.79629743, 'Positive': 0.1905573}"
Vienna,"if there is excessive noise, you can always call the police. we will then address the issue on-site. alternatively, you could also talk to the owner of the pub and work together to find a solution.","{'Negative': 0.24132982, 'Neutral': 0.6863307, 'Positive': 0.072339445}"
Vienna,all lanes on the are passable again.,"{'Negative': 0.31211764, 'Neutral': 0.5346194, 'Positive': 0.153263}"
Vienna,there is an improperly displayed meeting in the area of on . this will result in traffic delays. our colleagues are already on site.,"{'Negative': 0.7870237, 'Neutral': 0.19750236, 'Positive': 0.015473905}"
Vienna,we as a social media team can't answer that. the respective colleagues would have to answer that themselves.,"{'Negative': 0.45037305, 'Neutral': 0.5217674, 'Positive': 0.027859628}"
Vienna,"after targeted investigations by our colleagues from the lka, more than ton of cannabis herb was seized during house searches. the arrested perpetrators have been rearing professionally for years in halls of approx. m. releases","{'Negative': 0.54916024, 'Neutral': 0.43015078, 'Positive': 0.02068901}"
Vienna,there was a physical injury there and our colleagues are still working there to clarify the matter.,"{'Negative': 0.18716428, 'Neutral': 0.7752566, 'Positive': 0.037579075}"
Vienna,the copyrights or the rights to one's own picture are violated - this can be prosecuted under civil law. you should also report it to the respective hosting platform so that they remove the images.,"{'Negative': 0.6710924, 'Neutral': 0.311344, 'Positive': 0.01756359}"
Vienna,a vigilant resident noticed an unidentified man climb over a fence and steal sunglasses from vehicles parked there. the -year-old was arrested. an alcohol pre-test showed per thousand. more on this in the releases:,"{'Negative': 0.46674877, 'Neutral': 0.5043389, 'Positive': 0.028912267}"
Vienna,we don't have them either. you may inquire directly at the islamic center.,"{'Negative': 0.34625512, 'Neutral': 0.6309333, 'Positive': 0.022811588}"
Vienna,the investigators have been in contact with the ukrainian liaison officers since the beginning of the investigation and will also follow up on these tips. /2,"{'Negative': 0.027655857, 'Neutral': 0.9296129, 'Positive': 0.042731307}"
Vienna,a person could be identified by name. and investigating both the person and the license plates of the two vehicles of the unknown suspects nationally for manhunt. /2,"{'Negative': 0.09217851, 'Neutral': 0.87801474, 'Positive': 0.029806782}"
Vienna,"the colleagues always carry out focal points in this area - in civil or uniform. nevertheless, you should not hesitate to call the emergency number if you are aware of it so that your colleagues can intervene immediately.","{'Negative': 0.027218582, 'Neutral': 0.6019465, 'Positive': 0.37083498}"
Vienna,"dear , please contact the colleagues at or the grtzl police officers at the nearest police station. we cannot intervene or record ads through twitter.","{'Negative': 0.60727507, 'Neutral': 0.37690058, 'Positive': 0.015824359}"
Vienna,we are aware of the video and it has been years since it was used. the colleagues pursued a motorcyclist.,"{'Negative': 0.26883206, 'Neutral': 0.6876066, 'Positive': 0.043561354}"
Vienna,"we know the video and it was used many years ago. the colleagues were chasing a motorcyclist, which of course you can't see here - only hear.","{'Negative': 0.30478406, 'Neutral': 0.60802203, 'Positive': 0.087193884}"
Vienna,"if you would like to report this incident, you can send us an e-mail with all the facts (place, date, time, etc.) to polizei-info-wien.gv.at so that we can investigate.","{'Negative': 0.09610898, 'Neutral': 0.8718851, 'Positive': 0.032005865}"
Vienna,"very, very fast!","{'Negative': 0.030387161, 'Neutral': 0.41438556, 'Positive': 0.5552273}"
Vienna,"you can send us an email with all the facts (time, date, location of the incident and the police station etc.) to polizei-info-wien.gv.at so that we can investigate.","{'Negative': 0.063750245, 'Neutral': 0.8973236, 'Positive': 0.038926117}"
Vienna,"at a -j. from his father, ran with a group of runners and his father lost sight of him. after having already covered kilometers, our colleagues found the boy in the urania area. releases:","{'Negative': 0.10335097, 'Neutral': 0.7888845, 'Positive': 0.10776457}"
Vienna,"unfortunately, we cannot comment on every single mission here. should there be a danger, our colleagues would warn on site.","{'Negative': 0.61221796, 'Neutral': 0.36529648, 'Positive': 0.022485578}"
Vienna,the investigation is currently ongoing. all information intended for the public can be found under the link in the press release.,"{'Negative': 0.028709816, 'Neutral': 0.9079262, 'Positive': 0.063363984}"
Vienna,unfortunately we don't know.,"{'Negative': 0.6981503, 'Neutral': 0.2799018, 'Positive': 0.021947913}"
Vienna,yes. our blue tick has been gone since friday,"{'Negative': 0.18151005, 'Neutral': 0.6446805, 'Positive': 0.17380944}"
Vienna,it's the little things in life. a police officer on duty at the vienna city marathon helps an exhausted marathon runner to cover the last few meters to the finish,"{'Negative': 0.015280549, 'Neutral': 0.31406233, 'Positive': 0.6706571}"
Vienna,"no. and if they have identified it as an army helicopter, it would probably make more sense to ask the army.","{'Negative': 0.13280554, 'Neutral': 0.7629519, 'Positive': 0.104242586}"
Vienna,slowly enough then. good bye.,"{'Negative': 0.20970711, 'Neutral': 0.66203195, 'Positive': 0.12826094}"
Vienna,did you realize that the incident took place in germany?,"{'Negative': 0.32266605, 'Neutral': 0.6544353, 'Positive': 0.022898676}"
Vienna,the technology used in the video from berlin is not used in austria and is not trained. (2/2).,"{'Negative': 0.7848639, 'Neutral': 0.20424564, 'Positive': 0.01089046}"
Vienna,"coercive measures will be threatened or announced if the situation permits. pain is often unavoidable, but never the aim or purpose of the measure. particular caution is required in the area of the throat/larynx (1/2)","{'Negative': 0.615405, 'Neutral': 0.36224893, 'Positive': 0.02234608}"
Vienna,a click on the link tells you.,"{'Negative': 0.10154018, 'Neutral': 0.8005017, 'Positive': 0.097958066}"
Vienna,*googles flunkyball*,"{'Negative': 0.1899898, 'Neutral': 0.6971701, 'Positive': 0.11284003}"
Vienna,"please always announce such things on , we cannot allocate any bets here via twitter!","{'Negative': 0.33475655, 'Neutral': 0.5843101, 'Positive': 0.08093338}"
Vienna,we were there as part of a manhunt.,"{'Negative': 0.2579813, 'Neutral': 0.72154033, 'Positive': 0.020478385}"
Vienna,we think someone's just trying to be funny.,"{'Negative': 0.2850748, 'Neutral': 0.61229646, 'Positive': 0.10262873}"
Vienna,let's assume they don't really mean meadows?,"{'Negative': 0.31569073, 'Neutral': 0.6415367, 'Positive': 0.04277252}"
Vienna,"yes, you are probably right about that.","{'Negative': 0.011444445, 'Neutral': 0.2772931, 'Positive': 0.71126246}"
Vienna,there was a lot going on in viennaerious traffic accidentpolice officers injured by pyrotechnicsserious cases of privacy violenceseveral injured by pepper sprayarrests after robberyall information can be found in our releases:,"{'Negative': 0.6476292, 'Neutral': 0.3384867, 'Positive': 0.013884142}"
Vienna,it starts in minutes!,"{'Negative': 0.009926997, 'Neutral': 0.40842572, 'Positive': 0.5816473}"
Vienna,the helicopter was used as part of a manhunt.,"{'Negative': 0.24585752, 'Neutral': 0.73311496, 'Positive': 0.021027584}"
Vienna,the helicopter was used as part of a manhunt.,"{'Negative': 0.24585752, 'Neutral': 0.73311496, 'Positive': 0.021027584}"
Vienna,"of course we're sorry, but when we need to search for people, the view from above is a huge help.","{'Negative': 0.06000257, 'Neutral': 0.46151936, 'Positive': 0.47847804}"
Vienna,that's the absolute only reason he flies. not because it's important or anything.,"{'Negative': 0.30335474, 'Neutral': 0.5437056, 'Positive': 0.15293969}"
Vienna,a serious traffic accident causes closures and disabilities. please dodge in time and sufficiently. vlz,"{'Negative': 0.7194921, 'Neutral': 0.25465858, 'Positive': 0.025849339}"
Vienna,"we usually give the person causing the noise -2 chances to turn it down without penalty. however, we cannot remotely answer why it took four attempts here.","{'Negative': 0.50970495, 'Neutral': 0.45905504, 'Positive': 0.03124001}"
Vienna,after a night shift you should go to bed and not on twitter.,"{'Negative': 0.37212166, 'Neutral': 0.579985, 'Positive': 0.047893357}"
Vienna,a -year-old man was expelled from the town hall yesterday for trying to attend an event without a ticket. the aggressive men threatened our colleagues and hit them. arrested against fierce resistance. releases:,"{'Negative': 0.9435773, 'Neutral': 0.05312127, 'Positive': 0.0033013371}"
Vienna,we thought it would be self-explanatory that one of the possible answers is the wrong one.,"{'Negative': 0.4127193, 'Neutral': 0.55431443, 'Positive': 0.032966305}"
Vienna,"the eu sanctions list includes high-ranking political figures and deputies of the state duma, as well as high-ranking military personnel, not artists.","{'Negative': 0.28261322, 'Neutral': 0.69924045, 'Positive': 0.01814631}"
Vienna,click here for the route map:,"{'Negative': 0.028226556, 'Neutral': 0.898081, 'Positive': 0.07369244}"
Vienna,"tomorrow is again! in order to give the runners a free run, there will be traffic closures throughout the city for several hours! please note that (with the exception of the subway) buses and trams cannot run or can only run to a limited extent.","{'Negative': 0.29123962, 'Neutral': 0.57068694, 'Positive': 0.1380735}"
Vienna,"no, not visible online. however, you can contact our citizen information on weekdays from :30 a.m. to :30 p.m. on , you should get the information there.","{'Negative': 0.054100946, 'Neutral': 0.85322493, 'Positive': 0.092674114}"
Vienna,it is not a displayed rally. we know that it takes place on certain days and try to accompany and secure the whole thing as best we can with our bike service. the route is spontaneously determined by the participants.,"{'Negative': 0.029466875, 'Neutral': 0.5831545, 'Positive': 0.3873786}"
Vienna,we were looking for a missing person.,"{'Negative': 0.31431317, 'Neutral': 0.63616806, 'Positive': 0.04951879}"
Vienna,"if you are over and not banned from guns, no problem.","{'Negative': 0.12752448, 'Neutral': 0.716856, 'Positive': 0.15561955}"
Vienna,"if you click on the link, you will find the exact facts including citizenship in the mailing. if two extra clicks is obfuscation for you, we can't help you either.","{'Negative': 0.5783599, 'Neutral': 0.37875757, 'Positive': 0.04288246}"
Vienna,"we would leave the church in the village here. a violation of decency would be conceivable around corners, but in the end it's just a whoop.","{'Negative': 0.4991831, 'Neutral': 0.46893564, 'Positive': 0.031881314}"
Vienna,a click on the link tells you.,"{'Negative': 0.10154018, 'Neutral': 0.8005017, 'Positive': 0.097958066}"
Vienna,how would you describe a year old?,"{'Negative': 0.13699491, 'Neutral': 0.8255234, 'Positive': 0.037481755}"
Vienna,you are probably aware that we cannot publicly discuss these decisions affecting an individual person here.,"{'Negative': 0.2496986, 'Neutral': 0.7284904, 'Positive': 0.02181098}"
Vienna,"yes, these calls usually come in english and from indian call centers. please block number and report here:","{'Negative': 0.42685038, 'Neutral': 0.5302376, 'Positive': 0.04291203}"
Vienna,marketchain bridge alleypilgram bridge (construction site)reinprechtsdorf bridgenevillebrcke/brckengasse (only for cyclists)inner beltouter beltstiegergasseullmannstrassewinckelmannstrasseinner and outer belt,"{'Negative': 0.037766177, 'Neutral': 0.88585466, 'Positive': 0.0763791}"
Vienna,"that's right, brass knuckles are a prohibited weapon. possessing the dagger, for example. would be allowed without a gun ban for an adult person.","{'Negative': 0.30039498, 'Neutral': 0.6505944, 'Positive': 0.0490106}"
Vienna,"a samurai sword is a weapon under the weapons act, meaning you can purchase one if you are at least years old and have one at home. if you have a gun ban, you can't.","{'Negative': 0.24365324, 'Neutral': 0.7158363, 'Positive': 0.040510435}"
Vienna,your address please.,"{'Negative': 0.12362666, 'Neutral': 0.762806, 'Positive': 0.11356741}"
Vienna,gladly!,"{'Negative': 0.005186435, 'Neutral': 0.15346846, 'Positive': 0.84134513}"
Vienna,"ah, we sense a meaningful and enriching discussion.","{'Negative': 0.0026494646, 'Neutral': 0.15231836, 'Positive': 0.84503216}"
Vienna,you're welcome! we wish you a happy breaking of the fast!,"{'Negative': 0.0008772705, 'Neutral': 0.009829002, 'Positive': 0.9892937}"
Vienna,that depends on whether they are forfeited (which in this case i suppose will be). the weapons are then officially destroyed.,"{'Negative': 0.48749033, 'Neutral': 0.49804845, 'Positive': 0.014461296}"
Vienna,"what does ""gun ban"" mean? i am not allowed to own/carry/acquire weapons. i'm allowed to hoard samurai swords, daggers, firearms and brass knuckles at home.a young man in building now also knows. release:","{'Negative': 0.70752364, 'Neutral': 0.27962926, 'Positive': 0.01284714}"
Vienna,quite simply you could ask that directly.,"{'Negative': 0.07318958, 'Neutral': 0.84504527, 'Positive': 0.08176518}"
Vienna,"so as a forest person and with only light luggage, it should actually be possible to walk","{'Negative': 0.014247445, 'Neutral': 0.48681542, 'Positive': 0.49893713}"
Vienna,"we're more happy when we can clear up misunderstandings or leave someone with an ""aaah, now i get it"" moment. but yes, one or the other twisted eye is already there.","{'Negative': 0.02841554, 'Neutral': 0.2113909, 'Positive': 0.7601935}"
Vienna,we won't be able to change that via twitter either. our colleagues can be reached at and can intervene on site.,"{'Negative': 0.19773369, 'Neutral': 0.6944201, 'Positive': 0.10784618}"
Vienna,"well, if we've arrested a clearly male perpetrator, that's unnecessary, don't you think?","{'Negative': 0.7726021, 'Neutral': 0.2190266, 'Positive': 0.008371349}"
