user,senti_text_processed,sentimenal_res
Madrid,"i get to know the ""accompaniment to the social integration of people who feel lonely"" program not let anyone feel alone. our need a lot of attention and love. care of them them","{'Negative': 0.10133176, 'Neutral': 0.553904, 'Positive': 0.34476426}"
Madrid,during the morning we are participating with a large device in the celebration of the . pay attention to cuts on the tour. info:,"{'Negative': 0.0022600058, 'Neutral': 0.4019976, 'Positive': 0.5957424}"
Madrid,.personal mobility vehicles () have arrived to stay and be part of the mobility of our city. only one person can use it . forbidden to persons under years of age with certain exceptions.,"{'Negative': 0.30827808, 'Neutral': 0.6308235, 'Positive': 0.060898405}"
Madrid,"eye!!tonight the change to summer time is made, don't get a little surprise tomorrow hehehe... at :00 p.m. it will be :00.our services will not be affected because we are for you always and at all times. are for you","{'Negative': 0.004290386, 'Neutral': 0.151701, 'Positive': 0.84400856}"
Madrid,"do you want a good plan for this weekend?come see our exhibition at the city history museum.""municipal police, years moving madrid""authentic and unique pieces that will transport you to the past. do not miss it !!","{'Negative': 0.001880851, 'Neutral': 0.05613621, 'Positive': 0.941983}"
Madrid,"this afternoon, concert at with doors opening at :00 p.m.don't be late. avoid traffic jams.remember that the best way to move is in .","{'Negative': 0.016624989, 'Neutral': 0.31173983, 'Positive': 0.6716352}"
Madrid,"good morning madrid!!the has surprised us this morning, so be very careful when you travel. adjust speed to conditionsuse the lighting correctlykeep safe distance safety","{'Negative': 0.0062588253, 'Neutral': 0.14321163, 'Positive': 0.85052955}"
Madrid,"we wish a speedy recovery to the colleague from the special services police station, , who suffered an accident this morning while serving on a motorcycle. up","{'Negative': 0.18469872, 'Neutral': 0.5399438, 'Positive': 0.27535748}"
Madrid,"the fear of being alone and the hope that the aggressor will change are the greatest enemies of the victims of .friends, family and people around them have a responsibility to help them(900222100). are not alone","{'Negative': 0.48632047, 'Neutral': 0.4598815, 'Positive': 0.05379796}"
Madrid,"two detainees ""red-handed"" while trafficking narcotic substances inside their vehicle. following intervene: in fractional currency bags of marijuana (87.78 gr approx.) security","{'Negative': 0.38751006, 'Neutral': 0.594717, 'Positive': 0.017772948}"
Madrid,"today the urban road safety congress closes, where knowledge from different organizations and entities has come together over three days to respond to the challenges of the future of safety.","{'Negative': 0.011665917, 'Neutral': 0.7579894, 'Positive': 0.23034471}"
Madrid,"the , personal mobility vehicles, make it easier for us to move around the city, but we must be clear that the sidewalks are for pedestrian use, let's be supportive and park the scooters without disturbing other users. are your police","{'Negative': 0.02893473, 'Neutral': 0.34775856, 'Positive': 0.62330675}"
Madrid,renewed the certification of the level of excellence to the general directorate of the municipal police of madrid according to the,"{'Negative': 0.007977657, 'Neutral': 0.7399747, 'Positive': 0.25204772}"
Madrid,"the sessions continue at the urban road safety congress, which is being held on march , and at the cifse and in which more than national speakers participate. safety","{'Negative': 0.0072757127, 'Neutral': 0.8358154, 'Positive': 0.15690887}"
Madrid,chase in . the driver of an electric motorcycle was arrested for after fleeing when required by the agents.the collaboration was essential for his arrest.,"{'Negative': 0.2636116, 'Neutral': 0.6911631, 'Positive': 0.04522529}"
Madrid,"we started the i congress of criminology of the community of madrid with the president of the tsjm, celso rodrguez; our dean ; the general director of , enrique rodrguez; and the dean of institutional relations of the ucm, jos carlos cano.","{'Negative': 0.020114044, 'Neutral': 0.9276546, 'Positive': 0.052231267}"
Madrid,"we are moving towards safe mobility, guaranteeing the coexistence of the different types of transport with the strategic road safety plan. accidents with victims have fallen by % since and road accidents by %.","{'Negative': 0.03285553, 'Neutral': 0.40108824, 'Positive': 0.56605625}"
Madrid,"noises in homes can sometimes be very annoying . it is one of the most common complaints received.avoid annoying noises: televisions, music, parties... between :00 p.m. and :00 a.m., specially protected hours.","{'Negative': 0.87414795, 'Neutral': 0.112078175, 'Positive': 0.013773842}"
Madrid,". today, students from the fundacin juan xxiii and the asociacin creando ilusin visited the facilities of the squadron.they enjoyed an exhibition of the horses, the canine section, and a talk from the environment commissioner.","{'Negative': 0.0028106833, 'Neutral': 0.12911841, 'Positive': 0.86807096}"
Madrid,"tetouan agents arrest the mother and stepfather of an -year-old boy for continued abuse for years. once again, the coordination between educational centers and has allowed the protection of the minors who lived at home. .","{'Negative': 0.6727148, 'Neutral': 0.30819988, 'Positive': 0.019085266}"
Madrid,"celebrate today the water day.water is a fundamental right for the preservation of life, but it does not reach many people around the world safely.you can help by changing the way you use water","{'Negative': 0.011446617, 'Neutral': 0.16609022, 'Positive': 0.8224632}"
Madrid,remember that it is very dangerous to drive the with headphones: reduces concentrationdecreases listening to traffic sounds. using them increases the probability of suffering accidents and losing money,"{'Negative': 0.9470566, 'Neutral': 0.049163867, 'Positive': 0.0037795168}"
Madrid,"do you know what your child is doing on the internet? . technologies can be a wonderful tool, but also a risk.use parental control toolsdon't let them lock themselves in rooms to browse or chat","{'Negative': 0.32187593, 'Neutral': 0.5099135, 'Positive': 0.16821061}"
Madrid,"three arrested for a robbery with violence in a food store in the district, two of them .they were located in after fleeing on the subway.the store manager was assisted by for various injuries.","{'Negative': 0.6213068, 'Neutral': 0.3657433, 'Positive': 0.012949865}"
Madrid,"today we celebrate the day of down syndrome. although there is still a lot of work to be done, there is an increasing social integration of children with syndrome, and this helps them to have a fuller and more satisfying life. let's keep helping!","{'Negative': 0.0040226094, 'Neutral': 0.03981376, 'Positive': 0.95616364}"
Madrid,". driver be very careful with the bicycles!, respect the safety distance when you want to overtake them, it is very important so that they do not lose control of them, you will avoid falls.","{'Negative': 0.05029019, 'Neutral': 0.5577125, 'Positive': 0.39199728}"
Madrid,"drive with caution , your safety and that of yours is at stake, respect the signs and drive patiently. do not make dangerous overtaking and respect the pedestrian crossings.","{'Negative': 0.15882888, 'Neutral': 0.6251888, 'Positive': 0.21598233}"
Madrid,be careful with your belongings if you go to places with a large influx of people. let no one spoil your day. remember to carry the crossbody bag.never put your wallet in your back pocket. don't carry your phone in your hand.we will be there ensuring your safety,"{'Negative': 0.27633065, 'Neutral': 0.55372036, 'Positive': 0.169949}"
Madrid,"for any non-urgent communication or service demand, there are citizen service offices, which are located in the comprehensive district commissioners, in addition to mobile points located in high-visibility places in each district.","{'Negative': 0.015561513, 'Neutral': 0.87252563, 'Positive': 0.11191285}"
Madrid,". we start the week with a new campaign for surveillance and control of bicycles and urban mobility vehicles.objective: reduce the accident rate both in , users and . safety","{'Negative': 0.021886492, 'Neutral': 0.5635907, 'Positive': 0.41452286}"
Madrid,"if you travel by , do it with quality lights, the right clothes and some precautions.in the hours of less visibility, in addition to lights and reflectors, use fluorescent elements on your bike and your clothing to be visible in the dark.","{'Negative': 0.11916922, 'Neutral': 0.6972112, 'Positive': 0.18361957}"
Madrid,"the recalls that child restraint systems are mandatoryminors up to cm must always be restrained with one of these systems, which must be approved, be correctly installed and adapted to their weight and size.","{'Negative': 0.04970528, 'Neutral': 0.7792212, 'Positive': 0.17107359}"
Madrid,morning . congratulations to all the parents of this galaxy. father's day,"{'Negative': 0.0012857396, 'Neutral': 0.02517927, 'Positive': 0.97353494}"
Madrid,"this afternoon a great game at the . faces at :00 p.m. we recommend you go by , the nearby car parks fill up quickly, you'll save on gasoline and time and you'll make sure you get to the start of the game.","{'Negative': 0.0022343376, 'Neutral': 0.031700633, 'Positive': 0.966065}"
Madrid,"are you aware of the of drug/alcohol use and how they affect driving?for your safety and that of everyone, we will carry out preventive alcohol and drug controls.this don't endanger any . safety","{'Negative': 0.1782033, 'Neutral': 0.6219245, 'Positive': 0.1998722}"
Madrid,"today we have a match at the stadium. faces at :15 p.m. in order not to miss the kick-off, it is better to go by .","{'Negative': 0.038846955, 'Neutral': 0.66838, 'Positive': 0.292773}"
Madrid,"morning .""dogs are not everything in our life, but they make it complete."" (roger faces)if you believe in second chances:'tbuy","{'Negative': 0.016778773, 'Neutral': 0.26881993, 'Positive': 0.71440136}"
Madrid,"would you risk your life for a night out?don't let and condition your future.at the wheel, .for your safety, and","{'Negative': 0.3935286, 'Neutral': 0.56629103, 'Positive': 0.04018037}"
Madrid,we review years of work on traffic in the city's history museum.you still have time to see our museum exhibition. history,"{'Negative': 0.009136618, 'Neutral': 0.43279287, 'Positive': 0.55807054}"
Madrid,nine detainees and three wounded by a knife in a massive brawl in .apparently it all started because of a trafficking debt between two families.joint intervention with . security,"{'Negative': 0.7240021, 'Neutral': 0.26810104, 'Positive': 0.007896807}"
Madrid,our occupational accident rate group receives recognition today from in the v recognitions and mentions in occupational risk prevention,"{'Negative': 0.0030511608, 'Neutral': 0.17990327, 'Positive': 0.8170456}"
Madrid,"remind you that from and the , listening, support, intervention and prevention work is carried out with and who need it.900 are your police","{'Negative': 0.07152199, 'Neutral': 0.8131452, 'Positive': 0.11533272}"
Madrid,"security. this weekend when enjoying your leisure time, remember that will also be protecting you from the air thanks to the unit.","{'Negative': 0.011931061, 'Neutral': 0.26167566, 'Positive': 0.7263933}"
Madrid,"morning . to all of you who are going to take any vehicle to get around, remember that there is no message, whatsapp, telegram, sms or chat that is so important to neglect your driving, better .","{'Negative': 0.16632855, 'Neutral': 0.48259714, 'Positive': 0.35107428}"
Madrid,"we attended the presentation of the book ""the awakening of the zebras"" by the municipal police officer ral camacho.a book on criminal law applied to police activity.","{'Negative': 0.03810068, 'Neutral': 0.88821864, 'Positive': 0.07368066}"
Madrid,processionary caterpillars return with rising temperatures.children and especially pets are the ones who most often suffer the consequences.pay special attention to what your dog might lick or put in his mouth. care,"{'Negative': 0.78937465, 'Neutral': 0.195174, 'Positive': 0.01545138}"
Madrid,"today we have a great game of at the at :45 p.m.: vs don't miss the initial jump because you have to park the car, better go by","{'Negative': 0.004836124, 'Neutral': 0.043887053, 'Positive': 0.9512768}"
Madrid,"arrested for a crime against public health inside a nightclub in the district. during her inspection, the agents surprised her with and amphetamines in doses prepared for her sale and divided money.","{'Negative': 0.69514704, 'Neutral': 0.29246604, 'Positive': 0.012386924}"
Madrid,"a piece of advice for pedestrians who love technology: at intersections and crosswalks, be very careful about traffic circumstances and less about phones and tablets.your life comes first, your mobile can wait.","{'Negative': 0.11107869, 'Neutral': 0.48471782, 'Positive': 0.4042035}"
Madrid,", water is a vital element and at the same time it is a scarce commodity, therefore we must manage its use correctly and do it efficiently.","{'Negative': 0.053805165, 'Neutral': 0.6404465, 'Positive': 0.30574837}"
Madrid,"avoid :1regulate the mirrors, you only have to see the end of the vehicle, you will expand the vision change.2use the intermittent.3when changing lanes, move your body forward a little when looking in the mirror or turn your head slightly.","{'Negative': 0.22094554, 'Neutral': 0.6806704, 'Positive': 0.09838405}"
Madrid,we review our years in terms of traffic in our exhibition that you can visit for free at the at c/fuencarral n78. come and travel through time until september from :00 a.m. to :00 p.m. tuesday through sunday.,"{'Negative': 0.004375749, 'Neutral': 0.7091936, 'Positive': 0.28643063}"
Madrid,"tonight we have a game at the santiago bernabu at :00 p.m. remember: road traffic cuts and parking restrictions in the area of influence of the stadium.don't miss the kick off, leave the car at home, transport.","{'Negative': 0.24018237, 'Neutral': 0.62844974, 'Positive': 0.13136786}"
Madrid,a minor raises the alarm at her school about the continued mistreatment she suffered from her father. the coordination between the educational community of the center and our allowed the arrest of the abuser.,"{'Negative': 0.8731089, 'Neutral': 0.1220937, 'Positive': 0.0047973455}"
Madrid,"today we remember our rufino rabadn alonso, a policeman who died in the line of duty on paseo del prado on march , , in a accident.'tforget","{'Negative': 0.5449879, 'Neutral': 0.41109872, 'Positive': 0.043913353}"
Madrid,"morning . when traveling, no matter how short they may be, always adopt a few minimum security measures, wear a seat belt. wearing it correctly fastened reduces the risk of death by up to %. a small gesture that will save your life.","{'Negative': 0.07064397, 'Neutral': 0.43364662, 'Positive': 0.49570936}"
Madrid,when the truck takes your car it's not a tasty dish but then why did you leave it badly parked?confirm that your vehicle is in a municipal deposit. locate your vehicle.click here respect,"{'Negative': 0.67935514, 'Neutral': 0.2920548, 'Positive': 0.028590037}"
Madrid,"if you want to travel through time, through the historical evolution of the municipal police in the last years in traffic competition, come to our exhibition from march to september at the .we are waiting for you","{'Negative': 0.004681903, 'Neutral': 0.48430145, 'Positive': 0.51101667}"
Madrid,"we have received a visit from the mayor of , in the welcoming ceremony for the new agents arriving from other municipalities and in which he has detailed the improvements in the municipal police in the last four years.://","{'Negative': 0.0018222771, 'Neutral': 0.29074144, 'Positive': 0.7074363}"
Madrid,"an individual was surprised when he was selling on public roads.agents from , after going to the detainee's home, located two women carrying almost kg of cocaine, items for sale and in cash on the doorway of the house.","{'Negative': 0.2908444, 'Neutral': 0.67059106, 'Positive': 0.03856451}"
Madrid,"today we celebrate the european day for the prevention of cardiovascular risk and we tell you the story of two colleagues from the latina comprehensive police station, who participated in the recovery of elas with the dea device until the arrival of .","{'Negative': 0.0019789475, 'Neutral': 0.16266026, 'Positive': 0.8353608}"
Madrid,"when you drive, to arrive safely at your destination, remember not to use your mobile phone, or headphones is for your safety and that of others.","{'Negative': 0.1183552, 'Neutral': 0.63176656, 'Positive': 0.2498783}"
Madrid,"if you are a victim of physical or mental violence, threats, insults or abuse by a member of your family, or you know someone who may be in this situation, do not hesitate, call us , committed to your safety.","{'Negative': 0.5963854, 'Neutral': 0.38845775, 'Positive': 0.015156809}"
Madrid,"the good weather! different users share the same spaces: bicycles, pedestrians, pets... always with you so that coexistence is cordial and we can all have fun.","{'Negative': 0.0018925394, 'Neutral': 0.0316141, 'Positive': 0.9664934}"
Madrid,plainclothes agents arrest two individuals by surprising them loading plants in their vehicle. security,"{'Negative': 0.2920185, 'Neutral': 0.6765139, 'Positive': 0.031467598}"
Madrid,"we ask you to be attentive this afternoon, to the adverse weather conditions expected from :00 p.m.","{'Negative': 0.1049858, 'Neutral': 0.8182906, 'Positive': 0.07672367}"
Madrid,"morning .""as long as we continue to fight daily, it doesn't matter what the nights will be like, but what the sunrises will look like""let's go for monday!!!","{'Negative': 0.008262551, 'Neutral': 0.17726289, 'Positive': 0.81447464}"
Madrid,"if you have neighbors, let them know that they are counting on you, if several days go by and you don't see or hear them, knock on their door to check that they are okay. from the support and protection unit for women, seniors and minors, specialized agents are interested in their well-being","{'Negative': 0.05879941, 'Neutral': 0.74531347, 'Positive': 0.1958871}"
Madrid,"do you plan to increase the family? how would you like to acquire a pet? remember:it is a living beingneeds your attention, care and loveit is an extra expense, especially the vetbetter to adopt than buy","{'Negative': 0.12972444, 'Neutral': 0.55126756, 'Positive': 0.31900796}"
Madrid,"today we have a double day of basketball at the , at :00 with and at :00 p.m. v/s .remember: public parking restrictions and road traffic cuts.better go in transport","{'Negative': 0.16775964, 'Neutral': 0.66609406, 'Positive': 0.1661463}"
Madrid,"if you plan to spend the day in the city center remember to keep your belongings under control, don't walk with your mobile phone in your hand, always cross your bag to avoid pulling and don't put your wallet in your back pocket.","{'Negative': 0.18364348, 'Neutral': 0.7031072, 'Positive': 0.113249265}"
Madrid,"the is the most sustainable means of transport, but the is not exempt from compliance with regulations: they must always be identified; you cannot circulate on the sidewalk, and you are required to undergo and detection tests.","{'Negative': 0.15658557, 'Neutral': 0.6250584, 'Positive': 0.21835595}"
Madrid,"if you are going to use your vehicle this saturday, avoid alcohol consumption. we will be carrying out preventive breathalyzer controls. reducing is everyone's task. safety not drink and drive","{'Negative': 0.16877118, 'Neutral': 0.6253571, 'Positive': 0.20587175}"
Madrid,"this afternoon we have a game at the santiago bernabeu at :00 p.m.remember: road traffic cuts and parking restrictions in the area of influence of the stadium.don't miss the kick off, leave the car at home, use .","{'Negative': 0.18387015, 'Neutral': 0.6557812, 'Positive': 0.16034865}"
Madrid,today we remember all those who caught their last train.we join the pain of all the victims and their families. m,"{'Negative': 0.39902037, 'Neutral': 0.5252938, 'Positive': 0.07568579}"
Madrid,"morning . when you travel with small children, putting a seatbelt on them is not enough, make sure they are well fastened and that the measures are adequate, you are at stake for more than just a fine.","{'Negative': 0.4886597, 'Neutral': 0.4544569, 'Positive': 0.056883365}"
