user,senti_text_processed,sentimenal_res
Riga,"hello!can you dm the exact time of the call and the phone number the call was from? all conversations are recorded, so let's check the communication.at the same time, it must be recognized that there has been no regulation regarding prostitution for several years.","{'Negative': 0.41030547, 'Neutral': 0.542289, 'Positive': 0.04740549}"
Riga,video: a fisherman breaks through the ice in the prohibited zone of the kojusala ditch in the presence of the police.the person was pulled out of the water and escorted to the shore.,"{'Negative': 0.24155147, 'Neutral': 0.7268603, 'Positive': 0.031588264}"
Riga,he doesn't disappear anywhere. we are looking for reinforcements,"{'Negative': 0.07729335, 'Neutral': 0.75906074, 'Positive': 0.1636459}"
Riga,"today, rpp center administration staff in cooperation with neighborhood citizens center met with representatives of various delivery companies to discuss delivery transport violations in the center and look for solutions.read more:","{'Negative': 0.11787274, 'Neutral': 0.8326039, 'Positive': 0.049523477}"
Riga,"for a communication specialist.if you want new challenges in your professional field, join our team. we will wait for your application until april . more about the vacancy: .","{'Negative': 0.015971875, 'Neutral': 0.58765715, 'Positive': 0.39637104}"
Riga,"remember - ice is never safe!at the beginning of spring, it should be taken into account that visually assessed ice thickness is not always a determining factor for safety on the ice. therefore, we call on residents to be cautious and not to risk their lives.*video from rpp dp internal training","{'Negative': 0.43699765, 'Neutral': 0.49995947, 'Positive': 0.06304285}"
Riga,"hello! thank you for reporting primarily on the rpp mobile app! when the police arrived, one of the vehicles shown in the picture was found at the address. a process has been initiated for the violation.","{'Negative': 0.05084108, 'Neutral': 0.47791392, 'Positive': 0.47124496}"
Riga,policemen in imanta stop the driver of an electric scooter with a perm alcohol level.an administrative violation process has been initiated for the incident.read more:,"{'Negative': 0.56299424, 'Neutral': 0.41794136, 'Positive': 0.019064402}"
Riga,"during the last week, the municipal police received calls.data on the work of the riga municipality police were collected from march to march .","{'Negative': 0.035872873, 'Neutral': 0.9182991, 'Positive': 0.045827974}"
Riga,"article of the administrative responsibility law.however, in criminal law, this principle is included not only in local laws, but also in international agreements.","{'Negative': 0.062810816, 'Neutral': 0.8262937, 'Positive': 0.11089544}"
Riga,"safer riga month: several violations were detected in six entertainment venues in the center of riga.in the future, in cooperation with , we will carry out inspections of various entertainment places and commercial objects in an intensified mode.read more:","{'Negative': 0.4048067, 'Neutral': 0.5504464, 'Positive': 0.044746917}"
Riga,"unfortunately, the police are obliged to communicate with the offender in a language they understand.of course, you can call an interpreter, but that would significantly prolong the process.","{'Negative': 0.7811651, 'Neutral': 0.20140658, 'Positive': 0.017428255}"
Riga,:,"{'Negative': 0.24224864, 'Neutral': 0.58073485, 'Positive': 0.17701648}"
Riga,"the primary concern is the safety of persons. after that, you can think about belongings.","{'Negative': 0.11933546, 'Neutral': 0.7936336, 'Positive': 0.08703091}"
Riga,"there is, but in this case the driver had to be careful (both not to run away and not to hurt himself). the employees decided that in this case it would be safer not to approach (effective extinguishing would also require raising the hood, which would pose a danger to both themselves and the violator).","{'Negative': 0.42278618, 'Neutral': 0.5291255, 'Positive': 0.04808836}"
Riga,"the same punishment is provided for refusal as for intoxication above ppm or drug intoxication.accordingly, in case of refusal, the highest degree of intoxication is presumed.","{'Negative': 0.68018067, 'Neutral': 0.30835748, 'Positive': 0.011461826}"
Riga,"he admitted that he had been drinking, besides, the smell of alcohol could be felt from him.","{'Negative': 0.3913645, 'Neutral': 0.5464846, 'Positive': 0.062150892}"
Riga,"video: a drunken -year-old bmw driver skids and crashes with his mother's car in front of the police in pavnieki.criminal proceedings have been initiated by for what happened, because the young man refused the intoxication test.","{'Negative': 0.83589095, 'Neutral': 0.156228, 'Positive': 0.007881015}"
Riga,in the message it is written that we have started the administrative violation process. the offender will be found out and we will apply the punishment. confiscation of the car is not really intended in this case.,"{'Negative': 0.5664061, 'Neutral': 0.4150197, 'Positive': 0.018574148}"
Riga,"starting today, march , changes have been introduced to the ice map - the number of places where you can be on the ice of public waters in riga has been expanded.more information and an ice map are available on the rpp website: .","{'Negative': 0.007819811, 'Neutral': 0.8467421, 'Positive': 0.14543816}"
Riga,"during the last week, the municipal police received calls.data on the work of the riga municipality police were collected from february to march .","{'Negative': 0.036496073, 'Neutral': 0.92031723, 'Positive': 0.043186665}"
Riga,riga municipal police congratulates all ladies on international women's day! may this day be filled with beautiful moments!,"{'Negative': 0.00083189056, 'Neutral': 0.00792287, 'Positive': 0.9912452}"
Riga,"day of shadows in the riga municipal police!the st round of shadow day applications starts today, march , so don't miss the opportunity and apply as soon as possible.you can familiarize yourself with the shadow day vacancies offered by rpp here: .","{'Negative': 0.023070121, 'Neutral': 0.55452013, 'Positive': 0.42240974}"
Riga,"to welcome the beginning of a new month, we offer you to download the march wallpaper. this time we remind you about the approaching seal season in liedaga. viewing and downloading -","{'Negative': 0.005736753, 'Neutral': 0.33091214, 'Positive': 0.6633511}"
Riga,"at the beginning of the ""safer riga month"", today, march , a press event was held, where the state police chief armands ruks, the head of the riga regional administration of the state police juris staevics, chief juris lkass and riga vice mayor linda ozola addressed those present.","{'Negative': 0.0096025, 'Neutral': 0.9117596, 'Positive': 0.07863791}"
Riga,"thanks for the high rating!but seriously, it's basic to drop your car wherever you happen to be, but you have to learn how to park properly. therefore, the owner of this car also has a document that confirms that he follows the rules - a driver's license.","{'Negative': 0.042370312, 'Neutral': 0.35527998, 'Positive': 0.60234976}"
Riga,nice picture,"{'Negative': 0.0042596697, 'Neutral': 0.043493025, 'Positive': 0.95224726}"
Riga,"judge for yourself what this shows about me, but at the moment when i'm slightly inebriated near the graves and prison at one night and i'm photographing a stick that doesn't say anything, the question i least expect from the crew of stopped next to me is ""are you all right?""thanks for caring!","{'Negative': 0.58514875, 'Neutral': 0.34643164, 'Positive': 0.068419546}"
Riga,video: a -year-old man in old riga stabs a man he does not know four times and is arrested with the help of video surveillance. has initiated criminal proceedings for the incident.,"{'Negative': 0.8167624, 'Neutral': 0.17813532, 'Positive': 0.005102295}"
Riga,"during the last week, the municipal police received calls.data on the work of the riga municipality police were collected from february to february .","{'Negative': 0.042678192, 'Neutral': 0.91450024, 'Positive': 0.04282162}"
Riga,"monitoring of security and public order in riga is unthinkable without effective cooperation between the state police and riga municipal police, therefore together with declares march as ""safer riga month"".","{'Negative': 0.35257518, 'Neutral': 0.5773002, 'Positive': 0.07012462}"
Riga,"the water safety administration organizes repeated internal trainings in winter conditionson february , employees of the water safety department of the riga municipal police organized repeated internal trainings in order to strengthen the employees' rescue skills in winter conditions.","{'Negative': 0.05313505, 'Neutral': 0.84131414, 'Positive': 0.105550796}"
Riga,"today, february , expressing support for ukraine, police officers of the riga municipality gathered among thousands of residents at the freedom monument - both as visitors to the event and as maintainers of public order. glory to ukraine!","{'Negative': 0.0023259933, 'Neutral': 0.058512628, 'Positive': 0.93916136}"
Riga,an inspection was carried out at a nearby trading point together with the state labor inspectorate.,"{'Negative': 0.035850607, 'Neutral': 0.93702483, 'Positive': 0.027124567}"
Riga,the police in iguciems arrest a man for violating the court's decision on temporary protection against violence.read more:,"{'Negative': 0.55528116, 'Neutral': 0.43195337, 'Positive': 0.012765531}"
Riga,"during the last week, the municipal police received calls.data on the work of the riga municipality police were collected from february to february .","{'Negative': 0.042678192, 'Neutral': 0.91450024, 'Positive': 0.04282162}"
Riga,"changes to the ice map have been implemented since february , which prohibits being on the ice of water bodies in riga, except for two places.we invite you to regularly follow the changes on the ice map on the rpp website: .","{'Negative': 0.08657431, 'Neutral': 0.7827695, 'Positive': 0.1306562}"
Riga,please send the address.,"{'Negative': 0.10960045, 'Neutral': 0.8006811, 'Positive': 0.089718476}"
Riga,"driving on the sidewalk can only be punished while driving. but if the car is parked in a place where it is allowed to park, but you cannot get there without violating the csn, a penalty for parking will be imposed from . july cannot, as no corresponding article of the csl is applicable.we have reported this to the ministries, but there have been no changes.","{'Negative': 0.6956043, 'Neutral': 0.28360975, 'Positive': 0.020785972}"
Riga,police officers bring a lady lost on the street to her residence in ziepniekaln.read more:,"{'Negative': 0.27954304, 'Neutral': 0.6803877, 'Positive': 0.040069237}"
Riga,"""at this time, it is important for residents to feel safe both in the city as a whole and in their neighborhood, so we (the police) must be visible both on the streets and in the media space,"" emphasized rpp chief juris lkass.","{'Negative': 0.02753832, 'Neutral': 0.5832161, 'Positive': 0.38924554}"
Riga,"during the last week, the municipal police received calls.data on the work of the riga municipality police were collected from february to february .","{'Negative': 0.042678192, 'Neutral': 0.91450024, 'Positive': 0.04282162}"
Riga,the police in jugla initiates seven administrative violation proceedings for being on the ice in a prohibited place.read more:,"{'Negative': 0.52030176, 'Neutral': 0.4659991, 'Positive': 0.013699194}"
Riga,"""the district court examined the case in written proceedings and recognized that the first instance court erred in canceling the sentence imposed on rpp.""","{'Negative': 0.22128537, 'Neutral': 0.7425054, 'Positive': 0.03620931}"
Riga,"during the last week, the municipal police received calls.data on the work of the riga municipality police were collected from january to february .","{'Negative': 0.040977497, 'Neutral': 0.9188461, 'Positive': 0.04017648}"
Riga,"according to the current rules, you can enter the place in question. however, we cannot immediately say whether it is allowed to park, because it is necessary to measure whether there is m left to the opposite side of the roadway after parking the car.","{'Negative': 0.15693936, 'Neutral': 0.8025956, 'Positive': 0.040465083}"
Riga,"we currently have more than ten mobile cameras, two of which we use to monitor public transport lanes.","{'Negative': 0.012563106, 'Neutral': 0.8572525, 'Positive': 0.13018444}"
Riga,yes.,"{'Negative': 0.08867716, 'Neutral': 0.38571414, 'Positive': 0.5256087}"
Riga,"in riga, drivers were caught using mobile video surveillance cameras, who were driving on public transport lanes without permission.cameras are currently installed on gogoa street and on the waterfront of general radzia.more info:","{'Negative': 0.29766375, 'Neutral': 0.659062, 'Positive': 0.04327425}"
Riga,video: rpp water safety administration staff training.,"{'Negative': 0.07932445, 'Neutral': 0.8819932, 'Positive': 0.038682364}"
Riga,a man in iguciem tries to recover the bottles handed over to the taromat by breaking into the store's metal cabinet.read more:,"{'Negative': 0.24851383, 'Neutral': 0.7173004, 'Positive': 0.034185797}"
Riga,scammers still pose as employees of institutions and fake phone numbers. read more:,"{'Negative': 0.80936354, 'Neutral': 0.18215947, 'Positive': 0.008476966}"
Riga,"a man in boulder, under the influence of alcohol, attacks his spouse during a conflict.read more:","{'Negative': 0.8354456, 'Neutral': 0.1569434, 'Positive': 0.0076109474}"
Riga,"during the last week, the municipal police received calls.data on the work of the riga municipality police were collected from january to january .","{'Negative': 0.04539539, 'Neutral': 0.9152239, 'Positive': 0.03938071}"
Riga,"in places in the city, we also use mobile cameras to detect those who drive on public transport lanes.","{'Negative': 0.07219475, 'Neutral': 0.87151265, 'Positive': 0.056292616}"
Riga,hello! can you provide more details? call time/place?,"{'Negative': 0.019771708, 'Neutral': 0.9166363, 'Positive': 0.06359204}"
Riga,"from saturday, the following will be allowed to be on the ice: in ezera from ostas prospekt d to cimzes iela (50 m from the shore) in the section of strazdupte from brvbas gatve a to vidzemes alley in the bay of the jugla canal at jaunciema street amore details:","{'Negative': 0.007460893, 'Neutral': 0.91257554, 'Positive': 0.07996361}"
Riga,police officers pull out a foreign citizen who fell into the water from the city canal in the center of riga.read more:,"{'Negative': 0.33055648, 'Neutral': 0.64543146, 'Positive': 0.024012014}"
Riga,"during the last week, the municipal police received calls.data on the work of the riga municipality police were collected from january to january .","{'Negative': 0.04539539, 'Neutral': 0.9152239, 'Positive': 0.03938071}"
Riga,the police in andrejsala arrest a man under the influence of alcohol for aggressive behavior towards his son.read more:,"{'Negative': 0.72887737, 'Neutral': 0.2606146, 'Positive': 0.010507962}"
Riga,"new year, new goals and plans! we are hiring orderlies to maintain security in the city of riga! more information about the vacancy can be found on the rpp website: .","{'Negative': 0.0057211933, 'Neutral': 0.5417786, 'Positive': 0.45250016}"
Riga,"during the last week, the municipal police received calls.data on the work of the riga municipality police were collected from january to january .","{'Negative': 0.04539539, 'Neutral': 0.9152239, 'Positive': 0.03938071}"
Riga,we responded to the call on january .,"{'Negative': 0.027653, 'Neutral': 0.8414716, 'Positive': 0.13087538}"
Riga,"you did not find csl because it is not a traffic violation, but an environmental violation.the prohibition is stipulated in the rd binding regulations no. :","{'Negative': 0.42501786, 'Neutral': 0.5198729, 'Positive': 0.055109292}"
Riga,"we made it up though. to be more precise, two cars were immediately fined, while the third one was subject to a violation process, during which it will be necessary to come to the police to give explanations.","{'Negative': 0.39536417, 'Neutral': 0.5682347, 'Positive': 0.03640118}"
Riga,"in vecdaugava, two men save the life of a fisherman stuck in the ice.read more:","{'Negative': 0.014612525, 'Neutral': 0.48128468, 'Positive': 0.5041028}"
Riga,"taking into account the continuous changes in the weather and the danger of ice, from today, january , changes have been introduced to the ice map, which prohibits being on the ice of all water bodies in the administrative territory of riga.","{'Negative': 0.21262711, 'Neutral': 0.7531216, 'Positive': 0.034251247}"
Riga,"in jugla, two young people, filming a prank video, are facing an administrative violation process.read more:","{'Negative': 0.73642445, 'Neutral': 0.2548179, 'Positive': 0.0087576425}"
Riga,"last year, we took homeless people to shelters more than times.","{'Negative': 0.20870017, 'Neutral': 0.6951929, 'Positive': 0.09610694}"
Riga,"we inspect the station tunnel every day. it is also monitored by cctv cameras.at the same time, it should be reminded that being homeless is not a violation, but we can be prosecuted for drinking and meeting natural needs.","{'Negative': 0.22779486, 'Neutral': 0.6116511, 'Positive': 0.16055398}"
Riga,the police escort a lost -year-old woman to her apartment in pleskodale.read more:,"{'Negative': 0.23369731, 'Neutral': 0.72039855, 'Positive': 0.045904133}"
Riga,"due to changing weather conditions, from january , the list of water bodies in the administrative territory of riga, on which ice may be located, has been clarified.we invite you to regularly follow the changes in the ice map available here: .","{'Negative': 0.028947324, 'Neutral': 0.86488074, 'Positive': 0.10617201}"
Riga,"last year, out of calls to domestic conflicts, in cases the alleged perpetrator was under the influence of alcohol.","{'Negative': 0.55054086, 'Neutral': 0.43548593, 'Positive': 0.0139732575}"
Riga,"in kundzinsala, a passing truck driver rescues an -year-old boy trapped under the ice.read more:","{'Negative': 0.03142458, 'Neutral': 0.72948974, 'Positive': 0.23908566}"
Riga,"on monday, january , shortly before :30 a.m., the riga municipal police received a call that a -year-old woman in the vicinity of jugla had slipped off the bed and was unable to get up on her own, so she needed police assistance.","{'Negative': 0.59248346, 'Neutral': 0.39366993, 'Positive': 0.013846671}"
Riga,"taking into account the weather conditions and meteorological forecasts, from today, january , the number of places where you can be on ice in riga has been significantly reduced.current information with an ice map is available here: .","{'Negative': 0.27290195, 'Neutral': 0.65067816, 'Positive': 0.07641991}"
Riga,"the actions of the policemen at the scene are, of course, also evaluated.","{'Negative': 0.11599446, 'Neutral': 0.8463225, 'Positive': 0.037683}"
Riga,"a company of several people was noticed and a violation was found - alcohol consumption in a public place. the policemen started a conversation with one of the violators, while another one fired rockets. the fact that the offense was committed in the presence of the police (attitude of the offender) will be taken into account during the course of the case.","{'Negative': 0.68642324, 'Neutral': 0.3019598, 'Positive': 0.011616979}"
Riga,units of fine is euros.,"{'Negative': 0.23295045, 'Neutral': 0.63742304, 'Positive': 0.12962651}"
Riga,"in this case, three violation processes have been initiated:- about the violation of the freedom monument and the riga brothers' graves law (fireworks at the monument)- on the use of glorifying symbols of military aggression and war crimes in a public place (video publication)- alcohol consumption at the scene","{'Negative': 0.72474796, 'Neutral': 0.26916483, 'Positive': 0.0060872366}"
Riga,"in this case, three infringement processes have been initiated:- about the violation of the freedom monument and the riga brothers' graves law (fireworks at the monument)- on the use of glorifying symbols of military aggression and war crimes in a public place (video publication)- alcohol consumption at the scene","{'Negative': 0.72892714, 'Neutral': 0.2644935, 'Positive': 0.006579338}"
Riga,"in this case, the conversation was in latvian, but in general, we must speak to any violator in a language he understands or bring in an interpreter.","{'Negative': 0.21398328, 'Neutral': 0.74492836, 'Positive': 0.04108835}"
Riga,"in this case, three infringement processes have been initiated:- about the violation of the freedom monument and the riga brothers' graves law (fireworks at the monument)- on the use of glorifying symbols of military aggression and war crimes in a public place (video publication)- alcohol consumption at the scene","{'Negative': 0.72892714, 'Neutral': 0.2644935, 'Positive': 0.006579338}"
Riga,"in this case, three infringement processes have been initiated:- about the violation of the freedom monument and the riga brothers' graves law (fireworks at the monument)- on the use of glorifying symbols of military aggression and war crimes in a public place (video publication)- consumption of alcohol at the scene","{'Negative': 0.7292419, 'Neutral': 0.2642109, 'Positive': 0.006547213}"
Riga,"in this case, three violation processes have been initiated:- about the violation of the freedom monument and the riga brothers' graves law (fireworks at the monument)- on the use of glorifying symbols of military aggression and war crimes in a public place (video publication)- alcohol consumption at the scene","{'Negative': 0.72474796, 'Neutral': 0.26916483, 'Positive': 0.0060872366}"
Riga,"in this case, three violation processes have been initiated:- about the violation of the freedom monument and the riga brothers' graves law (fireworks at the monument)- on the use of glorifying symbols of military aggression and war crimes in a public place (video publication)- consumption of alcohol at the scene","{'Negative': 0.7266321, 'Neutral': 0.26728812, 'Positive': 0.0060797613}"
