user,senti_text_processed,sentimenal_res
Oslo,"there was a traffic accident in lambertseterveien. a car has fled the scene. in the car left at the scene of the accident, the driver is shaken but uninjured. suspicion of the drunken driver of the car that ran away.","{'Negative': 0.39758173, 'Neutral': 0.55733395, 'Positive': 0.04508431}"
Oslo,a fruitless search for the two suspects. the victim is taken care of by the health department and we open a case.,"{'Negative': 0.45416653, 'Neutral': 0.50855196, 'Positive': 0.0372815}"
Oslo,"there was an incident of violence outside the radisson blu plaza hotel. one person is said to have been kicked in the face, but not seriously injured. we are looking for two people who have left the scene.","{'Negative': 0.52236426, 'Neutral': 0.45616454, 'Positive': 0.021471238}"
Oslo,"several young people have contacted us and reported that they have been robbed at knifepoint. they must have been deprived of phones, sunglasses etc. we have searched for the perpetrators and have information which we will follow up.","{'Negative': 0.718834, 'Neutral': 0.2695543, 'Positive': 0.011611714}"
Oslo,"we have been to frognerparken this evening and night, there has been a lot of drugs and young people in the park. this has created a lot of noise and disturbances.","{'Negative': 0.85828733, 'Neutral': 0.13444528, 'Positive': 0.007267343}"
Oslo,shutdown in progress. the fire service has not yet reported that they have control. as of now no spread.,"{'Negative': 0.1782865, 'Neutral': 0.76221496, 'Positive': 0.05949849}"
Oslo,"due to the amount of smoke, the fire service recommends that residents in the area keep their doors and windows closed. it is also requested that the pupil pull away from the area.","{'Negative': 0.3070305, 'Neutral': 0.64483863, 'Positive': 0.048130885}"
Oslo,the emergency services are on the scene. kindergarten is full of people. possible risk of spreading. some smoke in the area. the subway is closed between trosterud and tveita.,"{'Negative': 0.5860443, 'Neutral': 0.37810773, 'Positive': 0.035848}"
Oslo,the emergency services are on their way to an address in haugerud where a fire has been reported in a kindergarten. unknown extent.,"{'Negative': 0.27545816, 'Neutral': 0.6988626, 'Positive': 0.02567929}"
Oslo,the center race has now ended and all barriers must be removed. traffic as normal in the city centre.,"{'Negative': 0.10647342, 'Neutral': 0.7268511, 'Positive': 0.1666755}"
Oslo,car towing is now on site. one of the implicated drivers does not have a valid driver's license. will be reported for this. it is unclear what caused the accident.,"{'Negative': 0.775828, 'Neutral': 0.21334475, 'Positive': 0.010827269}"
Oslo,two cars involved. no serious injury.,"{'Negative': 0.25678015, 'Neutral': 0.6500566, 'Positive': 0.09316332}"
Oslo,e18 inbound at hjortnes. several cars involved. does not appear to be seriously damaged. the emergency services are on the scene. traffic only passes in one lane.,"{'Negative': 0.061245035, 'Neutral': 0.64298385, 'Positive': 0.29577106}"
Oslo,the car and passenger car have now been removed and all lanes have been opened.,"{'Negative': 0.020276066, 'Neutral': 0.77595407, 'Positive': 0.20376998}"
Oslo,the driver of the motorcycle is taken to ullevl hospital. car towing is on its way to pick up the motorcycle.,"{'Negative': 0.13745043, 'Neutral': 0.81949, 'Positive': 0.043059543}"
Oslo,the emergency services are on the scene. the driver of the motorcycle is examined by paramedics. the extent of the damage is still unknown. traffic is still moving in one lane. long queues.,"{'Negative': 0.62554336, 'Neutral': 0.35370016, 'Positive': 0.020756416}"
Oslo,the emergency services are on their way to the e18 inbound at slependen. mc that has overturned. quite a queue at the site. unknown extent of damage.,"{'Negative': 0.5109555, 'Neutral': 0.4603484, 'Positive': 0.028696112}"
Oslo,"the flames had spread to the vegetation. obre deals with after-extinguishing. been a bonfire with sofa, planks etc. unknown who is behind the fire. the police are opening a case.","{'Negative': 0.44030324, 'Neutral': 0.5266646, 'Positive': 0.033032138}"
Oslo,report of a grass fire in svartdalsparken. must be a sofa that has been set on fire and where the flames have spread to the ventilation.,"{'Negative': 0.79077226, 'Neutral': 0.19931006, 'Positive': 0.009917659}"
Oslo,eastbound race.the cars have now been removed and a damage report written.all fields are open.,"{'Negative': 0.08260226, 'Neutral': 0.8165269, 'Positive': 0.10087089}"
Oslo,traffic accident between truck and car. less damage. two fields are blocked. the police are on their way.,"{'Negative': 0.21910076, 'Neutral': 0.64228296, 'Positive': 0.13861628}"
Oslo,"in connection with the sentrumslpet which is being organized today, there will be limited access in the center of oslo between and . more info can be found at","{'Negative': 0.07427157, 'Neutral': 0.88657063, 'Positive': 0.039157808}"
Oslo,"we searched for the person who threw the china putt, but found no one. we are filing a case on the relationship.","{'Negative': 0.4749928, 'Neutral': 0.49830168, 'Positive': 0.026705457}"
Oslo,"there has been a small grass fire in ragnhild schibbye's road. probably caused by a china putt. the fire has been extinguished and no damage has been reported. tomorrow the rain will come, but until then caution is advised when using fire on dry grass.","{'Negative': 0.14233698, 'Neutral': 0.7295823, 'Positive': 0.12808074}"
Oslo,we end the search and have the person in question.,"{'Negative': 0.10607231, 'Neutral': 0.8561077, 'Positive': 0.037820045}"
Oslo,"we are in the area of huitfeldts gate where we are searching for a person who may be in possession of a sword. there has not been any threatening situation, but we would like to get in touch with the person concerned.","{'Negative': 0.15339258, 'Neutral': 0.779194, 'Positive': 0.06741345}"
Oslo,the car has now been removed and the road is open. the police are opening a case.,"{'Negative': 0.06572149, 'Neutral': 0.771277, 'Positive': 0.16300148}"
Oslo,"car that has driven into a tree in ljabruveien at the exit to nebbejordet. driver is awake, but complains of chest pain. the car blocks much of the road, but it is possible to pass in one lane.","{'Negative': 0.5453821, 'Neutral': 0.40585047, 'Positive': 0.048767444}"
Oslo,we have come across a person who fits the description of the driver not far from the crime scene. a breathalyzer test will be carried out in connection with the further investigation.,"{'Negative': 0.036233183, 'Neutral': 0.8627024, 'Positive': 0.10106445}"
Oslo,car has crashed into a post. the driver is seen running away from the scene. we have several patrols searching.,"{'Negative': 0.53072864, 'Neutral': 0.44334146, 'Positive': 0.025929911}"
Oslo,a person arrested after breaking into a home by breaking a window. several observant neighbors reported to us.,"{'Negative': 0.44927517, 'Neutral': 0.52390206, 'Positive': 0.026822722}"
Oslo,in greenland there has been a traffic accident/traffic accident between an electric scooter rider and a motorist. the person on the scooter blew to more than the legal value. we open a case. no personal injury.,"{'Negative': 0.6276777, 'Neutral': 0.34244424, 'Positive': 0.029878087}"
Oslo,"in connection with a collision with a cyclist earlier today in nedre kalbakkvei, we are looking for a white golf. possibly it is missing a license plate and has minor damage to the front. if such a car is observed, it is desirable to notify the police on .","{'Negative': 0.41909397, 'Neutral': 0.5448933, 'Positive': 0.036012724}"
Oslo,the fire is under control.,"{'Negative': 0.06031047, 'Neutral': 0.6424598, 'Positive': 0.29722974}"
Oslo,the car has been removed.,"{'Negative': 0.26926073, 'Neutral': 0.6733774, 'Positive': 0.057361938}"
Oslo,the fire generates a lot of smoke.,"{'Negative': 0.545388, 'Neutral': 0.42760146, 'Positive': 0.027010636}"
Oslo,we are on our way to a car fire at holmensenteret. the car must be parked in a parking lot.,"{'Negative': 0.42029613, 'Neutral': 0.54560655, 'Positive': 0.034097254}"
Oslo,e18 exit at hvik. vehicle stop in the middle field about meters before the hvik exit. bilberger is on his way.,"{'Negative': 0.032181393, 'Neutral': 0.9205943, 'Positive': 0.04722432}"
Oslo,traffic is moving as normal. the police are opening a case on the matter.,"{'Negative': 0.034330223, 'Neutral': 0.64801615, 'Positive': 0.3176536}"
Oslo,"the motorcycle driver is said to have overturned after having a collision with a motorist. is conscious and receives health care on the spot. a lot of queuing towards the site, we will let the traffic past in a field. consider alternative routes south.","{'Negative': 0.38016546, 'Neutral': 0.5620999, 'Positive': 0.05773467}"
Oslo,"traffic accident on the e6 exit at abilds/ skullerud dumpa. must be an mc and a motorist involved. queuing backwards, i.e. e6 southbound from ryen. the extent of the damage is unknown.","{'Negative': 0.5803933, 'Neutral': 0.40031418, 'Positive': 0.019292463}"
Oslo,"the police have carried out a traffic control in schweigaards gate in oslo. this resulted in reduced charges for mobile phone use, was caught for driving without a valid driver's license and were reported for driving under the influence. a total of items checked.","{'Negative': 0.19744077, 'Neutral': 0.66159123, 'Positive': 0.14096798}"
Oslo,pedestrians have been taken to hospital and the police are opening a case. the accident must have occurred in or near a pedestrian crossing and the driver will have his driving license confiscated by the police,"{'Negative': 0.6512546, 'Neutral': 0.3306338, 'Positive': 0.018111577}"
Oslo,the emergency services are on their way to mortensrud where there has been a traffic accident where a person is said to have been hit. uncertain extent of damage per now.,"{'Negative': 0.5100927, 'Neutral': 0.47464183, 'Positive': 0.015265509}"
Oslo,.hanshaugen we are in casparis gate after a traffic accident between a car and a pedestrian. the accident must have happened in a pedestrian crossing. the person is taken to the emergency room and we question the driver.,"{'Negative': 0.6640042, 'Neutral': 0.32034963, 'Positive': 0.015646165}"
Oslo,the police have carried out a laser check on slemmestadveien. several checked and the check led to simplified submissions.,"{'Negative': 0.038703673, 'Neutral': 0.8393954, 'Positive': 0.121900916}"
Oslo,the car has been removed,"{'Negative': 0.2594984, 'Neutral': 0.69469917, 'Positive': 0.0458024}"
Oslo,"traffic flows smoothly in other fields. there is some opposition to the sun in the area, and road users are asked to follow along and leave in time. a police car stands and warns in the right field.","{'Negative': 0.098338194, 'Neutral': 0.63753057, 'Positive': 0.26413122}"
Oslo,we have now taken control of two people who were seen at the scene when the incident happened. the incident probably happened outdoors.,"{'Negative': 0.10215986, 'Neutral': 0.840966, 'Positive': 0.05687415}"
Oslo,standing in the right field.,"{'Negative': 0.04666897, 'Neutral': 0.73377997, 'Positive': 0.219551}"
Oslo,the police have received a report of a vehicle stop in the left lane on the e18 inbound at the fornebu exit.,"{'Negative': 0.23684183, 'Neutral': 0.73452866, 'Positive': 0.02862952}"
Oslo,report that a person has been found with bleeding injuries in hollendergata. the person is conscious. we are working to locate a crime scene and get in touch with witnesses.,"{'Negative': 0.26443666, 'Neutral': 0.69734466, 'Positive': 0.038218677}"
Oslo,emergency services ready on site. there is no fire in the vehicle,"{'Negative': 0.081580944, 'Neutral': 0.7891574, 'Positive': 0.12926163}"
Oslo,the emergency services are on their way to lvenskiolds gate in connection with smoke being reported from a car.,"{'Negative': 0.2866635, 'Neutral': 0.6850118, 'Positive': 0.028324679}"
Oslo,"the person has been arrested, and the police are filing a report on the matter.","{'Negative': 0.17984612, 'Neutral': 0.77387524, 'Positive': 0.046278603}"
Oslo,"we are at a night club in the center of oslo after reports of a violent incident. we have control over the perpetrator, and are in contact with victims who have been subjected to verbal threats and violence. the victim appears unharmed.","{'Negative': 0.33289573, 'Neutral': 0.6058047, 'Positive': 0.061299656}"
Oslo,we have turned the duo around and are getting them out of the tunnel towards etterstad. the tunnel will therefore be able to be opened in a few minutes.,"{'Negative': 0.00544007, 'Neutral': 0.54661876, 'Positive': 0.44794124}"
Oslo,a man with a dog walks towards the city center in the northbound run of the vlerengatunnel. the tunnel is therefore closed until the man and the dog are out of the tunnel. we are on our way to the tunnel.,"{'Negative': 0.091467135, 'Neutral': 0.85749424, 'Positive': 0.05103868}"
Oslo,"the cause of the fire is still unknown, but we cannot rule out that it was arson. the fire brigade will remain on site throughout the evening to extinguish the fire. we open a case.","{'Negative': 0.40797678, 'Neutral': 0.5594422, 'Positive': 0.032581016}"
Oslo,"the fire brigade has control on the scene. they have taken some gas bottles out of the building, without it being perceived as a dramatic situation before this.we are still on the scene and we are investigating how this fire may have started.","{'Negative': 0.20672628, 'Neutral': 0.70944476, 'Positive': 0.083829045}"
Oslo,the case ended without result. we have not come into contact with any of the people involved.,"{'Negative': 0.66653013, 'Neutral': 0.32187527, 'Positive': 0.01159452}"
Oslo,we and the fire service are in oppsal where we have received a report that there is going to be a fire in a wall of an uninhabited village house/caretaker's residence. there is no risk of spreading to other buildings on the site.,"{'Negative': 0.30936313, 'Neutral': 0.62090164, 'Positive': 0.06973521}"
Oslo,"we are at vaterland after reports of fights in the streets there. we have come into contact with witnesses, but none of the at least two involved.","{'Negative': 0.26254657, 'Neutral': 0.7062437, 'Positive': 0.031209735}"
Oslo,"finally, all fields on the e18 have been thoroughly opened. we are filing a case on the relationship.","{'Negative': 0.00954931, 'Neutral': 0.37889743, 'Positive': 0.6115532}"
Oslo,"three people are taken to the emergency department for a check-up. we question all those involved and open a case. we are still waiting for the last car involved to be removed by a tow truck, but that should happen in the next quarter of an hour.","{'Negative': 0.21814805, 'Neutral': 0.7122159, 'Positive': 0.06963601}"
Oslo,the car has been removed and all lanes on the e18 outbound have been reopened. then we'll see how long it lasts.,"{'Negative': 0.014097243, 'Neutral': 0.738548, 'Positive': 0.2473548}"
Oslo,"we have helped the man down from the ""mountain shelf"" and home for some relaxation. traffic runs as normal on mosseveien.","{'Negative': 0.020316359, 'Neutral': 0.3639474, 'Positive': 0.61573625}"
Oslo,now there are no significant problems on mosseveien in relation to this situation.,"{'Negative': 0.13187456, 'Neutral': 0.68926525, 'Positive': 0.17886026}"
Oslo,"if you like queues, today is the day for you, even if the queues are generally decreasing.now a car has run out of electricity on the e18 exit at strand. we are on our way to assist here as well.","{'Negative': 0.25664654, 'Neutral': 0.5063292, 'Positive': 0.23702425}"
Oslo,we have partly had to block the e18 outbound after the operatunnel until we can control the man.,"{'Negative': 0.2089518, 'Neutral': 0.76687366, 'Positive': 0.024174491}"
Oslo,"a fellow has crossed the mosseveien at kongshavn, been a bit of a mess there as he was on his way to the train tracks. the man climbed further over a fence and up the mountainside towards the old seamen's school.we are on the scene, both above and below, to get control of the man.","{'Negative': 0.24003321, 'Neutral': 0.7024657, 'Positive': 0.05750105}"
Oslo,the cyclist has been taken to the emergency room by the ambulance. we have seized the driver's license because we suspect a violation of the right of way where the car crossed the road in front of the cyclist coming in the opposite direction.,"{'Negative': 0.7196886, 'Neutral': 0.26743227, 'Positive': 0.012879165}"
Oslo,"we are on site. two cars have to be towed off the road. tow truck is already on its way, but is in the same queue as everyone else.","{'Negative': 0.42587805, 'Neutral': 0.51936275, 'Positive': 0.054759216}"
Oslo,"another traffic accident.this time on the e18 inbound after lysaker. two cars are in the middle and right lane, so traffic only passes in one lane for the time being. we are on our way to the location.","{'Negative': 0.44625098, 'Neutral': 0.5061486, 'Positive': 0.047600444}"
Oslo,we have unloaded the lorry from the motorway and thus all lanes have been opened again. we follow up the traffic accident with the parties outside the e18.,"{'Negative': 0.039566766, 'Neutral': 0.7383538, 'Positive': 0.22207946}"
Oslo,"there has been a minor traffic accident between a bus and a lorry on the e18 inbound just before bygdylokket. no injuries, but for now the lorry is in the middle lane with the traffic consequences before.","{'Negative': 0.3002612, 'Neutral': 0.63391244, 'Positive': 0.06582634}"
Oslo,the tow trucks have done their job and the e6 outbound is open in all fields. we have taken the driver's license of the suspect driver who drove into the car in front. case is created.,"{'Negative': 0.11340523, 'Neutral': 0.6980235, 'Positive': 0.18857123}"
Oslo,the incident had been resolved before we arrived at the scene. no further follow-up from our side.,"{'Negative': 0.07465927, 'Neutral': 0.796859, 'Positive': 0.12848178}"
Oslo,we are on our way to the e18 westbound at bygdylokket due to a traffic accident. no injuries have been reported as of now. this leads to traffic challenges at the site where traffic passes slowly in one lane.,"{'Negative': 0.46418464, 'Neutral': 0.4807793, 'Positive': 0.055036113}"
Oslo,"we are in rdhusgata together with an ambulance following a report of a traffic accident between a motorist and a cyclist.the cyclist is conscious and awake, but will be examined further by the ambulance. we are also in contact with the driver.","{'Negative': 0.1529685, 'Neutral': 0.7912167, 'Positive': 0.055814806}"
Oslo,"finally, all lanes are open on the e18 exiting at strand. the parties arrange the damage notification between them.","{'Negative': 0.0292291, 'Neutral': 0.6315029, 'Positive': 0.33926797}"
Oslo,"we are on site. two cars have to be towed away. the tow truck is on its way. one person will be examined by an ambulance at the scene, but is not seriously injured.","{'Negative': 0.15582447, 'Neutral': 0.69914997, 'Positive': 0.1450256}"
Oslo,"there is no question of personal injury, but since at least one car has to be towed, there is a lot of extra queue behind. we are working to help the tow truck forward in the almost stationary queue.","{'Negative': 0.2408744, 'Neutral': 0.6089626, 'Positive': 0.15016298}"
Oslo,"the emergency services are on their way to the e6 exiting after abilds where two cars are involved in a traffic accident. no serious injuries have been reported, but only one field is open past for the time being.will cause extra queues backwards for some time to come.","{'Negative': 0.36832342, 'Neutral': 0.5507261, 'Positive': 0.08095045}"
Oslo,we have received a report of a minor traffic accident in the right lane involving cars on the e18 exiting at strand. we are on our way to the site together with a tow truck.,"{'Negative': 0.2618117, 'Neutral': 0.69298196, 'Positive': 0.045206394}"
Oslo,"we have arrested a man in his s who caused disorder, was rude and threatening employees, and did some damage to a nav office.","{'Negative': 0.9622954, 'Neutral': 0.03547096, 'Positive': 0.0022336247}"
Oslo,"rev. in oslo, left lane closed in the direction of ulven due to traffic accident. two cars are involved in the accident.","{'Negative': 0.64604616, 'Neutral': 0.33767042, 'Positive': 0.016283417}"
Oslo,the car has been recovered and the road has been opened. no personal injury. the accident probably happened because a wheel ended up off the road due to a large lorry coming towards it. we are filing a case on the relationship.,"{'Negative': 0.25201106, 'Neutral': 0.6199664, 'Positive': 0.12802252}"
Oslo,"traffic is directed past the site in one lane. work is underway to salvage the car, this will be done shortly.","{'Negative': 0.04853871, 'Neutral': 0.8536011, 'Positive': 0.097860225}"
Oslo,the police have finished on the scene. a case is being opened which will be investigated further. we have not yet made contact with the driver of the car that left the scene.,"{'Negative': 0.20465669, 'Neutral': 0.7632189, 'Positive': 0.032124437}"
Oslo,the emergency services are on their way to a traffic accident on hurumveien between ros and stre. only one car and one driver must be involved. does not appear to be serious in terms of personal injury.,"{'Negative': 0.2774976, 'Neutral': 0.60747874, 'Positive': 0.115023665}"
Oslo,"we would like to get in touch with the driver of the car that left the scene. the car is described as a dark suv, presumably with collision damage at the front. presumably missing front sign. there were several young people / young adults in the car in question.tip to","{'Negative': 0.49187624, 'Neutral': 0.4794319, 'Positive': 0.028691838}"
Oslo,traffic accident linderud. a car has driven into the side of another car. the former car fled the scene.the driver of the other car complains of neck and chest pain. the person is taken to hospital.,"{'Negative': 0.68725044, 'Neutral': 0.29531536, 'Positive': 0.017434118}"
Oslo,"the emergency services are at an address in greenland after reports of a fire in a bed. resident is cared for, does not appear physically injured. the fire is extinguished.","{'Negative': 0.0639049, 'Neutral': 0.69635457, 'Positive': 0.23974054}"
Oslo,"the parties stood in the left field and wrote a claim report. the motorway is an unfavorable place to do this, so we help them off the road where they can continue their work. immediately all three fields are open.","{'Negative': 0.13623144, 'Neutral': 0.6437978, 'Positive': 0.21997082}"
Oslo,"two cars have collided in the skullerud dump inbound. on camera, it doesn't look like anything serious, but two lanes are closed until further notice. we will be on site immediately.","{'Negative': 0.52801836, 'Neutral': 0.42886248, 'Positive': 0.04311916}"
Oslo,we are filing a case on the relationship. the suspect and her fellow passengers go to the emergency room for a check-up. the collision occurred at low speed.,"{'Negative': 0.41503704, 'Neutral': 0.5573856, 'Positive': 0.027577285}"
Oslo,"car removed, all fields open.","{'Negative': 0.07234124, 'Neutral': 0.82348454, 'Positive': 0.10417424}"
Oslo,a patrol came across two cars that had collided on slemmestadveien. we speak to the three involved.the two who were in the car which is probably the cause of the collision have minor injuries and are attended by an ambulance.,"{'Negative': 0.3683582, 'Neutral': 0.5874649, 'Positive': 0.044176817}"
Oslo,"we have seized the motorist's driving licence, she is suspected of having breached the duty to yield. we transport the cyclist's electric bike home to his residence.","{'Negative': 0.6527492, 'Neutral': 0.3300649, 'Positive': 0.01718598}"
Oslo,"another car stopped in the lrentunnel, this time in the left lane. vts' patrol car is on its way to check the status.tip for road users: a red light in the roof above a lane in the tunnel means that that lane is closed and that it should not be used.","{'Negative': 0.6185115, 'Neutral': 0.35741588, 'Positive': 0.024072587}"
Oslo,the electric cyclist will probably be taken to hospital with head injuries.preliminary information indicates that the motorist and the e-cyclist have moved in the same direction downwards and then the motorist has turned to the right and hit the cyclist. we are still working at the scene with the crime scene investigation and questioning.,"{'Negative': 0.54743916, 'Neutral': 0.43236983, 'Positive': 0.020191012}"
Oslo,"we are at a traffic accident in monolittveien. a motorist and a cyclist are involved. the cyclist is bleeding from the face, but is conscious and talking to the patrol. the person is therefore examined by the ambulance.","{'Negative': 0.5834637, 'Neutral': 0.3841465, 'Positive': 0.032389782}"
Oslo,tungberger is on his way to the e6 outbound to remove the wagon train.,"{'Negative': 0.035047658, 'Neutral': 0.9195869, 'Positive': 0.045365427}"
Oslo,"the car that caused mild chaos in the lren tunnel towards sinsen has been removed by a tow truck.the lorry on e6 has some problems with the fuel, but the driver says that the problem has been solved in a short time. then we'll see if that's true.","{'Negative': 0.3068163, 'Neutral': 0.5761412, 'Positive': 0.11704248}"
Oslo,"a wagon train has stopped in the middle lane on the e6 outbound at sn. we are on our way to assist.a car has stopped at the exit of the lrentunnel's right lane, just before the exit to sinsenkrysset. leads to even more queues in the tunnel towards sinsen. we are on our way there too.","{'Negative': 0.47190103, 'Neutral': 0.4758128, 'Positive': 0.052286122}"
Oslo,we are filing a case on the relationship. something that was lying outside on a veranda has caught fire. no major material damage.,"{'Negative': 0.41205037, 'Neutral': 0.53135645, 'Positive': 0.056593165}"
Oslo,the fire brigade has more or less control at the site. the first police patrol on the scene saw no flames but some smoke when they arrived shortly before this. traffic flows useably in the roads around the building.,"{'Negative': 0.14035943, 'Neutral': 0.72263145, 'Positive': 0.13700907}"
Oslo,the emergency services are in stensjveien by stre gravlund where smoke is coming from a terrace. the fire service is working to investigate the extent of this.causes traffic problems in stensjveien and tvetenveien until further notice.,"{'Negative': 0.6180464, 'Neutral': 0.3602635, 'Positive': 0.021690136}"
Oslo,"the case is being investigated further, and the operational efforts of the police are being reduced.","{'Negative': 0.27024356, 'Neutral': 0.7027087, 'Positive': 0.02704769}"
Oslo,we are in the urtegata area following a report of a person who has been hit with an object. the person is awake and in contact with paramedics.,"{'Negative': 0.23079759, 'Neutral': 0.740362, 'Positive': 0.028840408}"
Oslo,one of our patrols has stopped a motorist who was driving at km/h in a signposted zone. the driver has his driver's license temporarily confiscated and is reported for the matter.,"{'Negative': 0.5822741, 'Neutral': 0.3905206, 'Positive': 0.027205402}"
Oslo,"the incident was that several hikers along sognsvann contacted us after a person allegedly behaved threateningly with a knife. no one was injured and, as i said, we have control over the suspect and the knife. the suspect was arrested by us without drama.","{'Negative': 0.27971312, 'Neutral': 0.6133555, 'Positive': 0.10693134}"
Oslo,we would like to get in touch with two boys who are said to have been chased by suspects and who disappeared before we arrived. these are asked to contact us on .,"{'Negative': 0.20449565, 'Neutral': 0.771166, 'Positive': 0.024338286}"
Oslo,we are at sognsvann with several patrols after a person allegedly behaved threateningly towards some walkers. we received several messages about this and have control over this person.,"{'Negative': 0.5572885, 'Neutral': 0.42732215, 'Positive': 0.015389348}"
Oslo,the trucks have been removed and traffic is moving as normal,"{'Negative': 0.03942231, 'Neutral': 0.6076755, 'Positive': 0.35290217}"
Oslo,the car has been removed and traffic is returning to normal. the driver has been transported to hospital by ambulance. a blood alcohol test will be carried out on the driver.,"{'Negative': 0.08962588, 'Neutral': 0.7304293, 'Positive': 0.17994478}"
Oslo,"the cars have now been removed from the scene, and traffic is moving as normal. the accident probably occurred due to a lane change. the police are opening a case","{'Negative': 0.1887532, 'Neutral': 0.7004728, 'Positive': 0.110774085}"
Oslo,traffic flows in the left lane. one wagon train is still in the right lane waiting to be rescued.,"{'Negative': 0.14961381, 'Neutral': 0.789412, 'Positive': 0.06097416}"
Oslo,the victim was taken to the emergency room with what are described as minor injuries. the perpetrator has been arrested and taken into custody. the crime scene investigation and various investigative tasks will continue throughout the evening.,"{'Negative': 0.17612858, 'Neutral': 0.7785661, 'Positive': 0.045305323}"
Oslo,the emergency services are on their way to a traffic accident on the e-18 exit at billingstad. slow moving queue on site.,"{'Negative': 0.45648822, 'Neutral': 0.5051693, 'Positive': 0.03834249}"
Oslo,the car has been removed. traffic is moving as normal,"{'Negative': 0.054573316, 'Neutral': 0.63990724, 'Positive': 0.30551943}"
Oslo,"the police are on their way to the e6 northbound at karihaugen, due to the fact that trucks have stopped in the right lane.","{'Negative': 0.370586, 'Neutral': 0.59433484, 'Positive': 0.03507926}"
Oslo,"car stop in smestadkrysset, the police on the scene. there will be traffic challenges related to car towing","{'Negative': 0.44255343, 'Neutral': 0.5190529, 'Positive': 0.038393617}"
Oslo,"several lanes have now been opened, but there is still quite a bit of traffic at the site","{'Negative': 0.094606444, 'Neutral': 0.789154, 'Positive': 0.116239525}"
Oslo,the victim is examined by paramedics. he is conscious and alert. we would like to commend several people who took control of the perpetrator before the police arrived. we should not ignore the fact that they may have prevented further damage.,"{'Negative': 0.082135074, 'Neutral': 0.4959586, 'Positive': 0.4219063}"
