user,senti_text_processed,sentimenal_res
Helsinki,"from the point of view of the and, above all, traffic safety, things were mostly okay. read more: /2","{'Negative': 0.005346235, 'Neutral': 0.12723818, 'Positive': 0.8674156}"
Helsinki,"in helsinki, taxis were monitored on friday in cooperation with the authorities. the helsinki police department, , and jointly inspected taxis. /2","{'Negative': 0.0608792, 'Neutral': 0.886055, 'Positive': 0.05306573}"
Helsinki,"greetings from the patrol: the patrols have set foot in public places and public transport stations in helsinki. at oodi, the young people played basketball and the situation in the city is calm right now. have a safe weekend everyone!","{'Negative': 0.002503986, 'Neutral': 0.09973984, 'Positive': 0.8977562}"
Helsinki,the helsinki police would like to warmly thank everyone who participated in the operation! guards,"{'Negative': 0.0016784777, 'Neutral': 0.041331396, 'Positive': 0.9569901}"
Helsinki,"the visit of the president of ukraine to helsinki was also a big day for the police. the arrangements require professionalism and cooperation with the authorities. the helsinki police received official assistance from, among other things, several different police departments, the border guard service and the defense forces.","{'Negative': 0.014196136, 'Neutral': 0.4513965, 'Positive': 0.5344074}"
Helsinki,organizes an annual cadaver dog search exercise in which dog police officers from several police departments participate. this year the exercise was organized at porkkala sea guard station.,"{'Negative': 0.029129777, 'Neutral': 0.90374994, 'Positive': 0.06712022}"
Helsinki,"according to the latest information, a bike stolen from the center of helsinki has been found on the espoo side, but the suspected bike thief has not been found. fortunately, this bike was not lost, but it eventually ends up back to its owner.","{'Negative': 0.07668735, 'Neutral': 0.58872, 'Positive': 0.33459264}"
Helsinki,"you can prepare for theft in advance by keeping the bike's identification information and taking photos of the bike. you should also get a decent lock for your bike. if your bike is stolen, you can file a criminal report in the police's electronic transaction service.","{'Negative': 0.30067658, 'Neutral': 0.59893394, 'Positive': 0.100389384}"
Helsinki,"the police tried to tire out the bike thief with their intransigence, but so far the suspect has not been found. bicycle theft increases steadily as summer approaches, and spring is the peak season for theft.","{'Negative': 0.732216, 'Neutral': 0.2471744, 'Positive': 0.020609602}"
Helsinki,"the police had a small chase mission in the city center in the evening, where the police tried to catch up with a bike thief. in the early evening, the emergency center received a report about a suspected bike theft, and soon the patrols nearby noticed a person matching the description driving towards the railway station.","{'Negative': 0.2186366, 'Neutral': 0.72911835, 'Positive': 0.05224505}"
Helsinki,"online fraud is a significant crime phenomenon, due to which finns lost a total of million euros to digital fraudsters in . read how you can protect yourself from online fraud in the bulletin.release:","{'Negative': 0.7929789, 'Neutral': 0.19609334, 'Positive': 0.010927788}"
Helsinki,the holiday season is approaching and it can also be seen in the backlog in permit services. we try to periodically update information about the queue situation here on twitter. now there are forty customers in line and the waiting time is about hours.,"{'Negative': 0.37297556, 'Neutral': 0.53450185, 'Positive': 0.09252256}"
Helsinki,traffic impacts in the city centre of helsinki are over. the helsinki police department wants to thank citizens for their patience and understanding.,"{'Negative': 0.016823018, 'Neutral': 0.31238672, 'Positive': 0.67079026}"
Helsinki,traffic diversions in the city center of helsinki are over. the police establishment in helsinki thanks you for your understanding and patience.,"{'Negative': 0.010152191, 'Neutral': 0.20880578, 'Positive': 0.781042}"
Helsinki,the exceptional arrangements for traffic in the core of helsinki have ended. the helsinki police thank you for your patience and understanding.,"{'Negative': 0.014706967, 'Neutral': 0.25221398, 'Positive': 0.733079}"
Helsinki,"hi! the exceptional traffic arrangements are valid until at least p.m. however, the schedules can still live. we recommend that you avoid driving in the city center as much as possible or allow enough time to move around.","{'Negative': 0.060462818, 'Neutral': 0.5921671, 'Positive': 0.34737015}"
Helsinki,police will secure both president of ukraine volodymyr zelenskyys official visit to finland and summit between the nordic countries and ukraine later this afternoon in helsinki. helsinki police will take care of general order and traffic arrangements.,"{'Negative': 0.021269104, 'Neutral': 0.8326488, 'Positive': 0.14608204}"
Helsinki,the police secure ukrainian president volodymyr zelensky's official visit to finland and the nordic-ukrainian summit in helsinki. the police establishment in helsinki looks after public order and traffic regulations.,"{'Negative': 0.04040662, 'Neutral': 0.8524081, 'Positive': 0.107185245}"
Helsinki,the police will secure the official visit of ukrainian president volodymyr zelensky to finland and the nordic-ukraine summit in helsinki. the helsinki police department takes care of public safety and traffic arrangements.,"{'Negative': 0.022006761, 'Neutral': 0.77106357, 'Positive': 0.20692971}"
Helsinki,"the nordic prime ministers will visit helsinki today. the meeting impacts traffic in helsinki city centre, starting from am. we strongly recommend avoiding driving to the city centre, or at the least to reserve enough travel time.","{'Negative': 0.33475533, 'Neutral': 0.5706881, 'Positive': 0.09455651}"
Helsinki,the visit of the nordic prime ministers causes deviant traffic regulations in the center of helsinki today from a.m. we recommend avoiding driving in the city center or at least reserving enough time for the journey.,"{'Negative': 0.28065285, 'Neutral': 0.6562524, 'Positive': 0.06309474}"
Helsinki,today's visit of the prime ministers of the nordic countries will cause exceptions in the traffic arrangements in the heart of helsinki from o'clock. we recommend that you avoid driving in the city center or at least allow enough time for the transition.,"{'Negative': 0.16840832, 'Neutral': 0.7129372, 'Positive': 0.118654504}"
Helsinki,changes to in city centre due to nordic prime ministers visit on wednedsay may. ://,"{'Negative': 0.14937373, 'Neutral': 0.7957733, 'Positive': 0.05485296}"
Helsinki,"the visit of the nordic prime ministers causes deviant regulations in the center of on wednesday, may . ://","{'Negative': 0.2527776, 'Neutral': 0.6951546, 'Positive': 0.05206773}"
Helsinki,"the visit of the prime ministers of the nordic countries causes exceptions to the arrangements in the center of helsinki tomorrow, wednesday may. ://","{'Negative': 0.17500076, 'Neutral': 0.77137536, 'Positive': 0.0536239}"
Helsinki,"may day begins to fade into the evening, and the number of revelers in kaivopuisto has decreased significantly. people have been mostly well behaved, which we like!may day's twitter follow ends with this joint photo with 't","{'Negative': 0.012871987, 'Neutral': 0.213291, 'Positive': 0.773837}"
Helsinki,the patrols on the spot have reported that the atmosphere at thtitorninmki and kaivopuisto is calm.,"{'Negative': 0.006070914, 'Neutral': 0.5530742, 'Positive': 0.44085494}"
Helsinki,the demonstrations and may day in general have been peaceful in helsinki. many have arrived at kaivopuisto for a picnic.,"{'Negative': 0.0055522816, 'Neutral': 0.26858512, 'Positive': 0.72586256}"
Helsinki,the police estimate that several thousand people are involved in the sak procession.,"{'Negative': 0.17754124, 'Neutral': 0.7946334, 'Positive': 0.027825322}"
Helsinki,"today, the police patrol visibly in parks, markets and other public areas. we take care of general order and security and secure the flow of events.have a nice day!","{'Negative': 0.0060450025, 'Neutral': 0.08402369, 'Positive': 0.90993136}"
Helsinki,"on may day in helsinki, there are a few demonstrations and many other events. the biggest of the demonstrations in terms of people is sak's may day march, which sets off from hakaniemi towards kansalaistor at around :30 am. the police are directing the traffic.","{'Negative': 0.21468946, 'Neutral': 0.6985825, 'Positive': 0.086728156}"
Helsinki,"sunny may day! may day night in helsinki was reasonably peaceful. the number of alarm tasks during the night corresponds to the course of a normal weekend night. the most common tasks were disruptive behavior, assaults and tasks related to traffic.","{'Negative': 0.102672726, 'Neutral': 0.5049801, 'Positive': 0.39234716}"
Helsinki,"on the whole, may day in helsinki has gone peacefully and without major commotion. the police will continue to patrol and protect the revelers throughout the night. twitter tracking ends here for may day. thank you and good night!","{'Negative': 0.0043704463, 'Neutral': 0.123806655, 'Positive': 0.87182283}"
Helsinki,"the well park has now been emptied. more than people left the place, including many minors. emptying the park in its entirety took about hours. the emptying went mostly peacefully.","{'Negative': 0.08675072, 'Neutral': 0.58308816, 'Positive': 0.3301611}"
Helsinki,"several thousand young people have gathered in kaivopuisto.the police have decided to clear the park after sunset for the sake of public order and safety, as well as to protect against crime and disturbances.the clearing of the park area begins now.","{'Negative': 0.0444788, 'Neutral': 0.7245088, 'Positive': 0.23101233}"
Helsinki,"the police also remind everyone who celebrates may day, regardless of age: take care of others, and don't leave a person in bad shape alone.","{'Negative': 0.053083364, 'Neutral': 0.5075862, 'Positive': 0.4393304}"
Helsinki,"the police conduct surveillance in places popular with young people, such as kaivopuisto. if minors are found to be in possession of alcoholic beverages, they will be destroyed. the police hope that parents know where their own youth is.","{'Negative': 0.69622976, 'Neutral': 0.28551003, 'Positive': 0.018260187}"
Helsinki,the party crowd has started to move from the center to the parks. picture from kaisaniemi.,"{'Negative': 0.02814985, 'Neutral': 0.91420203, 'Positive': 0.0576481}"
Helsinki,there are quite a few may day celebrants in the rainy rautatintor in a good mood.,"{'Negative': 0.0011880135, 'Neutral': 0.060332447, 'Positive': 0.93847954}"
Helsinki,"manta is legalised. the population has also increased by around -70,000.","{'Negative': 0.03308254, 'Neutral': 0.7208591, 'Positive': 0.24605837}"
Helsinki,"there are more than people at manta's statue, and more people are pouring in all the time. the mood is happy!","{'Negative': 0.0010780102, 'Neutral': 0.017586926, 'Positive': 0.98133504}"
Helsinki,"the police are also present outside the city center. on sky cliff, the eve looks very peaceful!","{'Negative': 0.011298928, 'Neutral': 0.17537023, 'Positive': 0.8133308}"
Helsinki,"ky's may day parade has arrived in manta led by the police. according to the police's estimate, around people participated in the procession.","{'Negative': 0.019236816, 'Neutral': 0.83289105, 'Positive': 0.14787212}"
Helsinki,hi juha. the match started at :00 and the dispersion mentioned in the tweet took place around :00. general order and security have therefore been monitored even after the match.,"{'Negative': 0.040466733, 'Neutral': 0.9161711, 'Positive': 0.043362144}"
Helsinki,"the celebration of may day in the city has started. in this thread, we collect observations about the celebration of may day in helsinki from the perspective of the police. wishes everyone a safe may day!","{'Negative': 0.001305987, 'Neutral': 0.10150407, 'Positive': 0.89719}"
Helsinki,the police will continue monitoring and protecting citizens in the city throughout the may day weekend.,"{'Negative': 0.01289074, 'Neutral': 0.7380058, 'Positive': 0.2491034}"
Helsinki,the police have monitored public order and security around the bolt arena in tl after the football match. several police patrols have been there. the evening has passed peacefully and the crowd has dispersed.,"{'Negative': 0.014851293, 'Neutral': 0.53340596, 'Positive': 0.45174277}"
Helsinki,the video is from the two-day cadaver search exercise in porkkala organized by the helsinki police department.,"{'Negative': 0.08219656, 'Neutral': 0.8937371, 'Positive': 0.024066389}"
Helsinki,"there are a total of more than police dogs in finland. training a dog is a long-term job that requires a committed trainer. for the police, dogs are a help that cannot be replaced by humans or technology. more about police dogs:","{'Negative': 0.20868514, 'Neutral': 0.5872469, 'Positive': 0.20406796}"
Helsinki,"psychotherapy center the preliminary investigation unit related to the reception desk will be completed at the end of the summer. the police ask victims to report a crime and fill out an electronic statement form in the police's electronic transaction service on . by, if it has not already been done before.","{'Negative': 0.15264349, 'Neutral': 0.80704516, 'Positive': 0.04031128}"
Helsinki,the police completed the preliminary investigation into suspected cases of gross usury. the police establishment in helsinki and the police establishment in ostrobothnia have jointly investigated cases of gross usury in the vietnamese group in ostrobothnia.read more:,"{'Negative': 0.12968698, 'Neutral': 0.8281971, 'Positive': 0.04211592}"
Helsinki,the helsinki police department will increase its presence to monitor public order and safety during the may day celebrations. the department will post updates on events during may day celebrations on twitter.,"{'Negative': 0.008123128, 'Neutral': 0.69457906, 'Positive': 0.29729784}"
Helsinki,"as usual, the helsinki police monitors public order and security in a visible way during valborg and may day. the police update the latest information about the walborg events on twitter.","{'Negative': 0.037884895, 'Neutral': 0.8329139, 'Positive': 0.1292012}"
Helsinki,"as usual, the helsinki police will visibly monitor public order and safety on may day. the police updates the most up-to-date information about may day events on twitter","{'Negative': 0.037214763, 'Neutral': 0.78538275, 'Positive': 0.17740245}"
Helsinki,the police completed the preliminary investigation into the suspected aggravated assaults. the helsinki police department and the ostrobothnia police department are jointly investigating gross gangs in the vietnamese community in ostrobothnia.read the announcement:,"{'Negative': 0.2580759, 'Neutral': 0.7075828, 'Positive': 0.034341328}"
Helsinki,the nine-year-old wanted by the police has been found safe in herttoniemi. we thank everyone who shared the announcement and reported their observations!,"{'Negative': 0.005143262, 'Neutral': 0.12215797, 'Positive': 0.87269884}"
Helsinki,the central criminal police organizes a press conference about the investigation related to the vastaamo data breach. there will be important information for the victims of the data breach about the progress of the preliminary investigation and legal process. you can watch the press conference on youtube.,"{'Negative': 0.08530111, 'Neutral': 0.74623406, 'Positive': 0.16846484}"
Helsinki,"the helsinki police are investigating a suspected attempted murder that took place in pikku huopalahti on wednesday april. the victim of the act, a -year-old woman, was seriously injured. the police are asking for eyewitness observations and public tips related to the matter.release: .","{'Negative': 0.67561054, 'Neutral': 0.31416756, 'Positive': 0.010221913}"
Helsinki,"good that you wanted to report the situation to the police if the situation seemed dangerous. in a similar situation, the fastest way is to call the emergency number. through that, the information goes to the police and the patrol comes to the scene.","{'Negative': 0.16157389, 'Neutral': 0.6230084, 'Positive': 0.21541774}"
Helsinki,"the season has opened here too today, the area of kurvi and vallila will be monitored from the beginning of the shift with a pillar patrol.later, we move to the center and walk through all the parks, parks, park-like areas, markets, market-like areas and combinations of these.","{'Negative': 0.016901065, 'Neutral': 0.924708, 'Positive': 0.058390975}"
Helsinki,"hi, twitter is not the police's official contact channel and notifications are always followed in real time. if you need help from the police, call the emergency number .","{'Negative': 0.35697368, 'Neutral': 0.5842071, 'Positive': 0.05881922}"
Helsinki,a water pipe has broken at the intersection of paloheinntie and sysimiehentie. there is a lot of water on the road. the police are directing traffic at the scene.,"{'Negative': 0.72653323, 'Neutral': 0.2585286, 'Positive': 0.014938173}"
Helsinki,"the change in finland's security environment, the expansion of the police's mission field &amp; information management require strengthening the police's criminal investigation. the police must have their own ability to combat serious threats and prevent crimes ://","{'Negative': 0.17702372, 'Neutral': 0.6805505, 'Positive': 0.1424257}"
Helsinki,the helsinki police thanks the city of helsinki rescue service and the border guard service for their smooth cooperation.,"{'Negative': 0.0041018617, 'Neutral': 0.1458639, 'Positive': 0.85003424}"
Helsinki,"the police are initially investigating the case as a cause of death investigation, the content of which is information to be kept secret by law. if the death investigation shows that there is reason to suspect a crime, the police will inform about it if necessary.","{'Negative': 0.34220588, 'Neutral': 0.6381141, 'Positive': 0.01967999}"
Helsinki,the authorities have raised the car. there is a dead person in the car. the police will take the deceased and the car for further investigation. the identity of the deceased found in the car will be confirmed in a forensic autopsy.,"{'Negative': 0.40013722, 'Neutral': 0.5753533, 'Positive': 0.024509503}"
Helsinki,"the case has attracted a lot of interest and media attention. we would like to remind you that the publisher of a sensitive picture, for example of a deceased person, may be guilty of a crime.","{'Negative': 0.35202605, 'Neutral': 0.56251293, 'Positive': 0.08546106}"
Helsinki,we ask for peace of mind for the authorities and to respect the deceased and his relatives when filming the scene.,"{'Negative': 0.08566017, 'Neutral': 0.7385754, 'Positive': 0.17576443}"
Helsinki,"yesterday, the police received a report about a car and the deceased, which were found at the bottom of the sea, in front of kalasatama. lifting the car from the sea continues. the police receive official assistance from the border guard. the venue is isolated.","{'Negative': 0.17218031, 'Neutral': 0.76606953, 'Positive': 0.06175015}"
Helsinki,"the police will inform more about the matter next time, when the matter progresses.","{'Negative': 0.05221435, 'Neutral': 0.8805257, 'Positive': 0.06725988}"
Helsinki,"the operation of the police and rescue services at the site has ended. the car and the possible deceased have not been lifted from the water so far. the authorities will continue lifting operations tomorrow at the earliest, as lifting equipment is required, which is not available today.","{'Negative': 0.4907851, 'Neutral': 0.47652388, 'Positive': 0.032691028}"
Helsinki,"at this point, there is no information on how long the car has been in the sea or how it got there.","{'Negative': 0.3534292, 'Neutral': 0.6275683, 'Positive': 0.01900248}"
Helsinki,"the police received a report about a car found at the bottom of the sea, with possibly a deceased person inside. the car was found during a diving exercise in front of srnistenlaitur, kalasatama. the police are there and the matter is being investigated.","{'Negative': 0.370981, 'Neutral': 0.6062582, 'Positive': 0.022760812}"
Helsinki,the helsinki police asked for identification help to find out the identity of the suspect of aggravated robbery. the person has now been identified. the police thank the public for the tips they received! :,"{'Negative': 0.021934412, 'Neutral': 0.43627852, 'Positive': 0.541787}"
Helsinki,"the helsinki police is developing criminal investigations - the pre-processing of criminal reports will be speeded up and unified. the new crime pre-trial team began its operations on monday, april . read the news: .","{'Negative': 0.019274564, 'Neutral': 0.7526417, 'Positive': 0.22808373}"
Helsinki,two -year-olds were arrested on suspicion of murder. read the news: .,"{'Negative': 0.67499936, 'Neutral': 0.31588674, 'Positive': 0.009113825}"
Helsinki,the police are investigating a suspected murder in lehtisaari. read the news: .,"{'Negative': 0.44415635, 'Neutral': 0.54129136, 'Positive': 0.014552287}"
Helsinki,the police will not provide any further information on the matter today. the head of the investigation of the case will inform more about the matter on monday at the earliest.,"{'Negative': 0.16382773, 'Neutral': 0.8049173, 'Positive': 0.031254992}"
Helsinki,the operational activities of the police in lehtisaari are coming to an end. the assignment is related to a suspected violent crime. the police's criminal investigation continues to investigate the situation at the scene.,"{'Negative': 0.61311847, 'Neutral': 0.37449768, 'Positive': 0.012383866}"
Helsinki,the police are conducting an apartment inspection mission in lehtisaaari. the situation poses no danger to bystanders. the police will provide more information on the matter later.,"{'Negative': 0.053947937, 'Neutral': 0.64556205, 'Positive': 0.30048993}"
Helsinki,"greetings from the children's fair the helsinki police have participated in the children's fair to tell about the work of the as the everyday protector of both children and adults. the police equipment has been interesting, as well as the possibility of examining one's own fingerprints.thanks for the nice encounters!","{'Negative': 0.0017117787, 'Neutral': 0.02207594, 'Positive': 0.9762123}"
Helsinki,"we have been informed of scam calls in which the caller pretending to be the police asks the respondent for an email address, personal information and bank details. scam emails have also been sent. the e-mail addresses and phone numbers resemble the official contact information of the police. /5","{'Negative': 0.7300876, 'Neutral': 0.2579634, 'Positive': 0.011949017}"
Helsinki,the helsinki police completed the preliminary investigation into a crime complex in which thousands of euros in money and valuables were stolen from the homes of elderly people. two people are suspected of the series of crimes. read the news: .,"{'Negative': 0.7470783, 'Neutral': 0.2441089, 'Positive': 0.008812766}"
Helsinki,motorcycle police officers of completed the motorcycle police professional course organized by in ryskl. driving professionals add performance and effectiveness to supervision.,"{'Negative': 0.012399701, 'Neutral': 0.70286125, 'Positive': 0.28473908}"
Helsinki,"the opening of the diet is underway in the parliament building. there is a lot of traffic in the parliament building area. police are there. at the same time, a demonstration of about a hundred people is going on in the grass area in front of the parliament building, which has been peaceful.","{'Negative': 0.04963891, 'Neutral': 0.67034805, 'Positive': 0.28001308}"
Helsinki,"the helsinki police department, together with the southeastern finland police, uncovered a large network of distribution of amphetamine, cocaine and subutex. read the news: .","{'Negative': 0.43903467, 'Neutral': 0.5345328, 'Positive': 0.026432527}"
Helsinki,"on thursday, the rescue service and the police received a report of a dead person in the water in front of munkkiniemi. the announcement was made by an outsider. the police continue to investigate the matter as a cause of death investigation. no further information will be given on the matter.","{'Negative': 0.42412123, 'Neutral': 0.55662286, 'Positive': 0.0192559}"
Helsinki,read more and apply no later than april :,"{'Negative': 0.073775336, 'Neutral': 0.8604987, 'Positive': 0.065725975}"
Helsinki,"the work is done in morning and evening shifts and on weekends. with us, you get to do responsible and socially significant work as part of an encouraging and competent team. everyday life in the police is never boring.","{'Negative': 0.011019967, 'Neutral': 0.119332984, 'Positive': 0.869647}"
Helsinki,apply to be a communications specialist in the police's operational communications group in helsinki! the group works in the police's command center and supports all finnish police units in communication.,"{'Negative': 0.010692176, 'Neutral': 0.80678123, 'Positive': 0.18252659}"
Helsinki,"the via crucis procession starts around :00, and the procession moves from senatintori to snellmaninkatu and via kirkkokatu to stytalo park, from where it returns along kirkkokatu to senatintori.","{'Negative': 0.030586649, 'Neutral': 0.92728657, 'Positive': 0.042126812}"
Helsinki,"two separate processions will be organized in the center of helsinki this evening, which will cause a momentary traffic inconvenience. the procession of the student union singers moves from kansalaistor to vanhalle ylioppilastalo along mannerheimintie.","{'Negative': 0.4812259, 'Neutral': 0.4908635, 'Positive': 0.027910592}"
Helsinki,": moving on ice now requires special attention, because spring ice can be really treacherous. if you decide to gomoving on the ice now requires special attention, because the spring ice can be really treacherous. if you decide to go on the spring ice, be prepared and equipped. in 's video, you can see what to do if you fall on the ice.","{'Negative': 0.3793517, 'Neutral': 0.5477607, 'Positive': 0.0728876}"
Helsinki,today the flags are flying in honor of the roma national day idag flaggar vi fr romernas nationaldag,"{'Negative': 0.0022604214, 'Neutral': 0.3796459, 'Positive': 0.61809367}"
Helsinki,the police will continue in punavuori on . investigation of the suspected homicide that occurredread the announcement:,"{'Negative': 0.15944463, 'Neutral': 0.8206297, 'Positive': 0.019925766}"
Helsinki,"the easter traffic starts today and the police remind us of the importance of anticipation. intermittent congestion can occur, so sufficient safety distances and a driving style that considers others make traffic safer for everyone. happy easter everyone!","{'Negative': 0.016863447, 'Neutral': 0.1613162, 'Positive': 0.8218204}"
Helsinki,"/ one person has been arrested, and the police continue to investigate the events on the spot. the matter is being investigated as an illegal threat.","{'Negative': 0.41598886, 'Neutral': 0.5605633, 'Positive': 0.023447895}"
Helsinki,"the police received a report of a possibly armed, aggressive person in a private apartment shortly before eight o'clock in fallpakankuja. several patrols went on the mission. the situation was quickly resolved by negotiation. /","{'Negative': 0.11703541, 'Neutral': 0.79801726, 'Positive': 0.084947355}"
Helsinki,caught a driver who was driving at a considerable speed in the center of helsinki. the man is suspected of grossly endangering traffic safety and drunk driving:,"{'Negative': 0.8626695, 'Neutral': 0.12810987, 'Positive': 0.009220628}"
Helsinki,the snow is melting and the holiday season is approaching. please remember to check the validity of your passport in time. many countries require that the be valid -6 months after the trip. release:,"{'Negative': 0.019092193, 'Neutral': 0.5756116, 'Positive': 0.40529615}"
Helsinki,"hi, the helsinki police have been using atvs for about a year.","{'Negative': 0.21923965, 'Neutral': 0.7567957, 'Positive': 0.023964664}"
Helsinki,the police have spent saturday going to key places in the center of helsinki and shopping centers. the general atmosphere is calm and good! wishes everyone a safe weekend!,"{'Negative': 0.0013666969, 'Neutral': 0.03506548, 'Positive': 0.96356785}"
Helsinki,"police operations on the second line have ended. at the moment, the police suspect the arrested person of causing damage and illegal threats.","{'Negative': 0.7278316, 'Neutral': 0.26356947, 'Positive': 0.008598977}"
Helsinki,"had fri . task in kallio on the second line. the police received a report about a person who broke a window, with whom the informant found an object resembling a weapon a moment later. the police arrested the suspect in a private apartment and confiscated a toy gun at the same time.","{'Negative': 0.50479376, 'Neutral': 0.476053, 'Positive': 0.019153196}"
Helsinki,the police are investigating a suspected homicide. read the news: .,"{'Negative': 0.28967646, 'Neutral': 0.6858953, 'Positive': 0.024428204}"
Helsinki,the police completed the preliminary investigation of the school stabbing. the youth team of the helsinki police investigated a suspected attempted murder that took place at the vesala elementary school on march . a -year-old girl is suspected of the crime. read the news: .,"{'Negative': 0.5123495, 'Neutral': 0.47176987, 'Positive': 0.015880616}"
Helsinki,convoy traffic related to the end of the election season causes a short-term traffic inconvenience in the center. the police directs traffic between the helsinki cathedral and the house of parliament. the traffic disruption will be around noon.,"{'Negative': 0.53822917, 'Neutral': 0.43543163, 'Positive': 0.026339147}"
Helsinki,traffic is running normally again on turunvyl.,"{'Negative': 0.014052078, 'Neutral': 0.52945095, 'Positive': 0.45649692}"
Helsinki,the lanes of turunvyl in the direction of helsinki and the route keh i - turunvyl - helsinki will be closed for the transfer of heavy vehicles. estimated duration about an hour.traffic from the direction of espoo is diverted from turunvyl to ring i. the police are directing traffic on the spot.,"{'Negative': 0.2788722, 'Neutral': 0.68666214, 'Positive': 0.03446564}"
Helsinki,"the police are investigating the suspected assault and illegal threat in itkeskus. the police arrested a -year-old man on the spot, who was arrested and detained until monday afternoon. read the news: .","{'Negative': 0.42218807, 'Neutral': 0.5601445, 'Positive': 0.017667433}"
Helsinki,"the helsinki police blew up more than drivers during friday night and sunday morning. we got off the road; gross , drugs and basic drunk driving.report from the field: suspected reckless driving into the railing in mansku, the driver has approx. blood alcohol level. the card to dry and the case to the courts.","{'Negative': 0.872959, 'Neutral': 0.11766114, 'Positive': 0.009379918}"
Helsinki,"we are on the move again with , this time public order and safety have been monitored on the bus!","{'Negative': 0.011149433, 'Neutral': 0.5808831, 'Positive': 0.40796757}"
Helsinki,the police have arrested one person as a suspect in the assault that happened shortly before in itkeskus. the case is currently being investigated as assault and unlawful threats.,"{'Negative': 0.535412, 'Neutral': 0.4518931, 'Positive': 0.012694893}"
Helsinki,: there have already been three people rescued from the ice in the capital region within hours.we come to human pethere have already been three people rescued from the ice in the capital region within the past hours.we come to human rescue missions in large numbers so that we can save human lives.,"{'Negative': 0.026055591, 'Neutral': 0.42041272, 'Positive': 0.55353165}"
Helsinki,"the suspects took the -year-old to the basement, beat him and robbed him of his shirt - the number of youth robberies has not decreased. read the news: .","{'Negative': 0.82344264, 'Neutral': 0.16909406, 'Positive': 0.007463241}"
Helsinki,"the police wish you a happy equality day! the focus of the police's own equality and equality work is e.g. diverse recruitment to the police, good interaction with minority groups and accessibility of services. /1","{'Negative': 0.0014982206, 'Neutral': 0.025825743, 'Positive': 0.97267604}"
Helsinki,"from the point of view of public order and safety, the restaurants have been calm, and there have been no special deviations in supervision. have a safe saturday night!","{'Negative': 0.0036857757, 'Neutral': 0.10035324, 'Positive': 0.8959609}"
Helsinki,"the helsinki has carried out restaurant surveillance over the weekend together with inspectors and fire inspectors. yesterday, restaurants were inspected and the work will continue until the early hours of the morning.","{'Negative': 0.026820622, 'Neutral': 0.8807875, 'Positive': 0.092391916}"
Helsinki,the demonstration at the parliament has ended.,"{'Negative': 0.21030855, 'Neutral': 0.76121277, 'Positive': 0.028478717}"
Helsinki,the procession has arrived in front of the parliament building. mannerheimintie will be opened to traffic.,"{'Negative': 0.032690305, 'Neutral': 0.90214014, 'Positive': 0.06516958}"
Helsinki,traffic on aleksanterinkattu is moving again.,"{'Negative': 0.03404344, 'Neutral': 0.88683295, 'Positive': 0.079123616}"
Helsinki,the beginning of the procession has arrived at mannerheimintie. the procession causes traffic problems on mannerheimintie. the police are directing the traffic. there are currently several thousand participants in the demonstration.,"{'Negative': 0.63600767, 'Neutral': 0.32654053, 'Positive': 0.037451826}"
Helsinki,the demonstration procession has started. there are approximately participants in the procession. traffic on aleksanterinkattu is stopped.,"{'Negative': 0.11757135, 'Neutral': 0.820168, 'Positive': 0.062260576}"
